MTOR,"Meritor, Inc.",Capital Goods,$1.48B,NYSE
MER^K,"Merrill Lynch & Co., Inc.",n/a,n/a,NYSE
MER^P,"Merrill Lynch & Co., Inc.",n/a,n/a,NYSE
PIY,"Merrill Lynch Depositor, Inc.",Finance,n/a,NYSE
MTR,Mesa Royalty Trust,Energy,$21.99M,NYSE
MSB,Mesabi Trust,Basic Industries,$172.53M,NYSE
MEI,"Methode Electronics, Inc.",Capital Goods,$1.46B,NYSE
MET,"MetLife, Inc.",Finance,$60.12B,NYSE
MET^A,"MetLife, Inc.",n/a,n/a,NYSE
MTD,"Mettler-Toledo International, Inc.",Capital Goods,$15.1B,NYSE
MXE,"Mexico Equity and Income Fund, Inc. (The)",n/a,$83.35M,NYSE
MXF,"Mexico Fund, Inc. (The)",n/a,$258.93M,NYSE
MFA,"MFA Financial, Inc.",Consumer Services,$3.17B,NYSE
MFA^B,"MFA Financial, Inc.",n/a,n/a,NYSE
MFO,"MFA Financial, Inc.",Consumer Services,n/a,NYSE
MFCB,MFC Bancorp Ltd.,Finance,$110.34M,NYSE
MCR,MFS Charter Income Trust,n/a,$444.45M,NYSE
MGF,MFS Government Markets Income Trust,n/a,$161.38M,NYSE
MIN,MFS Intermediate Income Trust,n/a,$505.07M,NYSE
MMT,MFS Multimarket Income Trust,n/a,$440.4M,NYSE
MFM,MFS Municipal Income Trust,n/a,$293.67M,NYSE
MFV,MFS Special Value Trust,n/a,$45.76M,NYSE
MTG,MGIC Investment Corporation,Finance,$4.22B,NYSE
MGP,MGM Growth Properties LLC,Consumer Services,$1.63B,NYSE
MGM,MGM Resorts International,Consumer Services,$17.41B,NYSE
KORS,Michael Kors Holdings Limited,Consumer Non-Durables,$5.53B,NYSE
MAA,"Mid-America Apartment Communities, Inc.",Consumer Services,$11.53B,NYSE
MAA^I,"Mid-America Apartment Communities, Inc.",n/a,n/a,NYSE
MSL,MidSouth Bancorp,Finance,$185.22M,NYSE
MPO,"MIDSTATES PETROLEUM COMPANY, INC.",Energy,$319.58M,NYSE
MCRN,Milacron Holdings Corp.,Technology,$1.24B,NYSE
MLR,"Miller Industries, Inc.",Capital Goods,$283.23M,NYSE
HIE,Miller/Howard High Income Equity Fund,n/a,$181.54M,NYSE
MTX,Minerals Technologies Inc.,Basic Industries,$2.53B,NYSE
MP^D,Mississippi Power Company,n/a,n/a,NYSE
MG,Mistras Group Inc,Consumer Services,$629.59M,NYSE
MTU,Mitsubishi UFJ Financial Group Inc,Finance,$90.38B,NYSE
MIXT,MiX Telematics Limited,Technology,$172.73M,NYSE
MFG,"Mizuho Financial Group, Inc.",Finance,$46.42B,NYSE
MBT,Mobile TeleSystems OJSC,Public Utilities,$7.76B,NYSE
MBLY,Mobileye N.V.,Technology,$13.99B,NYSE
MODN,"Model N, Inc.",Technology,$374.42M,NYSE
MOD,Modine Manufacturing Company,Capital Goods,$813.8M,NYSE
MC,Moelis & Company,Finance,$1.05B,NYSE
MHK,"Mohawk Industries, Inc.",Consumer Durables,$17.96B,NYSE
MOH,Molina Healthcare Inc,Health Care,$3.94B,NYSE
TAP,Molson Coors Brewing  Company,Consumer Non-Durables,$14.03B,NYSE
TAP.A,Molson Coors Brewing  Company,n/a,n/a,NYSE
MNR,Monmouth Real Estate Investment Corporation,Consumer Services,$1.09B,NYSE
MNR^C,Monmouth Real Estate Investment Corporation,n/a,n/a,NYSE
MORE          ,"Monogram Residential Trust, Inc.",Consumer Services,$1.99B,NYSE
MON,Monsanto Company,Basic Industries,$51.67B,NYSE
MCO,Moody&#39,s Corporation,Finance,NYSE
MOG.A,Moog Inc.,n/a,n/a,NYSE
MOG.B,Moog Inc.,n/a,n/a,NYSE
MS,Morgan Stanley,Finance,$85.33B,NYSE
MS^A,Morgan Stanley,n/a,n/a,NYSE
MS^E,Morgan Stanley,n/a,n/a,NYSE
MS^F,Morgan Stanley,n/a,n/a,NYSE
MS^G,Morgan Stanley,n/a,n/a,NYSE
MS^I,Morgan Stanley,n/a,n/a,NYSE
MS^K,Morgan Stanley,n/a,n/a,NYSE
APF,"Morgan Stanley Asia-Pacific Fund, Inc.",n/a,$224.12M,NYSE
CAF,Morgan Stanley China A Share Fund Inc.,n/a,$489.27M,NYSE
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",n/a,$205.18M,NYSE
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",n/a,$525.6M,NYSE
MSF,"Morgan Stanley Emerging Markets Fund, Inc.",n/a,$231.89M,NYSE
IIF,"Morgan Stanley India Investment Fund, Inc.",n/a,$471.04M,NYSE
MOS,Mosaic Company (The),Basic Industries,$7.86B,NYSE
MSI,"Motorola Solutions, Inc.",Technology,$14.05B,NYSE
MOV,Movado Group Inc.,Consumer Non-Durables,$561.88M,NYSE
MPLX,MPLX LP,Energy,$12.6B,NYSE
MRC,MRC Global Inc.,Capital Goods,$1.54B,NYSE
ICB,"MS Income Securities, Inc.",n/a,$162.42M,NYSE
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,Finance,n/a,NYSE
MSA,MSA Safety Incorporporated,Health Care,$2.96B,NYSE
MSM,"MSC Industrial Direct Company, Inc.",Capital Goods,$5.02B,NYSE
MSCI,MSCI Inc,Miscellaneous,$9.25B,NYSE
MSG,MSG Networks Inc.,Consumer Services,$4.54B,NYSE
MSGN,MSG Networks Inc.,Consumer Services,$1.69B,NYSE
MLI,"Mueller Industries, Inc.",Capital Goods,$1.73B,NYSE
MWA,MUELLER WATER PRODUCTS,Capital Goods,$1.79B,NYSE
MULE,"MuleSoft, Inc.",Technology,$3.14B,NYSE
MUR,Murphy Oil Corporation,Energy,$4.28B,NYSE
MUSA,Murphy USA Inc.,Consumer Durables,$2.61B,NYSE
MVO,MV Oil Trust,Energy,$69M,NYSE
MVC,"MVC Capital, Inc.",n/a,$226.24M,NYSE
MVCB,"MVC Capital, Inc.",n/a,n/a,NYSE
MYE,"Myers Industries, Inc.",Consumer Non-Durables,$541.43M,NYSE
MYOV,Myovant Sciences Ltd.,Health Care,$687.19M,NYSE
NBR,Nabors Industries Ltd.,Energy,$2.14B,NYSE
NC,"NACCO Industries, Inc.",Consumer Durables,$485.54M,NYSE
NTP,Nam Tai Property Inc.,Finance,$293.4M,NYSE
NTEST,NASDAQ TEST STOCK,n/a,n/a,NYSE
NTEST.A,NASDAQ TEST STOCK,n/a,n/a,NYSE
NTEST.B,NASDAQ TEST STOCK,n/a,n/a,NYSE
NTEST.C,NASDAQ TEST STOCK,n/a,n/a,NYSE
NBHC,National Bank Holdings Corporation,Finance,$913.6M,NYSE
NFG,National Fuel Gas Company,Public Utilities,$4.73B,NYSE
NGG,"National Grid Transco, PLC",Public Utilities,$44.19B,NYSE
NHI,"National Health Investors, Inc.",Consumer Services,$3.18B,NYSE
NOV,"National Oilwell Varco, Inc.",Energy,$12.27B,NYSE
NPK,"National Presto Industries, Inc.",Capital Goods,$762.5M,NYSE
NNN,National Retail Properties,Consumer Services,$5.72B,NYSE
NNN^E,National Retail Properties,n/a,n/a,NYSE
NNN^F,National Retail Properties,n/a,n/a,NYSE
SID,National Steel Company,Capital Goods,$2.84B,NYSE
NSA,National Storage Affiliates Trust,Consumer Services,$974.97M,NYSE
NSM,Nationstar Mortgage Holdings Inc.,Finance,$1.73B,NYSE
NW^C,Natl Westminster Pfd,Finance,n/a,NYSE
NGS,"Natural Gas Services Group, Inc.",Energy,$311.14M,NYSE
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Consumer Services,$178.82M,NYSE
NRP,Natural Resource Partners LP,Energy,$335.77M,NYSE
NTZ,"Natuzzi, S.p.A.",Consumer Durables,$149.2M,NYSE
NLS,"Nautilus Group, Inc. (The)",Consumer Non-Durables,$558.95M,NYSE
NCI,"Navigant Consulting, Inc.",Consumer Services,$912.85M,NYSE
NVGS,Navigator Holdings Ltd.,Transportation,$472.02M,NYSE
NNA,Navios Maritime Acquisition Corporation,Transportation,$215.82M,NYSE
NM,Navios Maritime Holdings Inc.,Transportation,$153.44M,NYSE
NM^G,Navios Maritime Holdings Inc.,n/a,n/a,NYSE
NM^H,Navios Maritime Holdings Inc.,n/a,n/a,NYSE
NAP,Navios Maritime Midstream Partners LP,n/a,$206.34M,NYSE
NMM,Navios Maritime Partners LP,Transportation,$225.58M,NYSE
NAV,Navistar International Corporation,Capital Goods,$2.64B,NYSE
NAV^D,Navistar International Corporation,Capital Goods,n/a,NYSE
NCS,"NCI Building Systems, Inc.",Capital Goods,$1.2B,NYSE
NCR,NCR Corporation,Miscellaneous,$4.75B,NYSE
NP,"Neenah Paper, Inc.",Basic Industries,$1.31B,NYSE
NEFF,Neff Corporation,Technology,$608.48M,NYSE
NNI,"Nelnet, Inc.",Finance,$1.95B,NYSE
NPTN,NeoPhotonics Corporation,Technology,$326.97M,NYSE
NETS,Netshoes (Cayman) Limited,Consumer Services,$620.21M,NYSE
NSR,"Neustar, Inc.",Consumer Services,$1.86B,NYSE
NVRO,Nevro Corp.,Health Care,$2.35B,NYSE
HYB,"New America High Income Fund, Inc. (The)",n/a,$220.37M,NYSE
GF,"New Germany Fund, Inc. (The)",n/a,$262.56M,NYSE
NWHM,New Home Company Inc. (The),Capital Goods,$236.38M,NYSE
IRL,"New Ireland Fund, Inc. (The)",n/a,$51.67M,NYSE
NEWM,New Media Investment Group Inc.,Consumer Services,$714.14M,NYSE
NMFC,New Mountain Finance Corporation,n/a,$1.08B,NYSE
EDU,"New Oriental Education & Technology Group, Inc.",Consumer Services,$11.18B,NYSE
NEWR,"New Relic, Inc.",Technology,$2.32B,NYSE
NRZ,New Residential Investment Corp.,Consumer Services,$4.7B,NYSE
SNR,New Senior Investment Group Inc.,Consumer Services,$822.23M,NYSE
NWY,"New York & Company, Inc.",Consumer Services,$84.12M,NYSE
NYCB,"New York Community Bancorp, Inc.",Finance,$6.48B,NYSE
NYCB^A,"New York Community Bancorp, Inc.",n/a,n/a,NYSE
NYCB^U,"New York Community Bancorp, Inc.",n/a,n/a,NYSE
NYRT,"New York REIT, Inc.",Consumer Services,$1.44B,NYSE
NYT,New York Times Company (The),Consumer Services,$2.82B,NYSE
NWL,Newell Brands Inc.,Consumer Non-Durables,$25.63B,NYSE
NFX,Newfield Exploration Company,Energy,$5.23B,NYSE
NJR,NewJersey Resources Corporation,Public Utilities,$3.43B,NYSE
NEU,NewMarket Corporation,Basic Industries,$5.39B,NYSE
NEM,Newmont Mining Corporation,Basic Industries,$17.21B,NYSE
NR,"Newpark Resources, Inc.",Energy,$621.93M,NYSE
NXRT,"NexPoint Residential Trust, Inc.",Consumer Services,$519.36M,NYSE
NEP,"NextEra Energy Partners, LP",Public Utilities,$2.01B,NYSE
NEE,"NextEra Energy, Inc.",Public Utilities,$65.34B,NYSE
NEE^C,"NextEra Energy, Inc.",n/a,n/a,NYSE
NEE^G,"NextEra Energy, Inc.",n/a,n/a,NYSE
NEE^H,"NextEra Energy, Inc.",n/a,n/a,NYSE
NEE^I,"NextEra Energy, Inc.",n/a,n/a,NYSE
NEE^J,"NextEra Energy, Inc.",n/a,n/a,NYSE
NEE^K,"NextEra Energy, Inc.",n/a,n/a,NYSE
NEE^Q,"NextEra Energy, Inc.",n/a,n/a,NYSE
NEE^R,"NextEra Energy, Inc.",n/a,n/a,NYSE
NGL,NGL ENERGY PARTNERS LP,Energy,$1.69B,NYSE
NGL^B,NGL ENERGY PARTNERS LP,n/a,n/a,NYSE
NMK^B,"Niagara Mohawk Holdings, Inc.",Public Utilities,n/a,NYSE
NMK^C,"Niagara Mohawk Holdings, Inc.",Public Utilities,n/a,NYSE
NLSN,Nielsen N.V.,Miscellaneous,$13.4B,NYSE
NKE,"Nike, Inc.",Consumer Non-Durables,$94.36B,NYSE
NI,"NiSource, Inc",Public Utilities,$8.16B,NYSE
NL,"NL Industries, Inc.",Basic Industries,$353.12M,NYSE
NOAH,Noah Holdings Ltd.,Finance,$1.7B,NYSE
NE,Noble Corporation,Energy,$861.29M,NYSE
NBL,Noble Energy Inc.,Energy,$11.72B,NYSE
NBLX,Noble Midstream Partners LP,Energy,$1.64B,NYSE
NOK,Nokia Corporation,Technology,$35.83B,NYSE
NOMD,Nomad Foods Limited,Consumer Non-Durables,$2.52B,NYSE
NMR,Nomura Holdings Inc ADR,Finance,$20.77B,NYSE
OSB,Norbord Inc.,Basic Industries,$2.63B,NYSE
NORD,"Nord Anglia Education, Inc.",Consumer Services,$3.42B,NYSE
NAO,Nordic American Offshore Ltd,Transportation,$71.28M,NYSE
NAT,Nordic American Tankers Limited,Consumer Services,$629.15M,NYSE
JWN,"Nordstrom, Inc.",Consumer Services,$7.87B,NYSE
NSC,Norfolk Souther Corporation,Transportation,$35.13B,NYSE
NTL,Nortel Inversora SA,Public Utilities,$4.73B,NYSE
NOA,"North American Energy Partners, Inc.",Energy,$132.23M,NYSE
NADL,North Atlantic Drilling Ltd.,Energy,$38.58M,NYSE
NRT,North European Oil Royality Trust,Energy,$58.82M,NYSE
NOC,Northrop Grumman Corporation,Capital Goods,$45.2B,NYSE
NRE,NorthStar Realty Europe Corp.,Consumer Services,$683.62M,NYSE
NWN,Northwest Natural Gas Company,Public Utilities,$1.7B,NYSE
NWE,NorthWestern Corporation,Public Utilities,$2.91B,NYSE
NVS,Novartis AG,Health Care,$193.91B,NYSE
NVO,Novo Nordisk A/S,Health Care,$106.95B,NYSE
DNOW,NOW Inc.,Energy,$1.7B,NYSE
NQ,NQ Mobile Inc.,Technology,$324.42M,NYSE
NRG,"NRG Energy, Inc.",Public Utilities,$5.17B,NYSE
NYLD,"NRG Yield, Inc.",Public Utilities,$3.14B,NYSE
NYLD.A,"NRG Yield, Inc.",n/a,n/a,NYSE
DCM,"NTT DOCOMO, Inc",Technology,$86.32B,NYSE
NUS,"Nu Skin Enterprises, Inc.",Health Care,$3.27B,NYSE
NUE,Nucor Corporation,Basic Industries,$18.88B,NYSE
NS,Nustar Energy L.P.,Energy,$4.3B,NYSE
NS^A,Nustar Energy L.P.,n/a,n/a,NYSE
NS^B,Nustar Energy L.P.,n/a,n/a,NYSE
NSH,"Nustar GP Holdings, LLC",Energy,$1.03B,NYSE
NSS,"NuStar Logistics, L.P.",Energy,n/a,NYSE
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,n/a,$119.07M,NYSE
NVG,Nuveen AMT-Free Municipal Credit Income Fund,n/a,$3.06B,NYSE
NUV,Nuveen AMT-Free Municipal Value Fund,n/a,$2.06B,NYSE
NUW,Nuveen AMT-Free Municipal Value Fund,n/a,$252.64M,NYSE
NEA,Nuveen AMT-Free Quality Municipal Income Fund,n/a,$3.58B,NYSE
NAZ,Nuveen Arizona Quality Municipal Income Fund,n/a,$169.35M,NYSE
NBB,Nuveen Build America Bond Fund,n/a,$550.67M,NYSE
NBD,Nuveen Build America Bond Opportunity Fund,n/a,$155.35M,NYSE
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,n/a,$738.95M,NYSE
NCB,Nuveen California Municipal Value Fund 2,n/a,$58.3M,NYSE
NCA,"Nuveen California Municipal Value Fund, Inc.",n/a,$285.88M,NYSE
NAC,Nuveen California Quality Municipal Income Fund,n/a,$2.2B,NYSE
NTC,Nuveen Connecticut Quality Municipal Income Fund,n/a,$179.06M,NYSE
JCE,Nuveen Core Equity Alpha Fund,n/a,$236.16M,NYSE
JCO,Nuveen Credit Opportunities 2022 Target Term Fund,n/a,n/a,NYSE
JQC,Nuveen Credit Strategies Income Fund,n/a,$1.15B,NYSE
JDD,Nuveen Diversified Dividend and Income Fund,n/a,$252.89M,NYSE
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,n/a,$597.57M,NYSE
JMF,Nuveen Energy MLP Total Return Fund,n/a,$523.8M,NYSE
NEV,Nuveen Enhanced Municipal Value Fund,n/a,$357.78M,NYSE
JFR,Nuveen Floating Rate Income Fund,n/a,$659.64M,NYSE
JRO,Nuveen Floating Rate Income Opportuntiy Fund,n/a,$453.74M,NYSE
NKG,Nuveen Georgia Quality Municipal Income Fund ,n/a,$136.3M,NYSE
JGH,Nuveen Global High Income Fund,n/a,$387.28M,NYSE
JHA,Nuveen High Income 2020 Target Term Fund,n/a,$294.01M,NYSE
JHY,Nuveen High Income 2020 Target Term Fund,n/a,$148.26M,NYSE
JHD,Nuveen High Income December 2019 Target Term Fund,n/a,$276.6M,NYSE
JHB,Nuveen High Income November 2021 Target Term Fund,n/a,$563.74M,NYSE
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,n/a,$95.96M,NYSE
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,n/a,$54.77M,NYSE
NID,Nuveen Intermediate Duration Municipal Term Fund,n/a,$619.21M,NYSE
NMY,Nuveen Maryland Quality Municipal Income Fund,n/a,$302M,NYSE
NMT,Nuveen Massachusetts Municipal Income Fund,n/a,$128.71M,NYSE
NUM,Nuveen Michigan Quality Municipal Income Fund,n/a,$283.65M,NYSE
NMS,Nuveen Minnesota Quality Municipal Income Fund,n/a,$89.71M,NYSE
NOM,Nuveen Missouri Quality Municipal Income Fund,n/a,$36.05M,NYSE
JLS,Nuveen Mortgage Opportunity Term Fund,n/a,$405.95M,NYSE
JMM,Nuveen Multi-Market Income Fund,n/a,$70.7M,NYSE
NHA,Nuveen Municipal 2021 Target Term Fund,n/a,$86.61M,NYSE
NZF,Nuveen Municipal Credit Income Fund,n/a,$2.13B,NYSE
NMZ,Nuveen Municipal High Income Opportunity Fund,n/a,$811.96M,NYSE
NMI,"Nuveen Municipal Income Fund, Inc.",n/a,$97.88M,NYSE
NXJ,Nuveen New Jersey Quality Municipal Income Fund,n/a,$582.98M,NYSE
NRK,Nuveen New York AMT-Free Quality Municipal,n/a,$1.15B,NYSE
NYV,Nuveen New York Municipal Value Fund 2,n/a,$35.29M,NYSE
NNY,"Nuveen New York Municipal Value Fund, Inc.",n/a,$153.09M,NYSE
NAN,Nuveen New York Quality Municipal Income Fund,n/a,$440.75M,NYSE
NNC,Nuveen North Carolina Quality Municipal Income Fd,n/a,$218.04M,NYSE
NUO,Nuveen Ohio Quality Municipal Income Fund,n/a,$276.72M,NYSE
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,n/a,$505.16M,NYSE
JPT,Nuveen Preferred and Income 2022 Term Fund,n/a,$173.2M,NYSE
JPI,Nuveen Preferred and Income Term Fund,n/a,$563.02M,NYSE
JPC,Nuveen Preferred Income Opportunites Fund,n/a,$1.08B,NYSE
NAD,Nuveen Quality Municipal Income Fund,n/a,$2.84B,NYSE
JPS,Nuveen Quality Preferred Income Fund 2,n/a,$2.1B,NYSE
JRI,Nuveen Real Asset Income and Growth Fund,n/a,$171.55M,NYSE
JRS,Nuveen Real Estate Fund,n/a,$319.55M,NYSE
BXMX,Nuveen S&P 500 Buy-Write Income Fund,n/a,$1.44B,NYSE
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,n/a,$244.87M,NYSE
NIM,Nuveen Select Maturities Municipal Fund,n/a,$125.32M,NYSE
NXP,Nuveen Select Tax Free Income Portfolio,n/a,$237.12M,NYSE
NXQ,Nuveen Select Tax Free Income Portfolio II,n/a,$243.56M,NYSE
NXR,Nuveen Select Tax Free Income Portfolio III,n/a,$190.2M,NYSE
NSL,Nuveen Senior Income Fund,n/a,$263.4M,NYSE
JSD,Nuveen Short Duration Credit Opportunities Fund,n/a,$177.38M,NYSE
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,n/a,$233.2M,NYSE
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,n/a,$178.79M,NYSE
NTX,Nuveen Texas Quality Municipal Income Fund,n/a,$142.69M,NYSE
NPV,Nuveen Virginia Quality Municipal Income Fund,n/a,$236M,NYSE
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,n/a,$169.74M,NYSE
JMT,Nuven Mortgage Opportunity Term Fund 2,n/a,$118.03M,NYSE
NVR,"NVR, Inc.",Capital Goods,$9.18B,NYSE
OAK,"Oaktree Capital Group, LLC",Finance,$7.21B,NYSE
OAS,Oasis Petroleum Inc.,Energy,$1.83B,NYSE
OBE,Obsidian Energy Ltd.,Energy,$579.95M,NYSE
OXY,Occidental Petroleum Corporation,Energy,$45.01B,NYSE
OII,"Oceaneering International, Inc.",Energy,$2.14B,NYSE
OZM,Och-Ziff Capital Management Group LLC,Finance,$1.29B,NYSE
OCIP,OCI Partners LP,Basic Industries,$778.63M,NYSE
OCN,Ocwen Financial Corporation,Finance,$337.62M,NYSE
OFG,OFG Bancorp,Finance,$446.07M,NYSE
OFG^A,OFG Bancorp,Finance,n/a,NYSE
OFG^B,OFG Bancorp,n/a,n/a,NYSE
OFG^D,OFG Bancorp,n/a,n/a,NYSE
OGE,OGE Energy Corporation,Public Utilities,$6.84B,NYSE
OIBR.C,Oi S.A.,n/a,n/a,NYSE
OIS,"Oil States International, Inc.",Energy,$1.39B,NYSE
ODC,Oil-Dri Corporation Of America,Consumer Durables,$309.23M,NYSE
ORI,Old Republic International Corporation,Finance,$5.14B,NYSE
OLN,Olin Corporation,Basic Industries,$4.92B,NYSE
OMAA,OM Asset Management plc,Finance,n/a,NYSE
OMAM,OM Asset Management plc,Finance,$1.62B,NYSE
OHI,"Omega Healthcare Investors, Inc.",Consumer Services,$6.37B,NYSE
OME,Omega Protein Corporation,Consumer Non-Durables,$389.35M,NYSE
OMC,Omnicom Group Inc.,Technology,$18.98B,NYSE
OMN,OMNOVA Solutions Inc.,Basic Industries,$435.64M,NYSE
ASGN,"On Assignment, Inc.",Technology,$2.84B,NYSE
ONDK,"On Deck Capital, Inc.",Finance,$334.15M,NYSE
OGS,"ONE Gas, Inc.",Public Utilities,$3.64B,NYSE
OLP,"One Liberty Properties, Inc.",Consumer Services,$430.86M,NYSE
OB,"OneBeacon Insurance Group, Ltd.",Finance,$1.73B,NYSE
OMF,"OneMain Holdings, Inc.",Finance,$3.33B,NYSE
OKE,"ONEOK, Inc.",Public Utilities,$19.98B,NYSE
OOMA,"Ooma, Inc.",Technology,$138.88M,NYSE
OPY,"Oppenheimer Holdings, Inc.",Finance,$215.77M,NYSE
ORCL,Oracle Corporation,Technology,$202.08B,NYSE
ORAN,Orange,Public Utilities,$42.48B,NYSE
OA,"Orbital ATK, Inc.",Capital Goods,$5.81B,NYSE
ORC,"Orchid Island Capital, Inc.",Consumer Services,$349.47M,NYSE
OEC,Orion Engineered Carbons S.A,Basic Industries,$1.19B,NYSE
ORN,"Orion Group Holdings, Inc.",Basic Industries,$202.6M,NYSE
IX,Orix Corp Ads,Finance,$20.79B,NYSE
ORA,"Ormat Technologies, Inc.",Public Utilities,$2.83B,NYSE
OSK,Oshkosh Corporation,Capital Goods,$5.15B,NYSE
OR,Osisko Gold Royalties Ltd,Basic Industries,$1.28B,NYSE
OUT,OUTFRONT Media Inc.,Consumer Services,$3.12B,NYSE
OSG,"Overseas Shipholding Group, Inc.",Transportation,$187.99M,NYSE
OMI,"Owens & Minor, Inc.",Health Care,$1.94B,NYSE
OC,Owens Corning Inc,Capital Goods,$7.32B,NYSE
OI,"Owens-Illinois, Inc.",Consumer Durables,$3.85B,NYSE
OXM,"Oxford Industries, Inc.",Consumer Non-Durables,$1B,NYSE
PAI,"Pacific American Income Shares, Inc.",n/a,$141.19M,NYSE
ROYT,Pacific Coast Oil Trust,Energy,$65.59M,NYSE
PACD,Pacific Drilling S.A.,Energy,$33.42M,NYSE
PCG,Pacific Gas & Electric Co.,Public Utilities,$33.32B,NYSE
PKG,Packaging Corporation of America,Consumer Durables,$10.44B,NYSE
PANW,"Palo Alto Networks, Inc.",Technology,$12.18B,NYSE
PAM,Pampa Energia S.A.,Public Utilities,$4.33B,NYSE
P,"Pandora Media, Inc.",Consumer Services,$2.09B,NYSE
PHX,Panhandle Royalty Company,Energy,$375.05M,NYSE
PAR,PAR Technology Corporation,Miscellaneous,$134.76M,NYSE
PGRE,"Paramount Group, Inc.",Consumer Services,$3.61B,NYSE
PKE,Park Electrochemical Corporation,Technology,$365.85M,NYSE
PK,Park Hotels & Resorts Inc.,Consumer Services,$5.74B,NYSE
PKD,Parker Drilling Company,Energy,$179.18M,NYSE
PH,Parker-Hannifin Corporation,Capital Goods,$21.24B,NYSE
PKY,"Parkway, Inc.",Consumer Services,$1.14B,NYSE
PE,"Parsley Energy, Inc.",Energy,$8.45B,NYSE
PRE^F,PartnerRe Ltd.,n/a,n/a,NYSE
PRE^G,PartnerRe Ltd.,n/a,n/a,NYSE
PRE^H,PartnerRe Ltd.,n/a,n/a,NYSE
PRE^I,PartnerRe Ltd.,n/a,n/a,NYSE
PRTY,Party City Holdco Inc.,Consumer Services,$1.86B,NYSE
PTHN,Patheon N.V.,Health Care,$5.06B,NYSE
PN,"Patriot National, Inc.",Finance,$55.06M,NYSE
PAYC,"Paycom Software, Inc.",Technology,$3.95B,NYSE
PBF,PBF Energy Inc.,Energy,$2.35B,NYSE
PBFX,PBF Logistics LP,Energy,$809.88M,NYSE
BTU,Peabody Energy Corporation,Energy,$2.44B,NYSE
PSO,"Pearson, Plc",Consumer Services,$7.28B,NYSE
PEB,Pebblebrook Hotel Trust,Consumer Services,$2.27B,NYSE
PEB^C,Pebblebrook Hotel Trust,n/a,n/a,NYSE
PEB^D,Pebblebrook Hotel Trust,n/a,n/a,NYSE
PBA,Pembina Pipeline Corp.,Energy,$13.23B,NYSE
PGH,Pengrowth Energy Corporation,Energy,$430.43M,NYSE
PEI,Pennsylvania Real Estate Investment Trust,Consumer Services,$776.92M,NYSE
PEI^A,Pennsylvania Real Estate Investment Trust,n/a,n/a,NYSE
PEI^B,Pennsylvania Real Estate Investment Trust,n/a,n/a,NYSE
PEI^C,Pennsylvania Real Estate Investment Trust,n/a,n/a,NYSE
PFSI,"PennyMac Financial Services, Inc.",Finance,$389.47M,NYSE
PMT,PennyMac Mortgage Investment Trust,Consumer Services,$1.22B,NYSE
PMT^A,PennyMac Mortgage Investment Trust,n/a,n/a,NYSE
PMT^B,PennyMac Mortgage Investment Trust,n/a,n/a,NYSE
PAG,"Penske Automotive Group, Inc.",Consumer Durables,$3.73B,NYSE
PNR,Pentair plc.,Technology,$11.96B,NYSE
PEN,"Penumbra, Inc.",Health Care,$2.91B,NYSE
PEP,"Pepsico, Inc.",Consumer Non-Durables,$164.46B,NYSE
PFGC,Performance Food Group Company,Consumer Non-Durables,$2.75B,NYSE
PKI,"PerkinElmer, Inc.",Capital Goods,$7.43B,NYSE
PBT,Permian Basin Royalty Trust,Energy,$409.23M,NYSE
PRGO,Perrigo Company,Health Care,$10.37B,NYSE
PZE,Petrobras Argentina S.A.,Energy,$2.43B,NYSE
PTR,PetroChina Company Limited,Energy,$112.83B,NYSE
PBR,Petroleo Brasileiro S.A.- Petrobras,Energy,$51.2B,NYSE
PBR.A,Petroleo Brasileiro S.A.- Petrobras,n/a,n/a,NYSE
PQ,Petroquest Energy Inc,Energy,$39.47M,NYSE
PFE,"Pfizer, Inc.",Health Care,$198.25B,NYSE
PGTI,"PGT Innovations, Inc.",Capital Goods,$625.18M,NYSE
PMC,Pharmerica Corporation,Health Care,$816.23M,NYSE
PHH,PHH Corp,Finance,$750.58M,NYSE
PM,Philip Morris International Inc,Consumer Non-Durables,$183.81B,NYSE
PSX,Phillips 66,Energy,$42.26B,NYSE
PSXP,Phillips 66 Partners LP,Energy,$5.31B,NYSE
FENG,Phoenix New Media Limited,Consumer Services,$185.27M,NYSE
DOC,Physicians Realty Trust,Consumer Services,$3.05B,NYSE
PDM,"Piedmont Office Realty Trust, Inc.",Consumer Services,$3B,NYSE
PIR,"Pier 1 Imports, Inc.",Consumer Services,$406.08M,NYSE
PCQ,PIMCO California Municipal Income Fund,n/a,$315.96M,NYSE
