Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
72.16,1.50,4,1,6,5,BGCP,"BGC Partners, Inc.",12.47,1
72.14,2.00,3,2,6,5,CVS,CVS Health Corporation,12.39,1
72.13,2.20,3,2,6,4,NKE,"Nike, Inc.",5.63,1
72.11,2.00,3,2,6,8,CUB,Cubic Corporation,32.24,1
72.11,2.70,1,3,6,5,SEM,Select Medical Holdings Corporation,-12.79,1
72.1,1.80,3,2,6,9,ETP,"Energy Transfer Partners, L.P.",38.82,1
72.1,2.30,3,2,6,7,UNVR,Univar Inc.,25.49,1
72.02,2.00,3,2,6,5,GEF,Greif Bros. Corporation,11.78,1
71.97,1.60,4,2,6,5,DST,"DST Systems, Inc.",36.51,1
71.95,2.00,3,2,6,5,HELE,Helen of Troy Limited,11.44,1
71.94,2.00,4,1,6,5,TYL,"Tyler Technologies, Inc.",11.37,1
71.93,1.80,3,2,6,7,SIX,Six Flags Entertainment Corporation New,24.66,1
71.91,2.10,3,2,6,5,COH,"Coach, Inc.",11.23,1
71.9,1.90,3,2,6,5,HBI,Hanesbrands Inc.,11.16,1
71.88,2.00,2,2,3.0,5,GOLD,Randgold Resources Limited,7.94,1
71.88,2.50,1,2,2.3,4,WTFC,Wintrust Financial Corporation,8.78,2
71.88,2.10,3,2,6,5,CCK,"Crown Holdings, Inc.",11.09,1
71.87,2.20,2,2,3.0,7,ACIW,"ACI Worldwide, Inc.",21.21,1
71.86,2.20,3,2,6,5,AIG,"American International Group, Inc.",10.97,1
71.84,2.80,3,2,6,5,TOT,Total S.A.,10.85,1
71.82,2.00,3,2,6,6,SKX,"Skechers U.S.A., Inc.",17.42,1
71.82,2.10,3,2,6,3,TSLX,"TPG Specialty Lending, Inc.",-2.55,1
71.79,2.10,3,2,2.5,5,XRAY,DENTSPLY SIRONA Inc.,19.9,1
71.79,2.80,1,3,1.0,3,EXPO,"Exponent, Inc.",-5.92,2
71.79,1.80,4,1,1.7000000000000002,6,RP,"RealPage, Inc.",6.6,1
71.78,2.30,2,2,1.0,2,PLUS,ePlus inc.,-12.65,2
71.74,2.00,3,2,2.5,3,NTES,"NetEase, Inc.",6.28,1
71.74,2.30,3,2,6,5,BG,Bunge Limited,10.35,1
71.74,2.20,3,2,6,5,STAY,"Extended Stay America, Inc.",10.35,1
71.73,2.00,3,2,6,8,CUDA,"Barracuda Networks, Inc.",30.3,1
71.73,1.90,3,2,6,6,BSX,Boston Scientific Corporation,16.98,1
71.7,1.80,2,1,6,8,BZUN,Baozun Inc.,-19.85,1
71.7,2.20,3,2,6,6,MT,ArcelorMittal,16.83,1
71.7,2.60,1,2,6,6,TKR,Timken Company (The),16.85,2
71.67,2.00,3,2,2.4,5,WBA,"Walgreens Boots Alliance, Inc.",16.67,1
71.67,2.50,3,2,6,11,EGO,Eldorado Gold Corporation,106.94,1
71.67,2.00,3,2,6,11,XON,Intrexon Corporation,73.41,1
71.67,2.10,3,2,6,11,QEP,"QEP Resources, Inc.",69.26,1
71.67,2.20,3,2,6,11,WFT,Weatherford International plc,50.56,1
71.66,2.30,3,2,6,5,GBX,"Greenbrier Companies, Inc. (The)",9.97,1
71.66,1.80,4,1,6,8,IPHI,Inphi Corporation,29.98,1
71.65,3.00,3,2,1.0,9,VIRT,"Virtu Financial, Inc.",8.23,1
71.64,2.40,2,2,6,1,FAF,First American Corporation (The),8.22,2
71.63,1.80,3,2,1.0,10,CDK,"CDK Global, Inc.",14.76,1
71.6,2.50,1,2,1.0,9,ABY,Atlantica Yield plc,7.93,2
71.59,1.90,3,2,1.4000000000000004,9,WMGI,Wright Medical Group N.V.,17.86,1
71.59,2.10,3,2,6,6,MWA,MUELLER WATER PRODUCTS,16.28,1
71.58,2.10,3,2,6,5,BAC,Bank of America Corporation,9.56,1
71.52,1.90,3,2,2.6,4,SIVB,SVB Financial Group,14.1,1
71.48,1.80,3,1,1.7000000000000002,11,NVCR,NovoCure Limited,13.07,1
71.48,2.10,4,2,1.0,7,PRAA,"PRA Group, Inc.",18.91,1
71.46,2.20,3,2,6,7,OLN,Olin Corporation,22.28,1
71.4,1.90,3,2,6,5,OXM,"Oxford Industries, Inc.",8.66,1
71.39,2.30,5,2,1.0,8,EGRX,"Eagle Pharmaceuticals, Inc.",52.7,1
71.39,1.80,3,2,1.0,11,EXAS,Exact Sciences Corporation,20.0,1
71.39,2.10,4,2,2.0,8,VECO,Veeco Instruments Inc.,76.33,1
71.36,1.80,3,2,6,5,AL,Air Lease Corporation,8.46,1
71.35,3.10,3,2,6,5,INFY,Infosys Limited,8.42,1
71.31,2.00,3,2,6,5,LAD,"Lithia Motors, Inc.",8.2,1
71.31,2.10,3,2,6,7,OUT,OUTFRONT Media Inc.,21.57,1
71.3,2.60,1,3,6,2,AEIS,"Advanced Energy Industries, Inc.",13.16,2
71.27,2.20,4,2,6,5,GEO,Geo Group Inc (The),33.03,1
71.26,2.00,3,2,1.7000000000000002,7,PEGI,Pattern Energy Group Inc.,10.08,1
71.25,2.20,3,2,2.8,3,ISRG,"Intuitive Surgical, Inc.",10.81,1
71.25,2.00,1,2,6,12,ENIC,Enel Chile S.A.,4.59,1
71.24,2.30,1,2,1.9000000000000004,5,REGN,"Regeneron Pharmaceuticals, Inc.",1.63,2
71.22,2.10,3,2,6,6,ALLY,Ally Financial Inc.,14.44,1
71.21,2.00,3,2,3.0,3,IBKC,IBERIABANK Corporation,15.58,1
71.2,2.40,3,2,2.0,10,INFN,Infinera Corporation,37.21,1
71.19,2.30,3,2,2.0,8,VRNT,Verint Systems Inc.,23.78,1
71.18,2.40,3,2,6,4,BMY,Bristol-Myers Squibb Company,0.92,1
71.17,3.00,2,3,1.0,1,INDB,Independent Bank Corp.,2.01,2
71.17,2.10,3,2,1.0,7,OMCL,"Omnicell, Inc.",-7.97,1
71.17,2.60,3,2,6,5,BWA,BorgWarner Inc.,7.53,1
71.17,2.40,2,2,6,8,GIL,"Gildan Activewear, Inc.",2.54,1
71.16,2.10,3,2,6,8,KMI,"Kinder Morgan, Inc.",27.49,1
71.15,2.40,3,2,3.0,3,UCBI,"United Community Banks, Inc.",15.24,1
71.15,2.40,3,2,6,4,WTR,"Aqua America, Inc.",0.73,1
71.13,1.90,3,1,1.0,11,AGIO,"Agios Pharmaceuticals, Inc.",-6.53,1
71.12,3.00,3,2,2.0,17,FWONK,Liberty Media Corporation,5.61,1
71.11,2.20,3,2,2.0,12,ICPT,"Intercept Pharmaceuticals, Inc.",93.79,1
71.1,6,3,1,6,9,PLNT,"Planet Fitness, Inc.",8.84,1
71.09,2.00,3,2,1.5,8,CONE,CyrusOne Inc,10.7,1
71.08,2.10,3,2,6,5,VEEV,Veeva Systems Inc.,7.05,1
71.06,2.20,2,2,2.7,7,VIAV,Viavi Solutions Inc.,8.89,1
71.06,2.00,3,2,6,7,ASH,Ashland Global Holdings Inc.,20.31,1
71.04,2.40,3,2,6,5,KMX,CarMax Inc,6.87,1
71.02,2.10,3,2,1.7999999999999998,8,COST,Costco Wholesale Corporation,17.78,1
71.02,2.50,1,2,1.7999999999999998,7,Z,"Zillow Group, Inc.",11.14,2
71.0,1.80,3,6,2.0,7,VRTX,Vertex Pharmaceuticals Incorporated,20.0,1
70.99,2.00,3,2,6,5,CCI,Crown Castle International Corporation,6.61,1
70.98,2.30,3,2,6,5,RXN,Rexnord Corporation,6.56,1
70.95,1.90,3,1,6,11,OMAM,OM Asset Management plc,21.43,1
70.93,2.10,3,2,2.0,5,TRMB,Trimble Inc.,2.26,1
70.91,2.00,3,2,1.0,8,ALRM,"Alarm.com Holdings, Inc.",-2.87,1
70.91,2.20,3,2,6,4,ECL,Ecolab Inc.,-0.45,1
70.89,2.00,3,2,6,8,SMI,Semiconductor  Manufacturing International Corporation,26.11,1
70.87,1.90,3,2,6,6,MAS,Masco Corporation,12.66,1
70.86,2.70,2,2,6,3,EIG,Employers Holdings Inc,17.65,2
70.8,2.50,4,2,6,3,GMED,"Globus Medical, Inc.",17.35,1
70.75,2.20,3,2,6,6,HTGC,"Hercules Capital, Inc.",12.07,1
70.74,2.20,5,2,1.4000000000000004,3,TTEK,"Tetra Tech, Inc.",22.79,1
70.74,2.40,3,2,6,6,CAA,"CalAtlantic Group, Inc.",12.02,1
70.74,2.00,3,2,6,11,DYN,Dynegy Inc.,45.37,1
70.73,2.20,3,2,6,6,SEP,"Spectra Energy Partners, LP",12.0,1
70.72,2.00,2,2,3.0,6,GRFS,"Grifols, S.A.",7.64,1
70.7,2.00,3,1,6,8,TWO,Two Harbors Investments Corp,0.15,1
70.69,2.30,3,2,6,5,SMG,Scotts Miracle-Gro Company (The),5.11,1
70.67,3.00,3,3,6,8,DF,Dean Foods Company,73.76,1
70.65,1.80,3,2,6,4,MRCY,Mercury Systems Inc,-1.74,1
70.65,1.00,1,3,1.0,5,SPIL,"Siliconware Precision Industries Company, Ltd.",0.54,2
70.65,2.10,3,2,6,6,WY,Weyerhaeuser Company,11.56,1
70.64,2.40,3,2,3.0,4,FMBI,"First Midwest Bancorp, Inc.",18.83,1
70.63,1.30,3,2,6,6,ASX,"Advanced Semiconductor Engineering, Inc.",11.46,1
70.63,2.70,3,2,6,5,FNV,Franco-Nevada Corporation,4.8,1
70.62,2.20,1,2,6,3,ANET,"Arista Networks, Inc.",-8.55,2
70.61,2.40,2,2,6,3,SFNC,Simmons First National Corporation,16.37,2
70.6,1.00,5,1,6,5,SNP,China Petroleum & Chemical Corporation,29.67,1
70.57,2.10,3,2,1.0,6,YY,YY Inc.,-18.24,1
70.57,2.30,3,2,6,5,MS,Morgan Stanley,4.52,1
70.57,2.10,3,2,6,5,NEP,"NextEra Energy Partners, LP",4.51,1
70.56,2.50,1,2,6,5,CAT,"Caterpillar, Inc.",4.46,2
70.54,1.90,4,2,1.7000000000000002,7,NUAN,"Nuance Communications, Inc.",30.72,1
70.54,2.10,3,2,1.7999999999999998,12,WIX,Wix.com Ltd.,41.56,1
70.51,2.20,3,2,6,8,GEL,"Genesis Energy, L.P.",24.2,1
70.5,2.70,1,2,6,3,CGNX,Cognex Corporation,-9.15,2
70.5,6,4,2,6,5,MTX,Minerals Technologies Inc.,29.18,1
70.49,2.00,3,2,6,10,WPX,"WPX Energy, Inc.",37.46,1
70.47,2.30,3,2,6,6,VIV,Telefonica Brasil S.A.,10.68,1
70.46,2.00,3,2,6,6,BKFS,"Black Knight Financial Services, Inc.",10.63,1
70.44,2.10,3,2,6,5,VNTV,"Vantiv, Inc.",3.87,1
70.42,1.70,5,2,1.7000000000000002,3,GT,The Goodyear Tire & Rubber Company,28.37,1
70.4,2.40,3,2,6,6,NCS,"NCI Building Systems, Inc.",10.33,1
70.38,2.40,4,2,6,4,DIS,Walt Disney Company (The),21.9,1
70.35,2.50,3,2,2.2,8,SRCL,"Stericycle, Inc.",23.74,1
70.34,1.90,3,2,6,5,APO,"Apollo Global Management, LLC",3.37,1
70.32,2.40,3,2,3.0,4,HOMB,"Home BancShares, Inc.",16.94,1
70.32,2.50,3,2,6,5,QSR,Restaurant Brands International Inc.,3.29,1
70.31,2.30,3,2,3.0,4,FIBK,"First Interstate BancSystem, Inc.",16.86,1
70.29,2.60,2,3,6,5,MGLN,"Magellan Health, Inc.",3.14,1
70.28,1.60,4,1,1.0,10,BPMC,Blueprint Medicines Corporation,6.69,1
70.28,2.40,2,2,6,1,APH,Amphenol Corporation,1.42,2
70.27,2.20,3,2,6,7,RES,"RPC, Inc.",16.34,1
70.26,2.30,3,2,6,5,WLK,Westlake Chemical Corporation,2.95,1
70.25,1.80,3,2,6,6,TPRE,Third Point Reinsurance Ltd.,9.59,1
70.22,2.00,4,2,6,7,HNI,HNI Corporation,41.1,1
70.22,2.20,3,2,6,7,KS,KapStone Paper and Packaging Corporation,16.12,1
70.21,2.10,3,2,6,5,MAA,"Mid-America Apartment Communities, Inc.",2.72,1
70.17,2.40,3,2,1.7999999999999998,6,SIRI,Sirius XM Holdings Inc.,-0.63,1
70.12,2.20,3,2,6,9,AGI,Alamos Gold Inc.,28.93,1
70.11,2.50,3,2,2.0,1,CCMP,Cabot Microelectronics Corporation,20.69,2
70.09,2.30,3,2,3.0,4,MATW,Matthews International Corporation,15.56,1
70.08,1.80,3,1,6,11,QTWO,"Q2 Holdings, Inc.",17.09,1
70.05,2.40,3,2,2.5,4,VRSK,"Verisk Analytics, Inc.",2.82,1
70.04,2.10,3,2,6,9,ECA,Encana Corporation,28.53,1
70.02,2.40,3,2,6,11,P,"Pandora Media, Inc.",41.76,1
70.0,2.10,3,2,6,5,TX,Ternium S.A.,1.67,1
69.99,2.20,3,2,6,8,XEC,Cimarex Energy Co,21.64,1
69.97,2.70,1,3,6,2,CNI,Canadian National Railway Company,6.51,2
69.97,2.50,1,2,6,5,JBL,Jabil Inc.,1.51,2
69.96,2.00,3,2,6,8,CLNS,"Colony NorthStar, Inc.",21.48,1
69.95,1.80,3,2,6,8,BSM,"Black Stone Minerals, L.P.",21.43,1
69.94,1.80,3,2,1.7000000000000002,11,BNFT,"Benefitfocus, Inc.",28.8,1
69.92,2.00,4,2,6,7,FL,"Foot Locker, Inc.",39.61,1
69.91,2.50,3,2,6,8,ERJ,Embraer-Empresa Brasileira de Aeronautica,21.21,1
69.9,2.00,2,2,6,7,BNS,Bank of Nova Scotia (The),-10.5,1
69.9,3.00,2,2,6,9,LTM,LATAM Airlines Group S.A.,2.81,1
69.89,1.90,3,2,6,8,HPP,"Hudson Pacific Properties, Inc.",21.12,1
69.88,2.00,4,2,1.5,7,SBNY,Signature Bank,21.8,1
69.86,2.60,3,2,6,9,PBR,Petroleo Brasileiro S.A.- Petrobras,27.62,1
69.85,2.50,3,2,6,6,PM,Philip Morris International Inc,7.56,1
69.84,2.10,3,2,6,6,GWRE,"Guidewire Software, Inc.",7.53,1
69.83,2.10,2,2,6,2,ANTM,"Anthem, Inc.",5.83,2
69.82,2.40,1,3,2.3,1,LFUS,"Littelfuse, Inc.",1.43,2
69.82,2.00,4,2,2.0,5,UBSH,Union Bankshares Corporation,20.58,1
69.76,1.00,2,2,6,10,CHU,China Unicom (Hong Kong) Ltd,8.81,1
69.75,2.00,3,2,6,6,JLL,Jones Lang LaSalle Incorporated,7.09,1
69.71,2.60,1,3,6,2,RJF,"Raymond James Financial, Inc.",5.24,2
69.69,2.30,3,2,6,6,NLSN,Nielsen N.V.,6.79,1
69.69,2.10,3,2,6,5,REXR,"Rexford Industrial Realty, Inc.",0.11,1
69.69,2.80,4,2,6,4,UGP,Ultrapar Participacoes S.A.,18.46,1
69.67,2.00,3,2,3.0,5,IRDM,Iridium Communications Inc,19.7,1
69.67,1.80,5,2,6,5,TTMI,"TTM Technologies, Inc.",58.91,1
69.66,2.20,3,2,2.2,7,NFLX,"Netflix, Inc.",12.98,1
69.66,2.40,3,2,6,6,BYD,Boyd Gaming Corporation,6.63,1
69.65,2.10,3,2,6,8,ETE,"Energy Transfer Equity, L.P.",19.93,1
69.56,2.80,2,2,6,1,HII,"Huntington Ingalls Industries, Inc.",-2.18,2
69.55,2.20,3,2,6,5,TRNO,Terreno Realty Corporation,-0.56,1
69.53,1.90,5,1,1.0999999999999996,8,AMZN,"Amazon.com, Inc.",16.32,1
69.48,2.10,3,2,6,9,DVN,Devon Energy Corporation,25.75,1
69.48,1.80,3,2,6,8,HTA,"Healthcare Trust of America, Inc.",19.09,1
69.47,2.30,3,2,3.0,6,NTGR,"NETGEAR, Inc.",25.13,1
69.45,2.70,4,2,1.5,6,KHC,The Kraft Heinz Company,12.53,1
69.41,2.30,3,2,6,8,IGT,International Game Technology,18.74,1
69.38,2.40,2,2,3.0,17,TRVG,trivago N.V.,46.88,2
69.38,2.20,4,2,2.5,5,ULTA,"Ulta Beauty, Inc.",30.45,1
69.38,2.00,3,2,6,8,COP,ConocoPhillips,18.58,1
69.38,2.00,3,2,6,7,ESRT,"Empire State Realty Trust, Inc.",11.92,1
69.37,1.80,3,6,1.0,8,LVNTA,Liberty Interactive Corporation,-6.47,1
69.36,1.80,3,1,6,11,HUBS,"HubSpot, Inc.",13.45,1
69.35,2.10,4,2,1.0,7,ATSG,"Air Transport Services Group, Inc",6.11,1
69.33,2.40,3,2,2.0,7,WEB,"Web.com Group, Inc.",5.99,1
69.33,2.20,4,2,6,9,NGL,NGL ENERGY PARTNERS LP,69.01,1
69.33,2.20,3,2,6,6,VLO,Valero Energy Corporation,4.98,1
69.32,2.10,4,2,2.0,6,JACK,Jack In The Box Inc.,24.24,1
69.32,2.30,1,2,6,5,RAVN,"Raven Industries, Inc.",-1.71,2
69.32,1.90,3,2,2.0,6,WB,Weibo Corporation,-0.75,1
69.31,2.00,3,2,1.0,11,ACIA,"Acacia Communications, Inc.",7.5,1
69.29,1.90,3,2,6,7,WMB,"Williams Companies, Inc. (The)",11.44,1
69.26,2.00,4,1,6,8,LADR,Ladder Capital Corp,17.99,1
69.2,2.10,5,2,1.7000000000000002,4,BECN,"Beacon Roofing Supply, Inc.",27.7,1
69.2,2.40,3,2,6,8,ENB,Enbridge Inc,17.68,1
69.15,2.00,2,2,6,9,ENV,"Envestnet, Inc",-0.92,1
69.15,2.30,3,2,6,7,NEM,Newmont Mining Corporation,10.77,1
69.1,2.60,2,2,6,3,CW,Curtiss-Wright Corporation,8.84,2
69.09,1.40,3,1,6,10,PEN,"Penumbra, Inc.",5.44,1
69.08,2.20,3,2,6,8,COG,Cabot Oil & Gas Corporation,17.08,1
69.06,3.00,2,3,6,3,CORT,Corcept Therapeutics Incorporated,-16.38,1
69.05,2.00,3,2,6,11,APC,Anadarko Petroleum Corporation,36.92,1
69.02,2.00,3,2,6,7,GWR,"Genesee & Wyoming, Inc.",10.12,1
69.01,2.30,2,2,6,3,AB,AllianceBernstein Holding L.P.,8.38,2
68.93,1.80,3,2,6,5,INGN,"Inogen, Inc",-3.69,1
68.93,2.10,3,2,6,8,VOYA,"Voya Financial, Inc.",16.34,1
68.9,2.20,3,2,6,7,CIT,CIT Group Inc (DEL),9.5,1
68.9,2.00,2,2,6,3,NSP,"Insperity, Inc.",7.82,2
68.89,2.20,4,2,6,5,IPG,"Interpublic Group of Companies, Inc. (The)",21.14,1
68.89,2.70,2,3,6,5,NUS,"Nu Skin Enterprises, Inc.",-3.89,1
68.83,2.40,2,2,6,2,NOC,Northrop Grumman Corporation,0.82,2
68.83,2.40,1,2,6,5,TEX,Terex Corporation,-4.17,2
68.77,1.70,3,2,6,8,NRG,"NRG Energy, Inc.",15.51,1
68.73,1.90,3,2,6,8,HLT,Hilton Worldwide Holdings Inc.,15.31,1
68.72,2.20,4,2,6,5,POL,PolyOne Corporation,20.26,1
68.72,2.50,2,2,6,5,WGP,"Western Gas Equity Partners, LP",20.27,2
68.7,2.30,3,2,6,8,SLG,SL Green Realty Corporation,15.17,1
68.68,2.60,2,2,6,4,HLS,HealthSouth Corporation,13.4,2
68.66,1.00,4,2,6,6,KEP,Korea Electric Power Corporation,26.62,1
68.66,2.30,3,2,6,6,BLD,TopBuild Corp.,1.62,1
68.64,2.50,3,3,6,9,SEAS,"SeaWorld Entertainment, Inc.",46.55,1
68.63,2.10,3,2,6,8,USFD,US Foods Holding Corp.,14.8,1
68.61,3.30,1,3,6,4,BHE,"Benchmark Electronics, Inc.",13.06,2
68.6,2.10,3,2,2.2,5,TTWO,"Take-Two Interactive Software, Inc.",-6.72,1
68.53,2.50,2,2,6,3,INGR,Ingredion Incorporated,5.99,2
68.5,2.30,4,2,1.7999999999999998,8,CYBR,CyberArk Software Ltd.,27.66,1
68.47,2.60,4,2,2.7,8,SYNA,Synaptics Incorporated,56.21,1
68.47,2.10,3,2,6,8,AGN,Allergan plc.,14.02,1
68.47,2.10,3,2,6,8,EOG,"EOG Resources, Inc.",14.01,1
68.46,2.30,1,2,6,7,RCI,"Rogers Communication, Inc.",7.29,2
68.43,2.20,3,2,6,9,EGN,Energen Corporation,20.46,1
68.43,2.00,4,2,6,5,WST,"West Pharmaceutical Services, Inc.",18.84,1
68.42,1.70,5,1,1.0,11,AFSI,"AmTrust Financial Services, Inc.",27.21,1
68.4,2.00,4,2,3.0,3,CSGS,"CSG Systems International, Inc.",23.75,1
68.39,2.10,3,2,6,7,RLGY,Realogy Holdings Corp.,6.94,1
68.37,2.20,3,2,6,7,CVX,Chevron Corporation,6.84,1
68.36,2.00,3,2,6,8,ARCO,Arcos Dorados Holdings Inc.,13.48,1
68.35,1.80,3,2,2.0,8,EQIX,"Equinix, Inc.",6.74,1
68.3,2.00,3,6,2.2,10,BMRN,BioMarin Pharmaceutical Inc.,31.5,1
68.3,6,4,2,6,6,MET,"MetLife, Inc.",24.84,1
68.29,1.00,4,2,6,5,LUK,Leucadia National Corporation,18.13,1
68.29,2.70,2,2,6,8,YRD,Yirendai Ltd.,-11.9,1
68.27,1.90,3,2,6,4,GRUB,GrubHub Inc.,-13.67,1
68.25,2.00,3,2,1.0,11,AAAP,Advanced Accelerator Applications S.A.,1.19,1
68.24,2.10,3,2,6,8,CPN,Calpine Corporation,12.89,1
68.21,2.50,3,2,6,8,HLI,"Houlihan Lokey, Inc.",12.71,1
68.2,1.70,5,1,6,8,RSPP,"RSP Permian, Inc.",37.66,1
68.18,6,3,2,6,9,EURN,Euronav NV,19.21,1
68.16,2.00,3,2,6,10,CLR,"Continental Resources, Inc.",25.8,1
68.14,2.10,3,2,6,8,CSRA,CSRA Inc.,12.39,1
68.08,1.80,3,2,6,7,SUI,"Sun Communities, Inc.",5.38,1
68.06,2.70,2,2,6,3,NSIT,"Insight Enterprises, Inc.",3.62,2
68.05,2.30,4,2,1.0,7,RGLD,"Royal Gold, Inc.",-1.71,1
68.05,2.00,3,2,6,9,TRGP,"Targa Resources, Inc.",18.59,1
68.01,2.30,1,2,2.5,6,FSV,FirstService Corporation,3.89,2
68.0,2.20,3,2,6,9,PANW,"Palo Alto Networks, Inc.",18.35,1
67.97,1.80,3,1,2.0,11,ONCE,"Spark Therapeutics, Inc.",-0.54,1
67.96,2.30,4,2,1.0,9,CAR,"Avis Budget Group, Inc.",11.08,1
67.93,1.70,3,2,6,8,KEYS,Keysight Technologies Inc.,11.3,1
67.89,6,4,2,1.4000000000000004,8,MTCH,"Match Group, Inc.",14.0,1
67.88,2.00,1,2,2.0,8,AABA,Altaba Inc.,3.94,2
67.88,2.10,5,2,1.7000000000000002,6,THRM,Gentherm Inc,33.12,1
67.85,2.70,2,2,6,2,ALG,"Alamo Group, Inc.",-4.09,2
67.84,2.30,4,2,6,5,AIR,AAR Corp.,15.89,1
67.82,2.80,1,3,6,3,MKL,Markel Corporation,2.42,2
67.82,2.50,2,2,6,4,SYY,Sysco Corporation,9.08,2
67.8,2.20,2,2,2.5,3,AMTD,TD Ameritrade Holding Corporation,7.62,2
67.77,1.90,3,2,6,8,QTS,"QTS Realty Trust, Inc.",10.51,1
67.74,2.30,3,2,6,7,CCOI,"Cogent Communications Holdings, Inc.",3.69,1
67.72,2.10,3,2,6,8,COT,Cott Corporation,10.25,1
67.71,2.30,4,2,6,6,JCI,Johnson Controls International plc,21.89,1
67.7,2.70,1,3,6,2,NVR,"NVR, Inc.",-4.85,2
67.68,2.30,5,2,1.0,7,PSMT,"PriceSmart, Inc.",21.07,1
67.66,2.30,2,2,6,3,DE,Deere & Company,1.61,2
67.62,2.40,2,2,2.3,5,AMED,Amedisys Inc,14.87,2
67.62,2.50,3,2,6,10,CVE,Cenovus Energy Inc,23.09,1
67.61,2.70,3,2,6,8,CLF,Cliffs Natural Resources Inc.,9.74,1
67.58,2.80,1,3,2.0,5,PRGS,Progress Software Corporation,7.12,2
67.58,2.00,4,2,6,5,DFS,Discover Financial Services,14.57,1
67.58,1.00,3,2,6,8,MON,Monsanto Company,9.57,1
67.54,1.60,3,1,6,10,RNG,"Ringcentral, Inc.",-2.31,1
67.5,2.10,4,2,1.9000000000000004,5,DSGX,The Descartes Systems Group Inc.,4.17,1
67.48,6,1,3,2.0,6,RUSHB,"Rush Enterprises, Inc.",13.21,2
67.46,1.90,3,2,6,8,MSG,MSG Networks Inc.,8.97,1
67.44,2.20,3,2,3.0,5,WLTW,Willis Towers Watson Public Limited Company,6.33,1
67.44,2.20,3,2,6,10,EQT,EQT Corporation,22.22,1
67.43,2.30,4,2,6,3,ALE,"Allete, Inc.",0.48,1
67.41,1.90,3,2,6,8,MSG,MSG Networks Inc.,8.71,1
67.39,2.80,1,3,6,3,ARI,Apollo Commercial Real Estate Finance,0.27,2
67.35,2.70,3,2,6,8,POT,Potash Corporation of Saskatchewan Inc.,8.42,1
67.34,2.70,3,2,1.7000000000000002,2,ACGL,Arch Capital Group Ltd.,3.19,2
67.33,2.20,2,2,6,5,DD,E.I. du Pont de Nemours and Company,13.3,2
67.32,2.80,1,2,6,8,ENIA,Enel Americas S.A.,8.25,2
67.31,1.80,4,1,6,9,SFR,Colony Starwood Homes,14.88,1
67.29,2.30,4,2,6,4,SAP,SAP SE,6.43,1
67.24,2.40,2,2,6,4,MAN,ManpowerGroup,6.22,2
67.23,1.80,3,2,2.2,9,INCY,Incyte Corporation,11.72,1
67.22,2.60,2,3,2.0,1,LKFN,Lakeland Financial Corporation,3.33,2
67.22,2.10,3,2,2.2,9,CG,The Carlyle Group L.P.,11.65,1
67.22,2.00,3,2,6,10,MCRN,Milacron Holdings Corp.,21.11,1
67.2,3.00,1,3,3.0,2,CHCO,City Holding Company,9.87,2
67.2,1.70,5,2,6,3,VMC,Vulcan Materials Company,24.32,1
67.15,2.30,2,2,2.2,5,HAS,"Hasbro, Inc.",9.59,2
67.13,1.90,2,2,6,11,TWLO,Twilio Inc.,2.32,1
67.12,2.70,3,2,6,5,BFR,BBVA Banco Frances S.A.,37.25,2
67.1,2.20,2,2,3.0,9,NXTM,"NxStage Medical, Inc.",5.95,1
67.09,2.10,2,2,6,4,ALLE,Allegion plc,5.46,2
67.05,2.00,4,2,6,8,KN,Knowles Corporation,31.93,1
67.02,3.10,1,3,2.3,3,GRMN,Garmin Ltd.,-2.02,2
66.97,2.30,3,2,2.0,3,WSBC,"WesBanco, Inc.",15.16,2
66.92,2.30,4,2,6,8,PAH,Platform Specialty Products Corporation,31.26,1
66.9,1.60,5,1,6,6,FUN,"Cedar Fair, L.P.",17.85,1
66.88,2.60,3,2,6,8,VER,VEREIT Inc.,6.07,1
66.86,3.00,1,6,2.6,8,VIA,Viacom Inc.,20.97,2
66.85,2.40,3,2,6,8,PFGC,Performance Food Group Company,5.94,1
66.84,2.50,2,2,6,5,KSU,Kansas City Southern,10.85,2
66.83,3.10,1,3,6,3,KBH,KB Home,-2.51,2
66.82,2.30,3,2,6,1,FBHS,"Fortune Brands Home & Security, Inc.",9.12,2
66.81,1.90,4,2,2.3,11,CRZO,"Carrizo Oil & Gas, Inc.",138.1,1
66.81,2.40,3,2,1.0,5,ICUI,"ICU Medical, Inc.",2.55,2
66.8,2.30,3,2,6,6,CTB,Cooper Tire & Rubber Company,42.33,2
66.78,2.80,3,3,6,7,AXL,"American Axle & Manufacturing Holdings, Inc.",23.88,1
66.77,1.90,3,2,6,8,OA,"Orbital ATK, Inc.",5.53,1
66.76,2.50,1,2,6,7,TU,TELUS Corporation,-1.22,2
66.73,3.00,1,3,6,7,AHGP,"Alliance Holdings GP, L.P.",23.64,2
66.71,2.20,4,2,2.0,9,PNK,"Pinnacle Entertainment, Inc.",28.6,1
66.71,1.80,4,1,6,8,NRZ,New Residential Investment Corp.,5.23,1
66.69,2.00,3,2,6,8,AGR,"Avangrid, Inc.",5.11,1
66.68,2.20,3,2,6,8,KBR,"KBR, Inc.",5.08,1
66.67,2.10,4,2,6,11,NBR,Nabors Industries Ltd.,76.39,1
