Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
76.82,1.6,3,1,6,7,NPO,EnPro Industries,15.9,Buy
76.77,2.4,2,2,6,2,GIB,"CGI Group, Inc.",2.26,Buy
76.76,2.0,3,2,6,5,ACCO,Acco Brands Corporation,37.21,Buy
76.74,2.3,2,2,6,6,BWP,Boardwalk Pipeline Partners L.P.,26.29,Buy
76.73,2.2,3,2,1.0,5,MINI,"Mobile Mini, Inc.",18.81,Buy
76.72,1.6,3,1,6,6,DAR,Darling Ingredients Inc.,8.63,Buy
76.71,1.8,3,1,1.0,11,HZNP,Horizon Pharma plc,23.65,Buy
76.71,2.1,2,2,6,3,TSLX,"TPG Specialty Lending, Inc.",1.11,Buy
76.64,2.1,3,2,1.5,3,TMUS,"T-Mobile US, Inc.",14.78,Buy
76.62,2.3,2,2,6,4,TSN,"Tyson Foods, Inc.",12.25,Buy
76.6,1.8,3,1,1.4000000000000004,7,IAC,IAC/InterActiveCorp,6.2,Buy
76.58,2.2,3,1,1.0,8,ERI,"Eldorado Resorts, Inc.",12.71,Buy
76.57,1.8,2,2,6,5,MSA,MSA Safety Incorporporated,6.07,Buy
76.53,2.4,2,2,2.3,5,AMED,Amedisys Inc,29.86,Buy
76.53,1.5,4,6,1.0,9,GLNG,Golar LNG Limited,52.87,Buy
76.53,1.8,2,2,6,4,MRCY,Mercury Systems Inc,-0.83,Buy
76.51,2.2,3,2,6,3,IPG,"Interpublic Group of Companies, Inc. (The)",27.42,Buy
76.5,1.8,3,1,1.7000000000000002,6,RP,"RealPage, Inc.",6.33,Buy
76.49,1.9,4,1,1.4000000000000004,6,WDC,Western Digital Corporation,26.27,Buy
76.48,2.3,2,2,6,3,ALE,"Allete, Inc.",4.7,Buy
76.46,1.5,3,1,1.0,11,PRTA,Prothena Corporation plc,14.42,Buy
76.46,2.2,2,2,6,8,WCC,"WESCO International, Inc.",35.4,Buy
76.41,2.2,2,2,6,4,LLY,Eli Lilly and Company,8.45,Buy
76.35,2.1,2,2,6,5,TPH,"TRI Pointe Group, Inc.",12.24,Buy
76.34,2.2,1,2,2.0,8,CY,Cypress Semiconductor Corporation,11.04,Buy
76.33,1.9,3,2,6,1,EFX,"Equifax, Inc.",5.48,Buy
76.3,1.8,3,1,6,8,IPHI,Inphi Corporation,24.45,Buy
76.28,1.8,3,1,6,10,HAL,Halliburton Company,37.69,Buy
76.25,1.9,3,1,6,5,WCN,"Waste Connections, Inc.",6.68,Buy
76.24,1.9,3,1,1.7999999999999998,8,FANG,"Diamondback Energy, Inc.",22.88,Buy
76.24,2.0,2,2,6,6,PBH,"Prestige Brand Holdings, Inc.",15.75,Buy
76.23,1.7,3,1,6,5,INXN,InterXion Holding N.V.,1.55,Buy
76.22,2.0,3,2,1.5,2,ATVI,"Activision Blizzard, Inc",2.7,Buy
76.22,2.0,1,2,2.3,5,AAOI,"Applied Optoelectronics, Inc.",-7.27,Buy
76.22,2.3,2,2,6,2,B,"Barnes Group, Inc.",-3.54,Buy
76.22,1.5,3,1,6,10,GKOS,Glaukos Corporation,29.81,Buy
76.2,1.9,3,2,1.5999999999999996,3,CELG,Celgene Corporation,9.24,Buy
76.2,2.1,2,2,6,5,KKR,KKR & Co. L.P.,11.34,Buy
76.18,1.7,4,2,1.0,4,OZRK,Bank of the Ozarks,20.77,Buy
76.15,2.0,2,2,1.0999999999999996,7,EXPE,"Expedia, Inc.",0.54,Buy
76.15,2.0,2,2,6,4,EL,"Estee Lauder Companies, Inc. (The)",1.89,Buy
76.11,2.1,3,2,1.0,5,IDTI,"Integrated Device Technology, Inc.",11.94,Buy
76.11,1.8,2,2,6,6,TPRE,Third Point Reinsurance Ltd.,9.97,Buy
76.09,1.7,3,1,2.0,8,ACXM,Acxiom Corporation,21.77,Buy
76.05,2.1,2,2,6,5,CACI,"CACI International, Inc.",10.48,Buy
76.04,2.5,1,2,1.7999999999999998,7,Z,"Zillow Group, Inc.",4.8,Buy
76.03,2.3,2,2,6,4,MRK,"Merck & Company, Inc.",8.71,Buy
76.02,2.1,2,2,6,3,CLGX,"CoreLogic, Inc.",-3.07,Buy
75.99,2.2,2,2,6,4,EMN,Eastman Chemical Company,5.92,Buy
75.93,1.8,3,1,6,7,ELY,Callaway Golf Company,15.6,Buy
75.93,2.0,3,2,6,7,MATX,"Matson, Inc.",45.58,Buy
75.92,2.0,2,2,3.0,2,IBKC,IBERIABANK Corporation,13.1,Buy
75.9,1.9,3,2,6,5,NCR,NCR Corporation,29.54,Buy
75.89,1.8,3,2,6,5,FNB,F.N.B. Corporation,27.0,Buy
75.89,1.8,4,1,6,2,HRS,Harris Corporation,6.99,Buy
75.87,1.5,3,1,1.0,12,NKTR,Nektar Therapeutics,16.93,Buy
75.86,2.1,2,2,6,6,AAT,"American Assets Trust, Inc.",16.02,Buy
75.82,1.9,3,2,1.7000000000000002,3,SNPS,"Synopsys, Inc.",9.05,Buy
75.81,2.0,1,2,6,8,BAK,Braskem S.A.,1.52,Buy
75.81,1.9,3,1,6,5,BWXT,"BWX Technologies, Inc.",4.01,Buy
75.79,2.1,2,2,2.3,2,ICLR,ICON plc,-2.78,Buy
75.74,1.9,3,2,6,2,JBT,John Bean Technologies Corporation,8.6,Buy
75.73,2.6,1,2,6,10,PBR,Petroleo Brasileiro S.A.- Petrobras,29.38,Buy
75.73,1.7,3,2,6,2,RTN,Raytheon Company,3.56,Buy
75.72,1.9,3,2,1.5,3,ITRI,"Itron, Inc.",3.38,Buy
75.68,2.0,3,2,6,4,BGG,Briggs & Stratton Corporation,24.09,Buy
75.65,2.1,3,2,2.0,2,CRUS,"Cirrus Logic, Inc.",13.74,Buy
75.64,2.2,2,2,6,3,HEI,Heico Corporation,-2.83,Buy
75.62,1.5,3,1,1.0,11,CZR,Caesars Entertainment Corporation,8.53,Buy
75.62,1.3,3,1,6,10,GZT,Gazit-Globe Ltd.,21.22,Buy
75.59,1.9,3,1,1.0,8,MTSI,"MACOM Technology Solutions Holdings, Inc.",-1.67,Buy
75.56,4.0,1,2,6,8,EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,149.32,Buy
75.55,1.7,4,1,1.7999999999999998,4,FLEX,Flex Ltd.,11.34,Buy
75.55,2.0,3,2,1.0,5,SUPN,"Supernus Pharmaceuticals, Inc.",5.51,Buy
75.53,2.0,4,2,1.0,3,IBTX,"Independent Bank Group, Inc",17.07,Buy
75.53,1.8,3,2,6,3,AFG,"American Financial Group, Inc.",11.54,Buy
75.51,1.0,3,2,6,5,TEF,Telefonica SA,4.73,Buy
75.5,2.3,2,2,1.0,8,PENN,"Penn National Gaming, Inc.",7.68,Buy
75.48,2.0,2,2,6,5,PVH,PVH Corp.,4.52,Buy
75.42,2.0,2,6,2.5,3,NTES,"NetEase, Inc.",3.36,Buy
75.4,1.9,3,1,6,7,XPO,"XPO Logistics, Inc.",14.92,Buy
75.38,2.1,3,6,1.0,4,ATSG,"Air Transport Services Group, Inc",-0.2,Buy
75.38,1.4,3,1,6,9,EVH,"Evolent Health, Inc",15.61,Buy
75.37,1.7,4,1,1.0,12,SRPT,"Sarepta Therapeutics, Inc.",43.43,Buy
75.37,1.7,3,2,6,3,A,"Agilent Technologies, Inc.",8.05,Buy
75.35,1.6,3,1,1.0,11,GSM,Ferroglobe PLC,9.11,Buy
75.3,1.8,3,2,6,5,CRI,"Carter&#39;s, Inc.",23.49,Buy
75.29,2.1,2,2,6,5,ALLE,Allegion plc,5.89,Buy
75.26,2.0,4,1,1.0,5,LBRDK,Liberty Broadband Corporation,3.47,Buy
75.25,2.0,3,2,1.7000000000000002,6,THRM,Gentherm Inc,27.6,Buy
75.25,1.0,2,2,6,10,CHU,China Unicom (Hong Kong) Ltd,11.5,Buy
75.22,2.5,2,2,6,5,AEM,Agnico Eagle Mines Limited,15.46,Buy
75.21,1.9,3,1,6,7,CRM,Salesforce.com Inc,13.77,Buy
75.21,2.1,2,2,6,5,WY,Weyerhaeuser Company,5.45,Buy
75.21,1.5,4,1,6,4,WNS,WNS (Holdings) Limited,8.79,Buy
75.2,1.9,3,2,1.0,11,TSRO,"TESARO, Inc.",40.59,Buy
75.19,2.2,3,1,6,5,ARMK,Aramark,7.8,Buy
75.19,1.9,2,2,6,5,CBG,"CBRE Group, Inc.",0.32,Buy
75.19,1.8,4,1,6,5,RDN,Radian Group Inc.,22.79,Buy
75.18,2.1,1,2,2.3,8,SBAC,SBA Communications Corporation,7.95,Buy
75.17,1.8,3,1,1.0,10,MIME,Mimecast Limited,6.19,Buy
75.15,1.7,3,2,2.0,3,MKSI,"MKS Instruments, Inc.",6.91,Buy
75.13,2.1,2,2,6,5,LAZ,Lazard Ltd.,4.94,Buy
75.12,2.8,2,2,6,5,LPL,"LG Display Co., Ltd.",22.37,Buy
75.11,1.9,4,1,1.2999999999999998,8,BUFF,"Blue Buffalo Pet Products, Inc.",27.47,Buy
75.1,1.7,4,1,6,5,KAR,"KAR Auction Services, Inc",19.77,Buy
75.08,1.9,2,2,6,5,ABT,Abbott Laboratories,-0.38,Buy
75.06,1.9,2,2,6,6,MAS,Masco Corporation,6.19,Buy
75.04,2.1,2,2,6,5,GXP,Great Plains Energy Inc,4.41,Buy
74.99,2.3,3,2,6,1,BHLB,"Berkshire Hills Bancorp, Inc.",7.43,Buy
74.98,1.8,1,2,2.2,6,VRTX,Vertex Pharmaceuticals Incorporated,-16.8,Buy
74.98,2.0,3,2,6,5,EXP,Eagle Materials Inc,26.54,Buy
74.92,2.3,1,2,1.0,4,BNCL,"Beneficial Bancorp, Inc.",1.91,Hold
74.92,1.8,3,2,6,4,DHR,Danaher Corporation,14.5,Buy
74.91,2.1,3,2,1.0,10,GWPH,GW Pharmaceuticals Plc,36.86,Buy
74.91,1.9,2,1,6,11,OMAM,OM Asset Management plc,13.64,Buy
74.91,2.2,3,2,6,2,COL,"Rockwell Collins, Inc.",11.12,Buy
74.89,2.1,3,2,1.5,5,CRTO,Criteo S.A.,15.87,Buy
74.86,1.8,3,2,6,4,FIX,"Comfort Systems USA, Inc.",14.13,Buy
74.86,1.8,3,1,6,9,SUPV,Grupo Supervielle S.A.,22.5,Buy
74.85,1.5,3,1,1.0,12,FOLD,"Amicus Therapeutics, Inc.",9.81,Buy
74.85,2.1,2,2,6,5,CCK,"Crown Holdings, Inc.",3.28,Buy
74.84,2.0,4,1,6,4,GPK,Graphic Packaging Holding Company,19.05,Buy
74.83,2.2,3,2,1.0,6,AAWW,Atlas Air Worldwide Holdings,12.17,Buy
74.8,2.0,2,2,2.5,5,GOLD,Randgold Resources Limited,12.76,Buy
74.77,1.9,3,2,1.7999999999999998,2,EA,Electronic Arts Inc.,-2.44,Buy
74.77,2.0,2,2,6,3,ABM,ABM Industries Incorporated,12.18,Outperform
74.74,2.0,2,2,6,7,GWR,"Genesee & Wyoming, Inc.",13.43,Buy
74.73,2.2,3,2,6,2,MDT,Medtronic plc,10.06,Buy
74.72,1.6,3,1,6,8,FTAI,Fortress Transportation and Infrastructure Investors LLC,10.01,Buy
74.71,2.2,3,2,1.0,5,SLAB,"Silicon Laboratories, Inc.",4.62,Buy
74.71,1.8,3,2,6,5,MEI,"Methode Electronics, Inc.",19.9,Buy
74.7,1.9,3,2,6,5,DFS,Discover Financial Services,22.37,Buy
74.69,1.8,3,2,6,3,DLB,Dolby Laboratories,6.46,Buy
74.69,2.0,3,2,6,5,PAG,"Penske Automotive Group, Inc.",24.8,Buy
74.68,2.0,1,2,6,6,UHAL,Amerco,6.73,Outperform
74.67,2.0,3,2,1.0,7,ARCC,Ares Capital Corporation,12.7,Buy
74.67,1.9,3,2,6,3,DOW,Dow Chemical Company (The),8.88,Buy
74.66,1.5,4,1,6,7,VG,Vonage Holdings Corp.,25.46,Buy
74.61,2.5,2,2,1.0,6,KALU,Kaiser Aluminum Corporation,-6.88,Buy
74.59,1.0,3,2,6,10,BKD,Brookdale Senior Living Inc.,32.54,Buy
74.59,2.0,2,2,6,7,HLT,Hilton Worldwide Holdings Inc.,12.57,Buy
74.58,1.8,5,1,1.5,5,FNSR,Finisar Corporation,31.21,Buy
74.57,1.9,2,1,1.5,11,BNFT,"Benefitfocus, Inc.",-1.37,Buy
74.57,1.7,3,1,6,9,CNQ,Canadian Natural Resources Limited,18.27,Buy
74.54,2.1,3,2,2.0,4,CSX,CSX Corporation,19.26,Buy
74.53,2.2,3,2,6,5,UHS,"Universal Health Services, Inc.",28.83,Buy
74.52,1.9,3,1,1.0,10,VRNS,"Varonis Systems, Inc.",4.17,Buy
74.5,1.7,3,1,6,8,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",11.16,Buy
74.49,1.9,3,2,1.0,8,PTC,PTC Inc.,15.62,Buy
74.48,1.9,3,2,6,3,DLPH,Delphi Automotive plc,7.74,Buy
74.47,2.1,3,2,6,2,ALL,Allstate Corporation (The),6.0,Buy
74.46,2.0,2,2,1.5,8,CONE,CyrusOne Inc,5.37,Buy
74.46,2.0,3,1,6,8,ARES,Ares Management L.P.,18.44,Buy
74.44,2.3,2,2,6,5,LNC,Lincoln National Corporation,5.8,Buy
74.44,2.0,3,2,6,3,SCHW,The Charles Schwab Corporation,9.97,Buy
74.43,1.0,1,3,1.0,5,SPIL,"Siliconware Precision Industries Company, Ltd.",-2.34,Hold
74.42,1.9,3,2,6,2,ROP,"Roper Technologies, Inc.",0.7,Buy
74.41,2.4,1,2,1.0,5,BRKL,"Brookline Bancorp, Inc.",7.56,Hold
74.39,1.8,3,2,6,7,HHC,Howard Hughes Corporation (The),31.34,Buy
74.36,2.2,3,2,2.0,2,FRME,First Merchants Corporation,7.21,Buy
74.34,2.1,3,2,1.7000000000000002,5,BECN,"Beacon Roofing Supply, Inc.",17.02,Buy
74.34,2.1,3,2,2.0,2,ENTG,"Entegris, Inc.",4.58,Buy
74.34,2.3,3,2,6,4,IOSP,Innospec Inc.,23.52,Buy
74.33,2.6,3,6,1.0,7,SIR,Select Income REIT,26.0,Buy
74.32,1.8,3,2,6,3,WGO,"Winnebago Industries, Inc.",4.25,Buy
74.31,2.0,2,2,2.4,5,NCLH,Norwegian Cruise Line Holdings Ltd.,6.85,Buy
74.21,2.1,2,2,3.0,5,FIVE,"Five Below, Inc.",23.65,Buy
74.21,2.1,2,2,6,5,IT,"Gartner, Inc.",-0.55,Buy
74.18,2.1,3,1,6,11,YPF,YPF Sociedad Anonima,39.23,Buy
74.17,2.0,4,2,1.0,4,KLIC,"Kulicke and Soffa Industries, Inc.",14.21,Buy
74.15,1.9,2,2,3.0,4,MCHP,Microchip Technology Incorporated,11.58,Buy
74.15,2.0,2,2,1.5999999999999996,6,PYPL,"PayPal Holdings, Inc.",-7.63,Buy
74.15,1.5,3,1,3.0,5,PRAH,"PRA Health Sciences, Inc.",8.22,Buy
74.15,1.8,3,1,1.0,11,PFPT,"Proofpoint, Inc.",5.74,Buy
74.13,2.2,3,2,2.0,4,ADI,"Analog Devices, Inc.",18.9,Buy
74.11,1.6,3,1,1.0,10,BPMC,Blueprint Medicines Corporation,-6.2,Buy
74.11,2.0,3,2,6,5,HI,Hillenbrand Inc,21.3,Buy
74.11,2.3,2,2,6,6,OEC,Orion Engineered Carbons S.A,10.47,Buy
74.1,1.5,2,2,6,5,HDB,HDFC Bank Limited,-16.23,Buy
74.09,2.0,3,2,1.5,8,AYA,Amaya Inc.,27.78,Buy
74.02,1.6,4,1,6,8,EVHC,Envision Healthcare Corporation,30.78,Buy
74.01,2.3,2,2,6,5,WLK,Westlake Chemical Corporation,3.25,Buy
73.91,2.6,1,2,3.0,3,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,-4.32,Buy
73.89,1.7,3,2,6,4,AME,"AMTEK, Inc.",5.81,Buy
73.88,1.9,3,2,1.7000000000000002,5,IART,Integra LifeSciences Holdings Corporation,8.83,Buy
73.88,1.9,2,2,6,6,CTLT,"Catalent, Inc.",-0.88,Buy
73.86,2.0,3,2,3.0,3,PLCE,"Children&#39;s Place, Inc. (The)",30.35,Buy
73.85,2.0,2,2,1.5999999999999996,8,PEGI,Pattern Energy Group Inc.,3.59,Buy
73.85,2.1,2,2,6,6,GWRE,"Guidewire Software, Inc.",3.91,Buy
73.85,2.0,2,2,6,5,WBC,Wabco Holdings Inc.,-5.24,Buy
73.83,2.3,2,2,6,5,AET,Aetna Inc.,2.13,Buy
73.79,2.5,3,2,1.0,5,SCHL,Scholastic Corporation,5.69,Buy
73.76,2.0,3,2,6,4,AMSF,"AMERISAFE, Inc.",12.55,Buy
73.76,1.8,4,1,6,8,CPE,Callon Petroleum Company,34.2,Buy
73.75,2.3,4,2,2.0,17,RDUS,"Radius Health, Inc.",50.57,Buy
73.75,2.4,2,2,6,5,KMX,CarMax Inc,4.17,Buy
73.74,2.2,3,1,6,8,AAV,Advantage Oil & Gas Ltd,19.13,Buy
73.73,2.2,3,2,1.5999999999999996,6,FOXA,"Twenty-First Century Fox, Inc.",19.45,Buy
73.69,2.0,3,2,1.7000000000000002,11,LXRX,"Lexicon Pharmaceuticals, Inc.",60.24,Buy
73.69,1.5,3,2,6,5,SKM,"SK Telecom Co., Ltd.",6.32,Buy
73.67,2.1,3,2,6,3,BLK,"BlackRock, Inc.",7.86,Buy
73.66,2.1,3,2,2.3,17,RARE,Ultragenyx Pharmaceutical Inc.,26.96,Buy
73.65,2.2,3,2,6,2,PCG,Pacific Gas & Electric Co.,3.57,Buy
73.63,2.0,3,1,6,9,ERF,Enerplus Corporation,20.12,Buy
73.63,2.2,3,2,6,3,IR,Ingersoll-Rand plc (Ireland),10.13,Buy
73.62,1.7,4,1,6,7,VNOM,Viper Energy Partners LP,24.24,Buy
73.6,2.2,2,2,1.0,11,AAAP,Advanced Accelerator Applications S.A.,11.9,Buy
73.6,2.1,3,2,1.5999999999999996,5,BIIB,Biogen Inc.,9.38,Buy
73.59,2.0,3,2,6,5,BANC,"Banc of California, Inc.",18.23,Buy
73.58,6,3,2,1.2999999999999998,5,CHTR,"Charter Communications, Inc.",0.62,Buy
73.58,2.2,2,2,6,5,AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",-1.86,Buy
73.58,2.5,3,2,6,1,LEA,Lear Corporation,4.01,Buy
73.55,1.8,4,1,6,8,PXD,Pioneer Natural Resources Company,32.99,Buy
73.54,2.2,3,2,2.0,3,LTXB,"LegacyTexas Financial Group, Inc.",8.14,Buy
73.54,2.4,2,2,6,5,ALB,Albemarle Corporation,2.92,Buy
73.54,2.5,3,2,6,6,MDR,"McDermott International, Inc.",37.09,Buy
73.52,1.6,4,2,1.7000000000000002,3,LKQ,LKQ Corporation,10.48,Buy
73.49,2.7,2,2,6,5,FNV,Franco-Nevada Corporation,10.08,Buy
73.49,2.3,2,2,6,8,IGT,International Game Technology,20.12,Buy
73.49,2.0,2,2,6,6,TRU,TransUnion,-0.75,Buy
73.47,1.9,3,2,6,5,SPG,"Simon Property Group, Inc.",14.99,Buy
73.44,2.2,3,2,6,2,SYK,Stryker Corporation,2.29,Buy
73.42,1.7,3,2,6,5,BX,The Blackstone Group L.P.,9.66,Buy
73.38,2.9,1,2,6,6,KOF,Coca Cola Femsa S.A.B. de C.V.,-3.89,Buy
73.38,1.8,3,2,6,5,MTZ,"MasTec, Inc.",11.94,Buy
73.37,2.1,3,2,1.0,7,OMCL,"Omnicell, Inc.",6.11,Buy
73.36,2.3,2,2,3.0,3,EWBC,"East West Bancorp, Inc.",9.36,Buy
73.36,1.8,3,2,1.5,7,HMSY,HMS Holdings Corp,11.0,Buy
73.36,2.2,3,2,6,4,BIG,"Big Lots, Inc.",15.17,Buy
73.33,1.8,2,2,1.0,11,EXAS,Exact Sciences Corporation,-0.05,Buy
73.33,2.3,3,2,1.9000000000000004,6,PAAS,Pan American Silver Corp.,26.66,Buy
73.3,2.0,1,2,6,10,NNI,"Nelnet, Inc.",-0.22,Buy
73.28,1.8,3,2,6,9,ETP,"Energy Transfer Partners, L.P.",38.0,Buy
73.26,1.9,2,2,6,7,CC,Chemours Company (The),2.04,Buy
73.26,2.3,3,2,6,5,SXI,Standex International Corporation,23.72,Buy
73.24,3.1,2,2,6,3,INFY,Infosys Limited,5.26,Buy
73.22,2.3,3,2,6,2,ACN,Accenture plc,3.46,Buy
73.21,2.0,3,2,6,4,BRKS,"Brooks Automation, Inc.",9.24,Buy
73.21,2.1,3,2,6,3,DHI,"D.R. Horton, Inc.",5.12,Buy
73.2,1.3,3,2,6,6,ASX,"Advanced Semiconductor Engineering, Inc.",5.02,Buy
73.14,2.1,3,2,1.7999999999999998,17,WIX,Wix.com Ltd.,11.33,Buy
73.11,3.0,1,2,6,8,SHG,Shinhan Financial Group Co Ltd,10.33,Buy
73.09,1.4,3,1,6,10,PEN,"Penumbra, Inc.",8.52,Buy
73.05,2.0,1,2,6,3,SLF,Sun Life Financial Inc.,1.62,Hold
73.01,2.0,3,2,1.7999999999999998,5,AAPL,Apple Inc.,7.72,Buy
73.0,2.3,3,2,2.2,5,DLTR,"Dollar Tree, Inc.",25.16,Buy
73.0,2.5,2,2,2.0,5,SAIA,"Saia, Inc.",0.19,Buy
73.0,2.0,3,2,1.5,5,PCLN,The Priceline Group Inc. ,0.19,Buy
72.95,2.3,3,2,6,4,FCB,"FCB Financial Holdings, Inc.",15.18,Buy
72.94,2.2,3,2,6,5,ACM,AECOM,19.31,Buy
72.93,2.0,3,2,1.0,11,ACIA,"Acacia Communications, Inc.",27.17,Buy
72.92,2.2,3,2,1.0,17,PI,"Impinj, Inc.",-7.51,Buy
72.92,2.0,3,2,2.0,5,PACW,PacWest Bancorp,12.14,Buy
72.91,1.9,3,2,2.3,5,STLD,"Steel Dynamics, Inc.",17.07,Buy
72.9,2.0,3,2,6,5,GSK,GlaxoSmithKline PLC,14.06,Buy
72.89,2.4,3,2,6,5,CAG,"ConAgra Brands, Inc.",24.0,Buy
72.89,1.7,4,1,6,5,PF,"Pinnacle Foods, Inc.",6.52,Buy
72.88,2.0,2,2,6,7,JLL,Jones Lang LaSalle Incorporated,2.27,Buy
72.88,1.0,3,2,6,8,MON,Monsanto Company,8.95,Buy
72.87,2.1,3,2,6,3,EXC,Exelon Corporation,3.07,Buy
72.86,2.1,3,2,6,5,KEY,KeyCorp,16.34,Buy
72.86,2.2,3,2,6,2,LH,Laboratory Corporation of America Holdings,-1.2,Buy
72.83,2.3,3,2,1.0,8,TRUE,"TrueCar, Inc.",13.99,Buy
72.8,2.1,3,2,1.0,1,BUSE,First Busey Corporation,12.08,Hold
72.8,2.2,4,2,1.0,6,SMCI,"Super Micro Computer, Inc.",22.91,Buy
72.79,2.0,4,2,1.5,2,MSFT,Microsoft Corporation,3.73,Buy
72.77,2.0,3,2,1.0,8,ALRM,"Alarm.com Holdings, Inc.",6.07,Buy
72.77,1.8,3,2,6,5,AMG,"Affiliated Managers Group, Inc.",8.26,Buy
72.76,2.1,3,2,6,4,ZBH,"Zimmer Biomet Holdings, Inc.",9.04,Buy
72.74,1.7,4,2,6,2,ADC,Agree Realty Corporation,10.61,Buy
72.74,2.2,3,2,6,8,MRC,MRC Global Inc.,38.12,Buy
72.73,2.1,3,2,1.0,7,ENSG,"The Ensign Group, Inc.",1.59,Buy
72.72,1.7,2,1,6,8,BZUN,Baozun Inc.,-24.51,Buy
72.72,2.1,3,2,6,8,VIPS,Vipshop Holdings Limited,35.48,Buy
72.68,3.0,3,1,1.0,8,RRR,"Red Rock Resorts, Inc.",5.43,Buy
72.67,2.0,5,1,1.0,5,MDSO,"Medidata Solutions, Inc.",10.38,Buy
72.66,2.0,3,2,1.0,9,CSII,"Cardiovascular Systems, Inc.",11.98,Buy
72.64,2.0,2,2,3.0,5,GRFS,"Grifols, S.A.",10.15,Buy
72.64,1.8,2,1,1.7000000000000002,11,NVCR,NovoCure Limited,-12.37,Buy
72.64,2.0,3,2,2.4,5,WBA,"Walgreens Boots Alliance, Inc.",20.12,Buy
72.63,2.0,3,2,6,4,ASH,Ashland Global Holdings Inc.,5.76,Buy
72.62,2.0,3,2,2.0,11,GPOR,Gulfport Energy Corporation,56.25,Buy
72.61,2.1,3,2,1.7999999999999998,5,DSGX,The Descartes Systems Group Inc.,7.42,Buy
72.59,1.5,3,1,6,11,AXDX,"Accelerate Diagnostics, Inc.",14.7,Buy
72.59,2.6,1,3,6,5,MGLN,"Magellan Health, Inc.",2.22,Buy
72.59,2.4,2,2,6,6,BYD,Boyd Gaming Corporation,3.89,Buy
72.57,2.0,3,2,6,5,HELE,Helen of Troy Limited,12.06,Buy
72.56,2.1,3,2,6,5,TER,"Teradyne, Inc.",14.5,Buy
72.55,2.0,3,2,6,5,ORA,"Ormat Technologies, Inc.",11.97,Buy
72.52,2.2,3,2,6,3,CRL,"Charles River Laboratories International, Inc.",3.47,Buy
72.52,2.9,2,2,6,3,PLD,"Prologis, Inc.",-4.03,Buy
72.51,2.1,2,2,6,8,HPQ,HP Inc.,9.2,Buy
72.5,2.5,2,2,2.2,8,SRCL,"Stericycle, Inc.",21.65,Buy
72.49,2.2,3,2,6,4,OSK,Oshkosh Corporation,9.92,Buy
72.48,2.0,1,2,2.7,8,EXEL,"Exelixis, Inc.",-3.5,Buy
72.48,2.0,3,2,6,5,LAD,"Lithia Motors, Inc.",11.52,Buy
72.46,2.0,3,2,6,4,ZTS,Zoetis Inc.,4.79,Buy
72.43,1.0,4,2,6,5,LUK,Leucadia National Corporation,11.26,Buy
72.39,2.0,3,2,6,10,WPX,"WPX Energy, Inc.",44.32,Buy
72.37,1.8,3,2,6,4,PAYC,"Paycom Software, Inc.",-0.77,Buy
72.35,2.0,4,2,6,7,FL,"Foot Locker, Inc.",49.09,Buy
72.35,1.8,3,1,3.7,7,PE,"Parsley Energy, Inc.",33.96,Buy
72.34,2.0,3,2,6,5,COH,"Coach, Inc.",10.69,Buy
72.34,2.2,3,2,6,5,GEO,Geo Group Inc (The),15.7,Buy
72.34,2.3,3,2,6,5,UNP,Union Pacific Corporation,18.21,Buy
72.33,1.6,3,1,3.0,5,CSGP,"CoStar Group, Inc.",-2.03,Buy
72.33,2.2,3,2,6,5,KFY,Korn/Ferry International,15.62,Buy
72.3,2.0,3,2,6,8,KN,Knowles Corporation,30.49,Buy
72.22,1.8,3,6,1.0,8,LVNTA,Liberty Interactive Corporation,-0.02,Buy
72.22,2.2,3,2,6,6,MT,ArcelorMittal,21.66,Buy
72.22,2.0,3,2,6,11,CPG,Crescent Point Energy Corporation,61.05,Buy
72.22,2.0,3,2,6,11,XON,Intrexon Corporation,53.91,Buy
72.19,2.3,3,2,6,5,TAP,Molson Coors Brewing  Company,17.28,Buy
72.18,2.4,2,2,6,5,ARW,"Arrow Electronics, Inc.",-5.24,Buy
72.18,2.2,2,2,6,8,SWFT,Swift Transportation Company,9.74,Buy
72.16,2.8,1,2,6,8,ENIA,Enel Americas S.A.,-0.38,Buy
72.16,2.2,3,2,6,4,NKE,"Nike, Inc.",7.95,Buy
72.15,1.9,4,2,6,3,BC,Brunswick Corporation,18.74,Buy
72.15,2.0,3,2,6,5,GEF,Greif Bros. Corporation,9.58,Buy
72.14,2.0,3,2,1.5999999999999996,6,ULTI,"The Ultimate Software Group, Inc.",3.29,Buy
72.14,1.9,3,2,1.0,6,YY,YY Inc.,-14.21,Buy
72.13,2.0,3,1,2.0,8,LGND,Ligand Pharmaceuticals Incorporated,1.58,Buy
72.13,1.6,3,1,3.0,17,PBYI,Puma Biotechnology Inc,-2.2,Buy
72.11,2.5,3,2,6,3,PFS,"Provident Financial Services, Inc",8.49,Buy
72.1,2.1,3,2,1.7000000000000002,8,COST,Costco Wholesale Corporation,21.39,Buy
