Rating,Ticker,Company Name,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Projected Change % in 12 Months,CNN Recommendation
76.19,FUN,"Cedar Fair, L.P.",1.70,3,1,6,6,14.27,1
76.15,LBTYA,Liberty Global plc,2.40,2,2,1.5,8,16.07,1
76.14,PATK,"Patrick Industries, Inc.",1.70,2,2,6,4,0.72,1
76.11,EGBN,"Eagle Bancorp, Inc.",2.00,3,2,1.0,4,1.66,1
76.06,PEP,"Pepsico, Inc.",2.30,3,2,6,2,11.97,1
76.04,ORCL,Oracle Corporation,2.10,3,2,6,3,18.55,1
76.02,SWKS,"Skyworks Solutions, Inc.",2.00,4,2,1.2999999999999998,1,13.59,1
75.99,EXLS,"ExlService Holdings, Inc.",2.20,3,2,1.7000000000000002,2,5.08,1
75.99,FOXA,"Twenty-First Century Fox, Inc.",2.30,3,2,1.7000000000000002,6,31.78,1
75.99,YNDX,Yandex N.V.,2.30,3,2,1.0,6,14.3,1
75.96,QSR,Restaurant Brands International Inc.,2.40,2,2,6,5,6.45,1
75.95,OXM,"Oxford Industries, Inc.",2.30,2,2,6,5,6.42,1
75.94,APD,"Air Products and Chemicals, Inc.",2.30,2,2,6,5,6.38,1
75.94,LNC,Lincoln National Corporation,2.30,2,2,6,5,6.37,1
75.91,NRZ,New Residential Investment Corp.,1.90,2,1,6,8,1.21,1
75.91,WBC,Wabco Holdings Inc.,2.10,2,2,6,4,-0.45,1
75.88,JD,"JD.com, Inc.",2.00,3,1,2.2,8,31.95,1
75.82,INTC,Intel Corporation,2.60,2,2,2.5,3,5.74,1
75.8,ZNGA,Zynga Inc.,2.50,2,2,1.5,8,13.94,1
75.77,SYK,Stryker Corporation,2.10,3,2,6,2,10.54,1
75.76,CRM,Salesforce.com Inc,1.90,3,1,6,7,18.79,1
75.74,MTN,"Vail Resorts, Inc.",1.80,4,1,6,1,3.7,1
75.71,RHT,"Red Hat, Inc.",2.10,2,2,6,4,-1.45,1
75.64,FMS,Fresenius Medical Care Corporation,1.80,3,2,6,2,9.86,1
75.59,RSPP,"RSP Permian, Inc.",1.70,3,1,6,8,24.6,1
75.57,AGIO,"Agios Pharmaceuticals, Inc.",1.90,3,1,1.0,11,20.06,1
75.56,PYPL,"PayPal Holdings, Inc.",2.00,2,2,1.5999999999999996,6,1.67,1
75.56,TIVO,TiVo Corporation,2.60,3,1,3.0,8,54.24,1
75.56,MGA,"Magna International, Inc.",2.50,2,2,6,4,-2.2,1
75.52,CIEN,Ciena Corporation,1.90,3,2,6,6,35.93,1
75.52,DHI,"D.R. Horton, Inc.",2.10,3,2,6,1,2.62,1
75.5,MNST,Monster Beverage Corporation,2.00,3,2,1.5999999999999996,3,6.34,1
75.49,AXDX,"Accelerate Diagnostics, Inc.",1.50,3,1,6,11,44.14,1
75.48,MIME,Mimecast Limited,1.80,3,1,1.0,10,12.91,1
75.48,FTAI,Fortress Transportation and Infrastructure Investors LLC,1.60,3,1,6,6,10.74,1
75.47,BGCP,"BGC Partners, Inc.",1.50,3,1,6,5,4.01,1
75.47,PXD,Pioneer Natural Resources Company,1.80,3,1,6,8,24.03,1
75.45,MTU,Mitsubishi UFJ Financial Group Inc,1.00,2,2,6,8,23.9,1
75.44,MGLN,"Magellan Health, Inc.",2.30,2,2,6,5,3.85,1
75.42,IART,Integra LifeSciences Holdings Corporation,1.90,3,2,1.4000000000000004,5,14.21,1
75.41,WM,"Waste Management, Inc.",2.20,3,2,6,1,2.03,1
75.39,SKX,"Skechers U.S.A., Inc.",2.00,3,2,6,6,35.3,1
75.36,AVXS,"AveXis, Inc.",1.80,3,2,1.7000000000000002,17,19.32,1
75.36,CNNX,Cone Midstream Partners LP,1.90,3,2,6,6,35.14,1
75.36,SEM,Select Medical Holdings Corporation,2.50,2,2,6,5,3.45,1
75.35,DAR,Darling Ingredients Inc.,1.60,3,1,6,6,10.08,1
75.33,CLGX,"CoreLogic, Inc.",2.10,3,2,6,2,8.34,1
75.32,TECH,Bio-Techne Corp,1.90,3,2,1.0,5,3.61,1
75.3,CSFL,"CenterState Banks, Inc.",2.30,2,2,3.0,2,8.49,1
75.27,PFPT,"Proofpoint, Inc.",1.80,3,1,1.0,11,18.3,1
75.27,SYNA,Synaptics Incorporated,2.60,2,2,2.7,8,40.77,1
75.25,EW,Edwards Lifesciences Corporation,2.00,3,2,6,4,21.25,1
75.2,DCM,"NTT DOCOMO, Inc",3.00,3,2,6,4,20.99,1
75.18,EME,"EMCOR Group, Inc.",1.80,3,2,6,2,7.59,1
75.18,NCR,NCR Corporation,1.90,3,2,6,5,27.59,1
75.17,ABT,Abbott Laboratories,2.00,2,2,6,5,2.54,1
75.15,GIB,"CGI Group, Inc.",2.40,3,2,6,3,14.08,1
75.14,GGB,Gerdau S.A.,3.00,2,2,6,8,22.39,1
75.13,ADC,Agree Realty Corporation,1.90,3,2,6,2,7.33,1
75.1,AEM,Agnico Eagle Mines Limited,2.40,3,2,6,5,27.17,1
75.09,COH,"Coach, Inc.",2.10,3,2,6,5,27.12,1
75.09,HBM,Hudbay Minerals Inc.,1.50,3,1,6,9,28.8,1
75.08,CTRP,"Ctrip.com International, Ltd.",1.80,3,1,2.0,7,15.49,1
75.07,FBR,Fibria Celulose S.A.,1.70,2,1,6,9,3.66,1
75.06,ENSG,"The Ensign Group, Inc.",2.10,3,2,1.0,5,2.0,1
75.06,MNR,Monmouth Real Estate Investment Corporation,1.60,3,1,6,5,1.98,1
75.06,VG,Vonage Holdings Corp.,1.60,3,1,6,7,15.29,1
75.02,SIMO,Silicon Motion Technology Corporation,2.30,5,1,1.0,3,13.47,1
75.01,AVY,Avery Dennison Corporation,1.90,3,2,6,1,0.07,1
74.99,MAS,Masco Corporation,2.00,2,2,6,6,8.3,1
74.98,EBS,"Emergent Biosolutions, Inc.",1.80,3,1,6,5,1.58,1
74.96,BLK,"BlackRock, Inc.",2.10,3,2,6,2,6.48,1
74.96,LLL,"L3 Technologies, Inc.",2.20,3,2,6,2,6.45,1
74.95,DLPH,Delphi Automotive plc,1.90,3,2,6,2,6.4,1
74.94,HSC,Harsco Corporation,1.60,2,1,6,8,-3.61,1
74.91,ITRI,"Itron, Inc.",2.10,2,2,2.0,5,1.1,1
74.91,BSX,Boston Scientific Corporation,1.90,2,2,6,6,7.86,1
74.9,IPAR,"Inter Parfums, Inc.",1.90,3,2,1.5,4,6.89,1
74.82,MSI,"Motorola Solutions, Inc.",2.30,2,2,6,7,14.11,1
74.8,FIVE,"Five Below, Inc.",2.10,2,2,2.3,5,7.94,1
74.79,IVR,INVESCO MORTGAGE CAPITAL INC,2.50,1,2,6,9,2.28,1
74.76,NRG,"NRG Energy, Inc.",1.70,2,2,6,8,20.48,1
74.75,NGHC,National General Holdings Corp,2.00,4,1,6,8,45.43,1
74.73,FGEN,"FibroGen, Inc",1.30,3,1,6,11,40.32,1
74.73,ADS,Alliance Data Systems Corporation,2.30,3,2,6,5,25.33,1
74.72,CDK,"CDK Global, Inc.",1.80,3,2,1.0,7,13.33,1
74.72,COUP,Coupa Software Incorporated,2.20,4,2,1.0,17,23.62,1
74.69,GOLD,Randgold Resources Limited,1.80,2,2,2.5,4,5.61,1
74.67,SHW,Sherwin-Williams Company (The),2.20,3,2,6,2,5.03,1
74.66,CSII,"Cardiovascular Systems, Inc.",2.10,3,2,1.0,9,26.27,1
74.65,DLTR,"Dollar Tree, Inc.",2.30,3,2,1.7999999999999998,3,6.21,1
74.65,PKX,POSCO,2.00,3,2,6,5,24.93,1
74.62,MINI,"Mobile Mini, Inc.",2.20,3,2,1.0,6,6.04,1
74.61,STLD,"Steel Dynamics, Inc.",2.10,3,2,2.0,5,24.35,1
74.61,MDCO,The Medicines Company,1.90,3,1,2.0,11,39.31,1
74.6,ARRY,Array BioPharma Inc.,1.80,3,1,1.0,11,14.29,1
74.6,PSMT,"PriceSmart, Inc.",2.50,3,2,1.0,7,12.61,1
74.59,HUM,Humana Inc.,1.90,3,2,6,2,4.63,1
74.58,ELY,Callaway Golf Company,2.20,2,2,6,7,12.91,1
74.54,RMBS,"Rambus, Inc.",2.20,3,2,1.0,7,12.22,1
74.52,PCRX,"Pacira Pharmaceuticals, Inc.",2.00,3,2,1.4000000000000004,10,42.12,1
74.51,FNSR,Finisar Corporation,1.80,5,1,1.5,5,36.24,1
74.51,OEC,Orion Engineered Carbons S.A,2.40,2,2,6,6,5.86,1
74.5,ESE,ESCO Technologies Inc.,2.30,3,2,6,3,10.84,1
74.48,EXP,Eagle Materials Inc,1.80,3,2,6,3,10.73,1
74.42,DAL,"Delta Air Lines, Inc.",6,4,1,6,6,30.41,1
74.41,PBH,"Prestige Brand Holdings, Inc.",2.00,3,2,6,5,23.71,1
74.4,SFM,"Sprouts Farmers Market, Inc.",2.30,3,2,2.0,8,43.08,1
74.38,Z,"Zillow Group, Inc.",2.50,1,2,1.7999999999999998,7,31.25,2
74.34,PH,Parker-Hannifin Corporation,2.00,3,2,6,2,3.37,1
74.33,AGI,Alamos Gold Inc.,2.20,3,2,6,9,55.5,1
74.32,RTN,Raytheon Company,1.70,3,2,6,2,3.25,1
74.28,SKM,"SK Telecom Co., Ltd.",1.50,3,2,6,5,23.09,1
74.28,TSU,TIM Participacoes S.A.,2.50,2,2,6,6,4.73,1
74.24,ENTG,"Entegris, Inc.",2.10,2,2,3.0,2,2.11,1
74.24,PCG,Pacific Gas & Electric Co.,2.20,3,2,6,2,2.87,1
74.23,MIK,"The Michaels Companies, Inc.",2.20,3,2,1.0,8,17.06,1
74.2,FAST,Fastenal Company,2.10,3,2,1.5,5,9.34,1
74.19,BC,Brunswick Corporation,2.00,3,2,6,5,22.63,1
74.16,MXL,"MaxLinear, Inc",1.70,4,1,6,7,35.81,1
74.15,ARCO,Arcos Dorados Holdings Inc.,1.30,3,1,6,7,10.77,1
74.15,CRL,"Charles River Laboratories International, Inc.",2.20,3,2,6,2,2.4,1
74.15,FIX,"Comfort Systems USA, Inc.",1.80,3,2,6,3,9.09,1
74.15,VEEV,Veeva Systems Inc.,2.10,3,2,6,5,22.41,1
74.11,SUI,"Sun Communities, Inc.",1.80,2,2,6,7,10.57,1
74.09,CI,Cigna Corporation,1.80,3,2,6,2,2.14,1
74.06,PTC,PTC Inc.,1.90,3,2,1.0,8,16.01,1
74.06,BT,BT Group plc,3.00,2,2,6,8,16.97,1
74.01,PRTA,Prothena Corporation plc,1.60,3,1,1.0,11,10.7,1
74.0,HSIC,"Henry Schein, Inc.",2.20,3,2,1.7000000000000002,5,13.16,1
73.99,NSIT,"Insight Enterprises, Inc.",2.70,1,2,6,3,8.27,2
73.98,FIS,"Fidelity National Information Services, Inc.",1.80,3,2,6,3,8.21,1
73.94,CVGW,"Calavo Growers, Inc.",1.50,4,1,6,4,14.7,1
73.92,TER,"Teradyne, Inc.",2.10,3,2,6,3,7.93,1
73.92,TSN,"Tyson Foods, Inc.",2.30,3,2,6,4,14.59,1
73.91,TEAM,Atlassian Corporation Plc,6,3,2,1.0,9,21.77,1
73.89,CIGI,Colliers International Group Inc. ,1.90,4,1,1.5999999999999996,7,23.33,1
73.88,TLND,Talend S.A.,1.80,3,1,1.0,11,9.92,1
73.86,IPG,"Interpublic Group of Companies, Inc. (The)",2.00,3,2,6,5,20.95,1
73.86,ROP,"Roper Technologies, Inc.",1.80,3,2,6,2,0.95,1
73.83,ANTM,"Anthem, Inc.",2.00,3,2,6,3,7.49,1
73.82,CC,Chemours Company (The),1.80,3,1,6,7,9.11,1
73.79,MTOR,"Meritor, Inc.",2.40,1,2,6,7,-16.03,1
73.78,HDB,HDFC Bank Limited,1.50,2,2,6,5,-4.44,1
73.75,VC,Visteon Corporation,2.30,2,2,6,5,-4.59,1
73.73,VLP,Valero Energy Partners LP,2.10,3,2,6,6,26.98,1
73.72,DSGX,The Descartes Systems Group Inc.,2.10,3,2,1.7999999999999998,5,13.97,1
73.71,CACI,"CACI International, Inc.",2.10,3,2,6,2,0.21,1
73.71,ERF,Enerplus Corporation,2.00,3,1,6,9,21.88,1
73.69,ALL,Allstate Corporation (The),2.30,3,2,6,3,6.8,1
73.66,VRNT,Verint Systems Inc.,2.00,2,2,2.0,8,13.61,1
73.64,STBZ,State Bank Financial Corporation.,2.40,2,2,1.0,3,5.15,2
73.63,DIS,Walt Disney Company (The),2.40,3,2,6,5,19.84,1
73.59,A,"Agilent Technologies, Inc.",1.80,3,2,6,3,6.28,1
73.54,CSL,Carlisle Companies Incorporated,2.10,3,2,6,5,19.38,1
73.52,CHTR,"Charter Communications, Inc.",6,3,2,1.2999999999999998,7,13.59,1
73.51,COST,Costco Wholesale Corporation,2.10,3,2,1.7999999999999998,17,12.57,1
73.5,WMGI,Wright Medical Group N.V.,1.90,3,2,1.4000000000000004,9,29.31,1
73.46,LKQ,LKQ Corporation,1.60,3,2,2.2,3,9.09,1
73.45,ALE,"Allete, Inc.",2.30,3,2,6,2,-1.08,1
73.4,ACN,Accenture plc,2.20,3,2,6,2,-1.34,1
73.38,APO,"Apollo Global Management, LLC",1.90,3,2,6,4,11.88,1
73.37,KMX,CarMax Inc,2.40,2,2,6,5,-6.49,1
73.36,ZBH,"Zimmer Biomet Holdings, Inc.",2.10,3,2,6,5,18.45,1
73.35,HBI,Hanesbrands Inc.,2.00,3,2,6,5,18.42,1
73.33,BIDU,"Baidu, Inc.",2.30,2,2,2.2,5,-3.33,1
73.33,CIT,CIT Group Inc (DEL),2.20,2,2,6,7,6.64,1
73.32,OZRK,Bank of the Ozarks,1.90,4,2,1.0,5,16.57,1
73.29,REGN,"Regeneron Pharmaceuticals, Inc.",2.30,1,2,1.9000000000000004,5,13.88,2
73.29,FDX,FedEx Corporation,1.90,3,2,6,3,4.79,1
73.29,TX,Ternium S.A.,2.10,3,2,6,5,18.11,1
73.28,WES,"Western Gas Partners, LP",2.40,3,2,6,6,24.75,1
73.27,DOC,Physicians Realty Trust,2.10,3,2,6,5,18.04,1
73.25,GLOG,GasLog LP.,1.80,3,1,6,8,12.9,1
73.23,NKE,"Nike, Inc.",2.30,3,2,6,5,17.8,1
73.17,ZION,Zions Bancorporation,2.30,2,2,1.7000000000000002,1,6.52,2
73.16,HBAN,Huntington Bancshares Incorporated,2.10,3,2,1.7000000000000002,5,8.15,1
73.14,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,2.60,3,2,6,1,-9.31,1
73.12,RP,"RealPage, Inc.",1.90,4,1,1.7000000000000002,6,14.57,1
73.12,SPG,"Simon Property Group, Inc.",1.90,3,2,6,5,17.27,1
73.11,PACW,PacWest Bancorp,2.00,3,2,1.7000000000000002,5,7.81,1
73.11,PAH,Platform Specialty Products Corporation,2.20,3,2,6,9,43.88,1
73.09,CNQ,Canadian Natural Resources Limited,1.70,3,1,6,8,12.1,1
73.08,SMG,Scotts Miracle-Gro Company (The),2.30,3,2,6,3,3.73,1
73.06,STE,STERIS plc,1.90,3,2,2.0,4,8.37,1
73.05,HI,Hillenbrand Inc,2.30,3,2,6,5,16.9,1
73.04,MATX,"Matson, Inc.",2.30,2,2,6,7,5.19,1
73.02,AMN,AMN Healthcare Services Inc,3.00,3,2,6,3,3.41,1
73.02,HLS,HealthSouth Corporation,2.30,3,2,6,4,10.1,1
73.02,OSK,Oshkosh Corporation,2.20,3,2,6,2,-3.24,1
73.0,NNN,National Retail Properties,2.10,3,2,6,4,10.0,1
72.98,BAP,Credicorp Ltd.,2.10,3,1,6,7,4.92,1
72.98,ETP,"Energy Transfer Partners, L.P.",1.80,3,2,6,9,43.24,1
72.95,KHC,The Kraft Heinz Company,2.70,3,2,1.5,8,21.84,1
72.95,HRS,Harris Corporation,1.80,4,1,6,3,3.09,1
72.93,PGR,Progressive Corporation (The),2.40,3,2,6,3,3.0,1
72.92,TDY,Teledyne Technologies Incorporated,2.70,1,2,6,2,-3.75,2
72.89,IMPV,"Imperva, Inc.",2.20,3,2,1.7999999999999998,8,29.03,1
72.89,TXN,Texas Instruments Incorporated,2.40,2,2,1.5,1,-0.17,2
72.87,IRDM,Iridium Communications Inc,2.00,3,2,6,7,29.35,1
72.86,ADI,"Analog Devices, Inc.",2.20,3,2,2.0,5,13.85,1
72.86,IAC,IAC/InterActiveCorp,1.80,5,1,1.4000000000000004,3,10.51,1
72.84,PAG,"Penske Automotive Group, Inc.",2.00,3,2,6,5,15.89,1
72.79,TSLX,"TPG Specialty Lending, Inc.",2.10,3,2,6,3,2.26,1
72.77,KAR,"KAR Auction Services, Inc",1.90,3,2,6,4,8.86,1
72.74,ONCE,"Spark Therapeutics, Inc.",1.90,3,1,1.0,11,3.1,1
72.72,CLVS,"Clovis Oncology, Inc.",2.00,3,2,2.3,17,21.08,1
72.72,MDR,"McDermott International, Inc.",2.50,3,2,6,6,21.92,1
72.69,NCLH,Norwegian Cruise Line Holdings Ltd.,2.00,3,2,2.6,4,21.16,1
72.69,GKOS,Glaukos Corporation,1.50,4,1,6,10,48.44,1
72.66,LYG,Lloyds Banking Group Plc,4.00,2,2,6,8,9.99,1
72.65,LLY,Eli Lilly and Company,2.20,3,2,6,4,8.24,1
72.64,LITE,Lumentum Holdings Inc.,2.10,3,2,1.7000000000000002,8,25.0,1
72.64,OMCL,"Omnicell, Inc.",2.10,3,2,1.0,7,0.81,1
72.64,AMH,American Homes 4 Rent,2.20,3,2,6,5,14.89,1
72.62,PI,"Impinj, Inc.",2.00,3,2,1.0,10,20.75,1
72.62,AGN,Allergan plc.,2.10,3,2,6,8,34.75,1
72.59,LAZ,Lazard Ltd.,2.10,3,2,6,5,14.62,1
72.57,RARE,Ultragenyx Pharmaceutical Inc.,2.20,3,2,2.6,17,27.83,1
72.55,KTOS,"Kratos Defense & Security Solutions, Inc.",2.10,3,2,1.0,8,6.95,1
72.55,CNK,Cinemark Holdings Inc,2.50,3,2,6,6,21.08,1
72.54,SCHW,The Charles Schwab Corporation,2.00,3,2,6,4,7.72,1
72.52,MLM,"Martin Marietta Materials, Inc.",6,4,2,6,2,19.27,1
72.52,TAL,TAL Education Group,1.80,3,1,6,5,-10.74,1
72.51,WEB,"Web.com Group, Inc.",2.40,3,2,1.7000000000000002,5,4.21,1
72.49,AJG,Arthur J. Gallagher & Co.,2.40,3,2,6,3,0.8,1
72.47,BMCH,"BMC Stock Holdings, Inc.",1.80,4,1,1.0,8,6.48,1
72.47,BX,The Blackstone Group L.P.,1.70,4,1,6,5,14.01,1
72.46,CE,Celanese Corporation,2.30,3,2,6,3,0.63,1
72.46,QUOT,Quotient Technology Inc.,1.20,3,1,6,8,8.97,1
72.45,CHGG,"Chegg, Inc.",1.80,3,1,6,8,8.92,1
72.42,TWOU,"2U, Inc.",1.30,4,1,1.0,8,6.17,1
72.41,GEL,"Genesis Energy, L.P.",2.20,3,2,6,8,33.74,1
72.4,AIMC,Altra Industrial Motion Corp.,2.20,3,2,6,4,7.0,1
72.37,PAAS,Pan American Silver Corp.,2.30,3,2,2.0,7,24.2,1
72.36,IAG,Iamgold Corporation,2.20,3,2,6,5,13.48,1
72.35,WTR,"Aqua America, Inc.",2.40,3,2,6,4,6.77,1
72.32,SBNY,Signature Bank,2.10,3,2,2.0,7,23.92,1
72.32,NWL,Newell Brands Inc.,2.00,4,2,6,5,38.26,1
72.32,ZTS,Zoetis Inc.,2.00,3,2,6,4,6.6,1
72.26,GCP,GCP Applied Technologies Inc.,1.60,3,1,6,10,21.31,1
72.22,GWPH,GW Pharmaceuticals Plc,2.10,3,2,1.7000000000000002,11,42.51,1
72.22,LXRX,"Lexicon Pharmaceuticals, Inc.",2.00,3,2,2.0,11,94.17,1
72.22,BAC,Bank of America Corporation,2.10,3,2,6,4,6.09,1
72.21,PINC,"Premier, Inc.",1.70,4,1,1.7000000000000002,8,22.4,1
72.21,BOX,"Box, Inc.",1.80,3,1,6,11,27.73,1
72.21,IX,Orix Corp Ads,1.00,4,1,2.5,6,29.09,1
72.2,UNVR,Univar Inc.,2.30,3,2,6,6,19.34,1
72.19,INGN,"Inogen, Inc",1.80,3,2,6,5,12.63,1
72.19,VIRT,"Virtu Financial, Inc.",3.00,1,3,2.0,9,11.46,1
72.18,TI,Telecom Italia S.P.A.,1.00,3,2,6,8,32.55,1
72.17,JBLU,JetBlue Airways Corporation,2.60,4,2,1.7999999999999998,5,29.66,1
72.17,DHR,Danaher Corporation,1.90,3,2,6,4,5.83,1
72.17,KEY,KeyCorp,2.10,3,2,6,5,12.54,1
72.16,ASML,ASML Holding N.V.,2.10,3,2,2.4,1,-7.03,1
72.16,SERV,"ServiceMaster Global Holdings, Inc.",2.30,3,2,6,4,5.8,1
72.11,HMSY,HMS Holdings Corp,1.60,3,2,1.5,7,10.17,1
72.1,BANR,Banner Corporation,2.30,3,2,2.0,4,2.62,1
72.1,HCA,"HCA Healthcare, Inc.",1.90,3,2,6,6,18.84,1
72.09,TPH,"TRI Pointe Group, Inc.",2.30,3,2,6,6,18.78,1
72.08,ASX,"Advanced Semiconductor Engineering, Inc.",1.30,3,2,6,6,18.73,1
72.06,NICE,NICE Ltd,2.30,3,2,2.0,4,2.36,1
72.05,PBA,Pembina Pipeline Corp.,2.00,3,2,6,5,11.93,1
72.04,ACXM,Acxiom Corporation,1.70,4,1,2.0,8,28.88,1
72.04,ECL,Ecolab Inc.,2.20,3,2,6,4,5.21,1
72.03,EPR,EPR Properties,2.20,3,2,6,5,11.81,1
72.02,DST,"DST Systems, Inc.",1.60,3,2,6,6,18.42,1
72.01,SBRA,"Sabra Healthcare REIT, Inc.",2.70,2,2,1.0,6,15.42,2
72.01,VIPS,Vipshop Holdings Limited,2.20,3,2,6,8,31.74,1
72.0,TDG,Transdigm Group Incorporated,2.30,3,2,6,6,18.32,1
71.99,LTXB,"LegacyTexas Financial Group, Inc.",2.20,3,2,2.0,5,8.61,1
71.98,LOGI,Logitech International S.A.,2.30,3,2,6,5,11.57,1
71.95,MSCI,MSCI Inc,2.50,1,2,6,4,4.73,2
71.93,VCO,Vina Concha Y Toro,2.70,1,2,6,5,11.31,2
71.91,ATHM,Autohome Inc.,2.40,3,2,6,4,4.56,1
71.9,CAG,"ConAgra Brands, Inc.",2.40,3,2,6,6,17.82,1
71.89,TPC,Tutor Perini Corporation,1.90,4,1,6,8,31.12,1
71.87,KEP,Korea Electric Power Corporation,1.00,4,2,6,6,42.69,1
71.86,SATS,EchoStar Corporation,1.80,3,2,6,7,24.28,1
71.86,JBT,John Bean Technologies Corporation,1.90,3,2,6,4,4.29,1
71.85,APOG,"Apogee Enterprises, Inc.",1.70,5,1,1.0,6,14.46,1
71.81,MDSO,"Medidata Solutions, Inc.",2.30,3,2,6,5,10.73,1
71.81,BKU,"BankUnited, Inc.",2.30,3,2,6,5,10.71,1
71.78,MEI,"Methode Electronics, Inc.",2.00,3,2,6,5,10.59,1
71.77,TILE,"Interface, Inc.",2.50,3,2,1.7000000000000002,5,-0.23,1
71.77,SAP,SAP SE,2.20,3,2,6,4,3.86,1
71.76,HELE,Helen of Troy Limited,2.40,3,2,6,5,10.48,1
71.75,PE,"Parsley Energy, Inc.",1.80,3,1,3.7,8,44.65,1
71.74,LVS,Las Vegas Sands Corp.,2.30,3,2,6,4,3.71,1
71.73,NGVT,Ingevity Corporation,1.80,3,1,6,9,12.0,1
71.72,EXAS,Exact Sciences Corporation,1.70,2,2,1.0,11,-3.04,1
71.72,JLL,Jones Lang LaSalle Incorporated,2.00,3,2,6,5,10.27,1
71.72,KN,Knowles Corporation,2.10,3,2,6,8,30.29,1
71.7,IDTI,"Integrated Device Technology, Inc.",2.30,4,2,1.0,6,13.55,1
71.7,BSM,"Black Stone Minerals, L.P.",1.80,3,2,6,6,16.82,1
71.68,SBUX,Starbucks Corporation,2.00,4,2,1.5,5,19.27,1
71.67,XON,Intrexon Corporation,2.00,3,2,6,11,83.32,1
71.67,RRC,Range Resources Corporation,2.10,3,2,6,11,52.13,1
71.65,FNB,F.N.B. Corporation,1.70,4,1,6,6,16.57,1
71.64,AMTD,TD Ameritrade Holding Corporation,2.20,3,2,2.2,3,-1.8,1
71.64,IMAX,Imax Corporation,2.30,3,2,6,8,29.87,1
71.63,HTH,Hilltop Holdings Inc.,2.30,3,2,6,6,16.46,1
71.61,SFR,Colony Starwood Homes,1.90,2,2,6,9,11.39,1
71.6,PENN,"Penn National Gaming, Inc.",2.30,3,2,1.0,8,1.25,1
71.6,SUM,"Summit Materials, Inc.",1.60,3,2,6,5,9.65,1
71.59,NUAN,"Nuance Communications, Inc.",1.90,4,2,1.5,8,38.71,1
71.58,SABR,Sabre Corporation,2.10,4,2,1.2000000000000002,8,31.15,1
71.57,HAL,Halliburton Company,1.80,3,1,6,10,17.83,1
71.56,KMI,"Kinder Morgan, Inc.",2.10,3,2,6,8,29.47,1
71.54,DM,"Dominion Energy Midstream Partners, LP",1.90,3,1,6,8,4.36,1
71.53,DY,"Dycom Industries, Inc.",1.60,4,1,6,5,9.3,1
71.52,MLCO,Melco Resorts & Entertainment Limited,1.90,3,6,1.7000000000000002,7,15.09,1
71.52,TTMI,"TTM Technologies, Inc.",1.30,5,1,6,5,34.25,1
71.49,AL,Air Lease Corporation,2.10,3,2,6,5,9.14,1
71.46,ICLR,ICON plc,2.00,3,2,2.7,2,2.95,1
71.45,HTGC,"Hercules Capital, Inc.",2.10,3,2,6,6,15.6,1
71.44,BPOP,"Popular, Inc.",2.70,2,2,2.0,5,30.33,2
71.44,TSRO,"TESARO, Inc.",2.10,3,2,1.7000000000000002,11,37.82,1
71.44,TOT,Total S.A.,2.80,3,2,6,5,8.88,1
71.43,CONE,CyrusOne Inc,2.00,3,2,1.5,8,12.77,1
71.43,NTES,"NetEase, Inc.",2.10,4,2,2.5,3,29.4,1
71.42,DFS,Discover Financial Services,2.00,3,2,6,5,8.76,1
71.41,MWA,MUELLER WATER PRODUCTS,2.00,3,2,6,5,8.7,1
71.4,MFC,Manulife Financial Corp,1.50,3,2,6,5,8.67,1
71.37,VMI,"Valmont Industries, Inc.",2.30,3,2,6,5,8.52,1
71.36,HALO,"Halozyme Therapeutics, Inc.",2.30,2,2,1.0,11,-5.17,1
71.36,SXT,Sensient Technologies Corporation,2.40,3,2,6,5,8.47,1
71.35,VIAV,Viavi Solutions Inc.,2.20,3,2,2.3,8,32.28,1
71.32,CVS,CVS Health Corporation,2.20,3,2,6,5,8.29,1
71.31,SRE,Sempra Energy,2.00,3,2,6,5,8.22,1
71.3,TECD,Tech Data Corporation,2.00,5,2,1.0,4,22.82,1
71.28,RJF,"Raymond James Financial, Inc.",2.30,2,2,6,1,6.42,2
71.28,SHG,Shinhan Financial Group Co Ltd,3.00,4,1,6,8,28.06,1
71.26,ULTI,"The Ultimate Software Group, Inc.",2.00,3,2,1.9000000000000004,8,21.72,1
71.25,TEDU,"Tarena International, Inc.",2.00,4,2,6,5,32.94,1
71.25,HOME,At Home Group Inc.,1.80,3,2,6,8,27.92,1
71.25,CTLT,"Catalent, Inc.",2.00,3,2,6,4,1.27,1
71.25,CCI,Crown Castle International Corporation,2.10,3,2,6,5,7.92,1
71.24,BNS,Bank of Nova Scotia (The),1.70,2,2,6,7,-3.82,1
71.17,RS,Reliance Steel & Aluminum Co.,2.20,3,2,6,5,7.53,1
71.15,FRT,Federal Realty Investment Trust,2.40,3,2,6,6,14.1,1
71.14,HMC,"Honda Motor Company, Ltd.",2.00,1,2,6,5,7.36,2
71.14,SEP,"Spectra Energy Partners, LP",2.20,3,2,6,6,14.03,1
71.11,DIOD,Diodes Incorporated,2.40,1,2,2.0,5,3.32,2
71.11,AIR,AAR Corp.,2.50,3,2,6,5,7.2,1
71.09,CAVM,"Cavium, Inc.",2.00,3,2,2.0,8,23.21,1
71.09,ERI,"Eldorado Resorts, Inc.",2.30,4,1,1.0,8,-1.77,1
