WOC Score,Ticker,Company Name,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
70.33,DFS,Discover Financial Services,2,4,2,6,5,DFS,Discover Financial Services,23.63,Buy
70.32,MS,Morgan Stanley,2.3,3,2,6,5,MS,Morgan Stanley,6.09,Buy
70.29,HALO,"Halozyme Therapeutics, Inc.",2.3,3,2,1,11,HALO,"Halozyme Therapeutics, Inc.",16.19,Buy
70.25,TDOC,"Teladoc, Inc.",1.8,3,1,6,11,TDOC,"Teladoc, Inc.",8.15,Buy
70.22,CVLT,"Commvault Systems, Inc.",1.8,3,1,3,8,CVLT,"Commvault Systems, Inc.",8.24,Buy
70.22,JACK,Jack In The Box Inc.,2.1,4,2,2,6,JACK,Jack In The Box Inc.,27.36,Buy
70.22,UCBI,"United Community Banks, Inc.",2.3,3,2,3,3,UCBI,"United Community Banks, Inc.",12.36,Buy
70.2,CDW,CDW Corporation,1.9,5,2,1,4,CDW,CDW Corporation,8.88,Buy
70.2,ESRT,"Empire State Realty Trust, Inc.",2,3,2,6,7,ESRT,"Empire State Realty Trust, Inc.",11.22,Buy
70.19,KLXI,KLX Inc.,2.2,2,2,3,6,KLXI,KLX Inc.,4.68,Buy
70.18,RLGY,Realogy Holdings Corp.,2.1,3,2,6,7,RLGY,Realogy Holdings Corp.,13.6,Buy
70.17,SBNY,Signature Bank,2,4,2,1.5,7,SBNY,Signature Bank,18.66,Buy
70.17,BG,Bunge Limited,2.3,3,2,6,5,BG,Bunge Limited,5.2,Buy
70.16,HOMB,"Home BancShares, Inc.",2.4,3,2,3,4,HOMB,"Home BancShares, Inc.",21.11,Buy
70.13,CDK,"CDK Global, Inc.",1.8,4,2,1,8,CDK,"CDK Global, Inc.",7.59,Buy
70.12,ERJ,Embraer-Empresa Brasileira de Aeronautica,2.5,3,2,6,8,ERJ,Embraer-Empresa Brasileira de Aeronautica,29.87,Buy
70.11,UHS,"Universal Health Services, Inc.",2.2,4,2,6,5,UHS,"Universal Health Services, Inc.",27.35,Buy
70.09,RS,Reliance Steel & Aluminum Co.,2.3,4,2,6,3,RS,Reliance Steel & Aluminum Co.,16.38,Buy
70.03,FIS,"Fidelity National Information Services, Inc.",1.8,4,2,6,3,FIS,"Fidelity National Information Services, Inc.",3.49,Buy
70.01,NBL,Noble Energy Inc.,2.1,3,2,2,10,NBL,Noble Energy Inc.,27.59,Buy
69.98,FIBK,"First Interstate BancSystem, Inc.",2.3,3,2,3,4,FIBK,"First Interstate BancSystem, Inc.",17.33,Buy
69.96,BKH,Black Hills Corporation,1.9,4,2,6,3,BKH,Black Hills Corporation,5.62,Buy
69.94,PRAA,"PRA Group, Inc.",2.1,4,2,1,7,PRAA,"PRA Group, Inc.",7.1,Buy
69.92,ECPG,Encore Capital Group Inc,2.1,4,2,1,8,ECPG,Encore Capital Group Inc,13.64,Buy
69.92,JCI,Johnson Controls International plc,2.3,4,2,6,5,JCI,Johnson Controls International plc,28.66,Buy
69.92,OUT,OUTFRONT Media Inc.,2.1,3,2,6,8,OUT,OUTFRONT Media Inc.,18.68,Buy
69.91,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",2.4,3,2,6,8,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",26.11,Buy
69.9,POWI,"Power Integrations, Inc.",1.8,3,2,3,5,POWI,"Power Integrations, Inc.",10.96,Buy
69.9,SMI,Semiconductor  Manufacturing International Corporation,2,3,2,6,8,SMI,Semiconductor  Manufacturing International Corporation,16.06,Buy
69.89,ERIE,Erie Indemnity Company,2,3,2,6,4,ERIE,Erie Indemnity Company,-10.64,Buy
69.84,BGCP,"BGC Partners, Inc.",1.5,5,1,6,5,BGCP,"BGC Partners, Inc.",8.18,Buy
69.82,NWS,News Corporation,6,1,2,1.7,8,NWS,News Corporation,8.11,Hold
69.8,VOYA,"Voya Financial, Inc.",2.1,3,2,6,8,VOYA,"Voya Financial, Inc.",17.95,Buy
69.78,EQIX,"Equinix, Inc.",1.8,3,2,2,8,EQIX,"Equinix, Inc.",5.16,Buy
69.76,FBR,Fibria Celulose S.A.,2.1,2,2,6,10,FBR,Fibria Celulose S.A.,6.07,Buy
69.73,RSPP,"RSP Permian, Inc.",1.7,5,1,6,8,RSPP,"RSP Permian, Inc.",32.53,Buy
69.72,NEP,"NextEra Energy Partners, LP",2.1,3,2,6,5,NEP,"NextEra Energy Partners, LP",-2.52,Buy
69.7,WEB,"Web.com Group, Inc.",2.4,3,2,2,7,WEB,"Web.com Group, Inc.",12.87,Buy
69.69,VLO,Valero Energy Corporation,2.2,3,2,6,6,VLO,Valero Energy Corporation,6.46,Buy
69.67,EXPO,"Exponent, Inc.",2.8,1,3,1,3,EXPO,"Exponent, Inc.",-3.95,Hold
69.66,VECO,Veeco Instruments Inc.,2,4,2,1.5,8,VECO,Veeco Instruments Inc.,21.79,Buy
69.66,WLTW,Willis Towers Watson Public Limited Company,2.2,3,2,3,3,WLTW,Willis Towers Watson Public Limited Company,5.92,Buy
69.66,VIV,Telefonica Brasil S.A.,2.3,3,2,6,6,VIV,Telefonica Brasil S.A.,8.79,Buy
69.65,CATY,Cathay General Bancorp,2.6,1,2,3,2,CATY,Cathay General Bancorp,9.19,Hold
69.63,MYL,Mylan N.V.,2.1,4,2,1.7,8,MYL,Mylan N.V.,29.07,Buy
69.62,SLB,Schlumberger N.V.,2.1,3,2,6,8,SLB,Schlumberger N.V.,16.86,Buy
69.61,AJG,Arthur J. Gallagher & Co.,2.4,4,2,6,1,AJG,Arthur J. Gallagher & Co.,2.68,Buy
69.6,TRNO,Terreno Realty Corporation,2.2,3,2,6,5,TRNO,Terreno Realty Corporation,-0.76,Buy
69.57,DYN,Dynegy Inc.,2,3,2,6,11,DYN,Dynegy Inc.,34.08,Buy
69.57,NRZ,New Residential Investment Corp.,1.8,4,1,6,8,NRZ,New Residential Investment Corp.,9.1,Buy
69.56,WMGI,Wright Medical Group N.V.,1.9,4,2,1.4,9,WMGI,Wright Medical Group N.V.,22.77,Buy
69.54,CCOI,"Cogent Communications Holdings, Inc.",2.3,3,2,1.7,7,CCOI,"Cogent Communications Holdings, Inc.",1.81,Buy
69.52,TWX,Time Warner Inc.,2.5,2,2,6,1,TWX,Time Warner Inc.,4.64,Hold
69.51,FBHS,"Fortune Brands Home & Security, Inc.",2.3,2,2,6,2,FBHS,"Fortune Brands Home & Security, Inc.",6.23,Hold
69.51,STWD,"STARWOOD PROPERTY TRUST, INC.",2.1,3,2,6,7,STWD,"STARWOOD PROPERTY TRUST, INC.",9.54,Buy
69.5,UNVR,Univar Inc.,2.3,3,2,6,7,UNVR,Univar Inc.,14.52,Buy
69.49,CX,Cemex S.A.B. de C.V.,2.3,3,2,6,7,CX,Cemex S.A.B. de C.V.,14.46,Buy
69.48,EFII,"Electronics for Imaging, Inc.",1.6,3,2,3,6,EFII,"Electronics for Imaging, Inc.",9.71,Buy
69.48,BANC,"Banc of California, Inc.",2,4,2,6,5,BANC,"Banc of California, Inc.",18.52,Buy
69.48,HBI,Hanesbrands Inc.,1.9,4,2,6,5,HBI,Hanesbrands Inc.,16.03,Buy
69.46,CLNS,"Colony NorthStar, Inc.",2,3,2,6,8,CLNS,"Colony NorthStar, Inc.",13.4,Buy
69.45,ILMN,"Illumina, Inc.",2.6,2,2,2.9,5,ILMN,"Illumina, Inc.",0.33,Buy
69.44,MATW,Matthews International Corporation,2.3,3,2,3,4,MATW,Matthews International Corporation,13.55,Buy
69.42,ZNGA,Zynga Inc.,2.4,3,2,1.5,8,ZNGA,Zynga Inc.,5.08,Buy
69.42,KS,KapStone Paper and Packaging Corporation,2.3,3,2,6,7,KS,KapStone Paper and Packaging Corporation,13.99,Buy
69.38,WMB,"Williams Companies, Inc. (The)",2,3,2,6,7,WMB,"Williams Companies, Inc. (The)",6.28,Buy
69.37,MO,Altria Group,2.3,4,2,6,3,MO,Altria Group,12.04,Buy
69.36,ARCO,Arcos Dorados Holdings Inc.,2,3,2,6,8,ARCO,Arcos Dorados Holdings Inc.,12.85,Buy
69.35,TKR,Timken Company (The),2.6,1,2,6,6,TKR,Timken Company (The),14.41,Hold
69.34,CAA,"CalAtlantic Group, Inc.",2.4,3,2,6,6,CAA,"CalAtlantic Group, Inc.",9.36,Buy
69.33,TOT,Total S.A.,2.8,3,2,6,5,TOT,Total S.A.,12.67,Buy
69.3,AL,Air Lease Corporation,1.8,4,2,6,5,AL,Air Lease Corporation,12.46,Buy
69.29,ELP,Companhia Paranaense de Energia (COPEL),3.3,1,2,6,8,ELP,Companhia Paranaense de Energia (COPEL),44.91,Hold
69.27,AMBA,"Ambarella, Inc.",2.2,4,2,2,7,AMBA,"Ambarella, Inc.",29.87,Buy
69.27,HSC,Harsco Corporation,2,3,2,6,9,HSC,Harsco Corporation,18.97,Buy
69.21,GG,Goldcorp Inc.,2.6,3,2,6,9,GG,Goldcorp Inc.,33.58,Buy
69.2,SHLX,"Shell Midstream Partners, L.P.",2.2,3,2,6,9,SHLX,"Shell Midstream Partners, L.P.",23.56,Buy
69.14,KHC,The Kraft Heinz Company,2.7,3,2,1.5,8,KHC,The Kraft Heinz Company,10.68,Buy
69.12,OLED,Universal Display Corporation,2.1,3,2,2.5,6,OLED,Universal Display Corporation,7.17,Buy
69.11,PCRX,"Pacira Pharmaceuticals, Inc.",2.1,5,2,1,10,PCRX,"Pacira Pharmaceuticals, Inc.",46.25,Buy
69.11,BP,BP p.l.c.,2.5,3,2,6,6,BP,BP p.l.c.,10.52,Buy
69.11,QTS,"QTS Realty Trust, Inc.",1.9,3,2,6,8,QTS,"QTS Realty Trust, Inc.",8.84,Buy
69.1,SFNC,Simmons First National Corporation,2.4,2,2,6,3,SFNC,Simmons First National Corporation,12.95,Hold
69.09,Z,"Zillow Group, Inc.",2.5,1,2,1.8,7,Z,"Zillow Group, Inc.",6.15,Hold
69.09,QSR,Restaurant Brands International Inc.,2.5,3,2,6,5,QSR,Restaurant Brands International Inc.,3.68,Buy
69.08,JUNO,"Juno Therapeutics, Inc.",2.3,2,2,2,11,JUNO,"Juno Therapeutics, Inc.",7.71,Buy
69.07,MGLN,"Magellan Health, Inc.",2.6,2,3,6,5,MGLN,"Magellan Health, Inc.",6.06,Buy
69.04,CUB,Cubic Corporation,2,3,2,6,8,CUB,Cubic Corporation,10.88,Buy
69,NVCR,NovoCure Limited,1.8,3,1,1.7,11,NVCR,NovoCure Limited,-12.83,Buy
69,MTDR,Matador Resources Company,2.1,3,2,6,8,MTDR,Matador Resources Company,13.18,Buy
68.99,ODFL,"Old Dominion Freight Line, Inc.",2.4,2,2,2.2,1,ODFL,"Old Dominion Freight Line, Inc.",-2.09,Hold
68.99,CNK,Cinemark Holdings Inc,2.5,4,2,6,3,CNK,Cinemark Holdings Inc,14.77,Buy
68.97,SSRI,Silver Standard Resources Inc.,2.3,4,2,1.9,7,SSRI,Silver Standard Resources Inc.,27.81,Buy
68.97,ARE,"Alexandria Real Estate Equities, Inc.",2.3,3,2,6,6,ARE,"Alexandria Real Estate Equities, Inc.",4.65,Buy
68.97,BYD,Boyd Gaming Corporation,2.4,3,2,6,6,BYD,Boyd Gaming Corporation,7.14,Buy
68.94,MUSA,Murphy USA Inc.,2.3,3,2,6,6,MUSA,Murphy USA Inc.,4.48,Buy
68.92,HCA,"HCA Healthcare, Inc.",1.9,4,2,6,6,HCA,"HCA Healthcare, Inc.",19.34,Buy
68.91,BITA,Bitauto Holdings Limited,1.9,3,2,6,9,BITA,Bitauto Holdings Limited,14.31,Buy
68.91,SNY,Sanofi,1.7,2,2,6,5,SNY,Sanofi,7.65,Hold
68.83,USFD,US Foods Holding Corp.,2.1,3,2,6,8,USFD,US Foods Holding Corp.,12.14,Buy
68.82,ACC,American Campus Communities Inc,2.4,3,2,6,7,ACC,American Campus Communities Inc,12.92,Buy
68.81,KN,Knowles Corporation,2,4,2,6,8,KN,Knowles Corporation,34.51,Buy
68.8,AGIO,"Agios Pharmaceuticals, Inc.",2.1,3,2,1,11,AGIO,"Agios Pharmaceuticals, Inc.",0.76,Buy
68.8,INTC,Intel Corporation,2.6,3,2,2.6,5,INTC,Intel Corporation,13.28,Buy
68.8,WST,"West Pharmaceutical Services, Inc.",2,4,2,6,5,WST,"West Pharmaceutical Services, Inc.",14.46,Buy
68.78,LBTYA,Liberty Global plc,2.4,4,2,1,8,LBTYA,Liberty Global plc,13.13,Buy
68.77,RGEN,Repligen Corporation,1.8,3,2,3,7,RGEN,Repligen Corporation,16.37,Buy
68.76,SFR,Colony Starwood Homes,1.8,4,1,6,9,SFR,Colony Starwood Homes,10.87,Buy
68.75,VIRT,"Virtu Financial, Inc.",3,3,2,1,9,VIRT,"Virtu Financial, Inc.",9.57,Buy
68.75,OAS,Oasis Petroleum Inc.,2.1,4,2,6,10,OAS,Oasis Petroleum Inc.,62.7,Buy
68.71,NFLX,"Netflix, Inc.",2.2,3,2,2.2,7,NFLX,"Netflix, Inc.",5.96,Buy
68.71,ECA,Encana Corporation,2.1,3,2,6,9,ECA,Encana Corporation,18.11,Buy
68.7,RAVN,"Raven Industries, Inc.",2.3,1,2,6,5,RAVN,"Raven Industries, Inc.",-3.65,Hold
68.69,CODI,Compass Diversified Holdings,1.7,5,1,6,5,CODI,Compass Diversified Holdings,6.32,Buy
68.68,HTA,"Healthcare Trust of America, Inc.",1.8,4,2,6,6,HTA,"Healthcare Trust of America, Inc.",15.44,Buy
68.68,IMAX,Imax Corporation,2.3,4,2,6,8,IMAX,Imax Corporation,41.23,Buy
68.66,NGVT,Ingevity Corporation,2,3,2,6,9,NGVT,Ingevity Corporation,15.29,Buy
68.63,AGR,"Avangrid, Inc.",2,3,2,6,8,AGR,"Avangrid, Inc.",8.43,Buy
68.62,RES,"RPC, Inc.",2.2,3,2,6,7,RES,"RPC, Inc.",6.73,Buy
68.59,BMRN,BioMarin Pharmaceutical Inc.,2,3,6,2.3,10,BMRN,BioMarin Pharmaceutical Inc.,29.05,Buy
68.59,SHEN,Shenandoah Telecommunications Co,2.3,3,2,2,8,SHEN,Shenandoah Telecommunications Co,40.73,Outperform
68.48,AFSI,"AmTrust Financial Services, Inc.",1.7,5,1,1,11,AFSI,"AmTrust Financial Services, Inc.",13.56,Buy
68.48,LNT,Alliant Energy Corporation,2.3,2,2,6,2,LNT,Alliant Energy Corporation,0.07,Hold
68.47,APH,Amphenol Corporation,2.4,2,2,6,2,APH,Amphenol Corporation,2.46,Hold
68.47,THS,"Treehouse Foods, Inc.",1.9,4,1,6,8,THS,"Treehouse Foods, Inc.",4.97,Buy
68.44,XEC,Cimarex Energy Co,2.2,4,2,6,8,XEC,Cimarex Energy Co,37.28,Buy
68.44,POL,PolyOne Corporation,2.2,4,2,6,5,POL,PolyOne Corporation,17.29,Buy
68.43,CIT,CIT Group Inc (DEL),2.2,3,2,6,7,CIT,CIT Group Inc (DEL),5.56,Buy
68.39,CCMP,Cabot Microelectronics Corporation,2.5,3,2,2,1,CCMP,Cabot Microelectronics Corporation,16.25,Hold
68.39,EOG,"EOG Resources, Inc.",2.1,3,2,6,8,EOG,"EOG Resources, Inc.",9.52,Buy
68.38,MWA,MUELLER WATER PRODUCTS,2.1,4,2,6,6,MWA,MUELLER WATER PRODUCTS,21.11,Buy
68.35,PX,"Praxair, Inc.",2,2,2,6,4,PX,"Praxair, Inc.",5.1,Hold
68.35,SMP,"Standard Motor Products, Inc.",2,3,2,6,4,SMP,"Standard Motor Products, Inc.",11.76,Outperform
68.33,CRZO,"Carrizo Oil & Gas, Inc.",1.9,4,2,2.3,11,CRZO,"Carrizo Oil & Gas, Inc.",101.74,Buy
68.33,SUM,"Summit Materials, Inc.",1.6,4,2,6,7,SUM,"Summit Materials, Inc.",14.98,Buy
68.3,ENB,Enbridge Inc,2.4,3,2,6,8,ENB,Enbridge Inc,16.48,Buy
68.29,JBL,Jabil Inc.,2.6,1,2,6,5,JBL,Jabil Inc.,1.41,Hold
68.28,SHOP,Shopify Inc.,2.3,2,2,6,10,SHOP,Shopify Inc.,2.17,Buy
68.27,SLG,SL Green Realty Corporation,2.3,3,2,6,8,SLG,SL Green Realty Corporation,13.8,Buy
68.23,OSB,Norbord Inc.,2.5,3,2,6,5,OSB,Norbord Inc.,-1.46,Buy
68.22,BMA,Macro Bank Inc.,2.6,2,2,6,3,BMA,Macro Bank Inc.,12.63,Hold
68.18,AAL,"American Airlines Group, Inc.",2.6,1,2,2.6,5,AAL,"American Airlines Group, Inc.",8.93,Hold
68.18,GEL,"Genesis Energy, L.P.",2.4,3,2,6,8,GEL,"Genesis Energy, L.P.",15.74,Buy
68.18,REXR,"Rexford Industrial Realty, Inc.",2.1,3,2,6,6,REXR,"Rexford Industrial Realty, Inc.",-5.11,Buy
68.17,SPSC,"SPS Commerce, Inc.",2.3,3,2,2.5,7,SPSC,"SPS Commerce, Inc.",12.19,Buy
68.17,ANTM,"Anthem, Inc.",2.1,2,2,6,4,ANTM,"Anthem, Inc.",6.5,Hold
68.15,SIRI,Sirius XM Holdings Inc.,2.4,3,2,1.8,6,SIRI,Sirius XM Holdings Inc.,-9.64,Buy
68.15,NOC,Northrop Grumman Corporation,2.3,2,2,6,2,NOC,Northrop Grumman Corporation,-1.93,Hold
68.13,PM,Philip Morris International Inc,2.5,3,2,6,6,PM,Philip Morris International Inc,4.63,Buy
68.1,ZAYO,"Zayo Group Holdings, Inc.",2.1,3,2,6,9,ZAYO,"Zayo Group Holdings, Inc.",14.44,Buy
68.06,VLP,Valero Energy Partners LP,2.2,4,2,6,6,VLP,Valero Energy Partners LP,21.71,Buy
68.05,PDCE,"PDC Energy, Inc.",2.2,4,2,2,9,PDCE,"PDC Energy, Inc.",34.71,Buy
68.03,MSG,MSG Networks Inc.,1.9,3,2,6,8,MSG,MSG Networks Inc.,2.36,Buy
68.03,MSG,MSG Networks Inc.,1.9,3,2,6,8,MSG,MSG Networks Inc.,2.36,Buy
67.97,AWK,American Water Works,2.3,2,2,6,3,AWK,American Water Works,3.64,Hold
67.96,DIS,Walt Disney Company (The),2.4,4,2,6,4,DIS,Walt Disney Company (The),12.77,Buy
67.93,AGN,Allergan plc.,2.1,3,2,6,8,AGN,Allergan plc.,6.72,Buy
67.91,ES,Eversource Energy,2.2,2,2,6,3,ES,Eversource Energy,0.78,Hold
67.9,SKX,"Skechers U.S.A., Inc.",2,4,2,6,6,SKX,"Skechers U.S.A., Inc.",15.75,Buy
67.88,AB,AllianceBernstein Holding L.P.,2.3,2,2,6,3,AB,AllianceBernstein Holding L.P.,3.09,Hold
67.87,PLUS,ePlus inc.,2.3,3,2,1,2,PLUS,ePlus inc.,-10.71,Hold
67.87,CPN,Calpine Corporation,2.1,3,2,6,8,CPN,Calpine Corporation,6.38,Buy
67.87,MSA,MSA Safety Incorporporated,1.8,2,2,6,5,MSA,MSA Safety Incorporporated,3.9,Hold
67.86,HSIC,"Henry Schein, Inc.",2.2,2,2,2.3,3,HSIC,"Henry Schein, Inc.",0.87,Hold
67.86,RCI,"Rogers Communication, Inc.",2.3,1,2,6,7,RCI,"Rogers Communication, Inc.",4.65,Hold
67.85,PHG,Koninklijke Philips N.V.,1,3,2,6,4,PHG,Koninklijke Philips N.V.,2.11,Hold
67.85,RJF,"Raymond James Financial, Inc.",2.6,1,3,6,2,RJF,"Raymond James Financial, Inc.",3.75,Hold
67.83,MASI,Masimo Corporation,2.3,3,2,1,5,MASI,Masimo Corporation,8.97,Hold
67.8,XYL,Xylem Inc.,2.2,2,2,6,3,XYL,Xylem Inc.,0.12,Hold
67.77,AKR,Acadia Realty Trust,2.3,3,2,6,8,AKR,Acadia Realty Trust,10.78,Buy
67.76,CNI,Canadian National Railway Company,2.7,1,3,6,2,CNI,Canadian National Railway Company,5.74,Hold
67.73,AMTD,TD Ameritrade Holding Corporation,2.2,2,2,2.5,3,AMTD,TD Ameritrade Holding Corporation,4.92,Hold
67.67,GMS,GMS Inc.,1.7,4,2,6,8,GMS,GMS Inc.,20.2,Buy
67.66,PPG,"PPG Industries, Inc.",2.3,4,2,6,4,PPG,"PPG Industries, Inc.",8.46,Buy
67.64,NBR,Nabors Industries Ltd.,2.1,4,2,6,11,NBR,Nabors Industries Ltd.,55.46,Buy
67.61,KBR,"KBR, Inc.",2.2,3,2,6,10,KBR,"KBR, Inc.",20.64,Buy
67.6,CAT,"Caterpillar, Inc.",2.6,1,2,6,5,CAT,"Caterpillar, Inc.",-2.72,Hold
67.6,RMD,ResMed Inc.,2.8,2,3,6,4,RMD,ResMed Inc.,-4.38,Buy
67.59,AOS,Smith (A.O.) Corporation,2.2,3,2,6,1,AOS,Smith (A.O.) Corporation,10.52,Hold
67.53,HTH,Hilltop Holdings Inc.,2.5,2,2,6,5,HTH,Hilltop Holdings Inc.,19.37,Hold
67.52,CPL,CPFL Energia S.A.,1,1,3,6,7,CPL,CPFL Energia S.A.,-4.86,Hold
67.5,PNK,"Pinnacle Entertainment, Inc.",2.2,4,2,2,9,PNK,"Pinnacle Entertainment, Inc.",30.82,Buy
67.46,FDC,First Data Corporation,2,3,2,6,9,FDC,First Data Corporation,8.11,Buy
67.42,CW,Curtiss-Wright Corporation,2.6,2,2,6,3,CW,Curtiss-Wright Corporation,7.88,Hold
67.39,AGI,Alamos Gold Inc.,2.3,4,2,6,9,AGI,Alamos Gold Inc.,40.17,Buy
67.38,CYBR,CyberArk Software Ltd.,2.3,4,2,1.8,8,CYBR,CyberArk Software Ltd.,20.85,Buy
67.37,WBT,"Welbilt, Inc.",2,3,2,6,10,WBT,"Welbilt, Inc.",14.22,Buy
67.35,PSMT,"PriceSmart, Inc.",2.3,5,2,1,7,PSMT,"PriceSmart, Inc.",18.98,Buy
67.35,COT,Cott Corporation,2.1,3,2,6,8,COT,Cott Corporation,3.29,Buy
67.31,PANW,"Palo Alto Networks, Inc.",2.2,3,2,6,9,PANW,"Palo Alto Networks, Inc.",12.19,Buy
67.31,WGP,"Western Gas Equity Partners, LP",2.5,2,2,6,5,WGP,"Western Gas Equity Partners, LP",18.02,Hold
67.29,TKC,Turkcell Iletisim Hizmetleri AS,2.2,3,2,6,8,TKC,Turkcell Iletisim Hizmetleri AS,5.4,Buy
67.26,GPT,Gramercy Property Trust,1.5,4,2,6,6,GPT,Gramercy Property Trust,-0.6,Buy
67.15,DD,E.I. du Pont de Nemours and Company,2.2,2,2,6,5,DD,E.I. du Pont de Nemours and Company,9.55,Hold
67.11,NSP,"Insperity, Inc.",2.2,3,2,6,3,NSP,"Insperity, Inc.",21.01,Hold
67.08,INFY,Infosys Limited,3.1,3,2,6,5,INFY,Infosys Limited,6.65,Buy
67.03,ENBL,"Enable Midstream Partners, LP",2.5,4,2,6,6,ENBL,"Enable Midstream Partners, LP",23.03,Buy
67.03,G,Genpact Limited,2.4,4,2,6,3,G,Genpact Limited,0.52,Buy
67.02,MMYT,MakeMyTrip Limited,2.1,3,2,3,9,MMYT,MakeMyTrip Limited,25,Buy
67,INDB,Independent Bank Corp.,3,2,3,1,1,INDB,Independent Bank Corp.,-6.03,Hold
66.95,SFM,"Sprouts Farmers Market, Inc.",2.3,4,2,1.8,6,SFM,"Sprouts Farmers Market, Inc.",4.47,Buy
66.89,WSBC,"WesBanco, Inc.",2.3,3,2,2,3,WSBC,"WesBanco, Inc.",14.06,Hold
66.88,ATHN,"athenahealth, Inc.",2.5,1,2,2.6,6,ATHN,"athenahealth, Inc.",3.98,Hold
66.87,LTM,LATAM Airlines Group S.A.,3,2,2,6,9,LTM,LATAM Airlines Group S.A.,4.56,Buy
66.83,CERN,Cerner Corporation,2.4,2,2,2,5,CERN,Cerner Corporation,4.49,Hold
66.83,PSTG,"Pure Storage, Inc. ",2.2,3,2,6,11,PSTG,"Pure Storage, Inc. ",22.65,Buy
66.82,UGP,Ultrapar Participacoes S.A.,2.7,4,2,6,4,UGP,Ultrapar Participacoes S.A.,13.42,Buy
66.79,EQT,EQT Corporation,2.2,3,2,6,10,EQT,EQT Corporation,15.73,Buy
66.77,STM,STMicroelectronics N.V.,2.5,2,2,6,3,STM,STMicroelectronics N.V.,1.46,Hold
66.77,TSE,Trinseo S.A.,2.3,2,2,6,4,TSE,Trinseo S.A.,3.15,Hold
66.73,E,ENI S.p.A.,2.5,3,2,3,17,E,ENI S.p.A.,12.91,Buy
66.72,GIL,"Gildan Activewear, Inc.",2.3,3,2,6,8,GIL,"Gildan Activewear, Inc.",4.48,Buy
66.69,JPM,J P Morgan Chase & Co,2.4,2,2,6,4,JPM,J P Morgan Chase & Co,5.17,Hold
66.69,SPXC,SPX Corporation,2.5,3,2,6,8,SPXC,SPX Corporation,9.29,Buy
66.68,WTFC,Wintrust Financial Corporation,2.5,2,2,2.3,4,WTFC,Wintrust Financial Corporation,6.74,Hold
66.68,P,"Pandora Media, Inc.",2.4,3,2,6,11,P,"Pandora Media, Inc.",26.72,Buy
66.61,SYY,Sysco Corporation,2.5,2,2,6,4,SYY,Sysco Corporation,7.18,Hold
66.57,ONCE,"Spark Therapeutics, Inc.",1.9,3,2,2,11,ONCE,"Spark Therapeutics, Inc.",5.15,Buy
66.55,EIG,Employers Holdings Inc,2.7,2,2,6,3,EIG,Employers Holdings Inc,5.14,Hold
66.51,BPOP,"Popular, Inc.",2.7,2,2,2,5,BPOP,"Popular, Inc.",9.77,Hold
66.49,VC,Visteon Corporation,2.3,3,2,3,5,VC,Visteon Corporation,-0.39,Buy
66.46,POOL,Pool Corporation,2.1,3,2,2,4,POOL,Pool Corporation,12.71,Hold
66.39,ICUI,"ICU Medical, Inc.",2.4,3,2,1,5,ICUI,"ICU Medical, Inc.",1.38,Hold
66.39,WYNN,"Wynn Resorts, Limited",2.5,2,2,1.9,6,WYNN,"Wynn Resorts, Limited",8.09,Hold
66.38,WTR,"Aqua America, Inc.",2.4,4,2,6,4,WTR,"Aqua America, Inc.",3.26,Buy
66.38,LEG,"Leggett & Platt, Incorporated",2.4,3,2,6,2,LEG,"Leggett & Platt, Incorporated",14.97,Hold
66.34,KLAC,KLA-Tencor Corporation,2.7,1,2,3.5,4,KLAC,KLA-Tencor Corporation,14.41,Hold
66.32,AABA,Altaba Inc.,2,1,2,6,8,AABA,Altaba Inc.,-5.41,Hold
66.32,NFX,Newfield Exploration Company,2,4,2,6,11,NFX,Newfield Exploration Company,39.57,Buy
66.3,BOX,"Box, Inc.",2.1,3,2,6,11,BOX,"Box, Inc.",16.94,Buy
66.29,NATI,National Instruments Corporation,1.7,2,2,3,4,NATI,National Instruments Corporation,1.5,Hold
66.29,CLR,"Continental Resources, Inc.",2,4,2,6,10,CLR,"Continental Resources, Inc.",32.76,Buy
66.27,HAS,"Hasbro, Inc.",2.3,2,2,2.2,5,HAS,"Hasbro, Inc.",3.08,Hold
66.27,DCM,"NTT DOCOMO, Inc",3,4,2,6,4,DCM,"NTT DOCOMO, Inc",17.64,Buy
66.26,BKFS,"Black Knight Financial Services, Inc.",2,4,2,6,6,BKFS,"Black Knight Financial Services, Inc.",5.88,Buy
66.25,NMFC,New Mountain Finance Corporation,2.2,2,2,6,5,NMFC,New Mountain Finance Corporation,4.17,Hold
66.21,SERV,"ServiceMaster Global Holdings, Inc.",2.4,4,2,6,5,SERV,"ServiceMaster Global Holdings, Inc.",8.94,Buy
66.15,DG,Dollar General Corporation,2.5,2,2,6,5,DG,Dollar General Corporation,11.04,Hold
66.15,SAP,SAP SE,2.3,4,2,6,5,SAP,SAP SE,6.07,Buy
66.14,CTRE,"CareTrust REIT, Inc.",2.4,2,2,2,5,CTRE,"CareTrust REIT, Inc.",-0.33,Hold
