Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
77.11,2.4,1,2,1.0,3,BRKL,"Brookline Bancorp, Inc.",13.07,Hold
77.08,1.8,2,1,6,8,CHGG,"Chegg, Inc.",4.17,Buy
77.03,2.2,2,2,6,5,WWE,"World Wrestling Entertainment, Inc.",18.82,Buy
77.01,2.0,2,2,6,5,AMSF,"AMERISAFE, Inc.",13.74,Buy
76.96,2.1,2,2,6,4,CACI,"CACI International, Inc.",9.29,Buy
76.9,2.2,2,2,6,3,BFAM,Bright Horizons Family Solutions Inc.,4.76,Buy
76.9,1.9,3,2,6,3,BC,Brunswick Corporation,22.24,Buy
76.86,2.2,2,2,2.0,6,CY,Cypress Semiconductor Corporation,26.37,Buy
76.86,2.0,3,2,6,3,HI,Hillenbrand Inc,24.49,Buy
76.84,1.8,3,1,2.0,7,CTRP,"Ctrip.com International, Ltd.",22.9,Buy
76.84,2.0,2,2,6,7,MATX,"Matson, Inc.",26.04,Buy
76.84,2.0,2,2,6,3,VNTV,"Vantiv, Inc.",-0.64,Buy
76.82,2.1,3,2,1.0,5,SBCF,Seacoast Banking Corporation of Florida,16.93,Buy
76.79,2.1,3,2,1.0,10,PCRX,"Pacira Pharmaceuticals, Inc.",50.82,Buy
76.78,1.9,3,1,3.0,1,V,Visa Inc.,9.94,Buy
76.75,2.0,3,2,1.0,5,ARCC,Ares Capital Corporation,13.92,Buy
76.75,1.7,3,2,6,2,ADC,Agree Realty Corporation,9.69,Buy
76.72,2.3,1,2,6,6,BLD,TopBuild Corp.,1.14,Buy
76.7,2.0,3,2,1.2000000000000002,5,EXPE,"Expedia, Inc.",18.58,Buy
76.64,1.9,3,1,1.7999999999999998,8,FANG,"Diamondback Energy, Inc.",25.62,Buy
76.63,2.2,3,2,1.0,4,FLIR,"FLIR Systems, Inc.",11.38,Buy
76.63,2.1,2,2,6,4,RHT,"Red Hat, Inc.",7.28,Buy
76.61,2.3,3,2,6,1,BHLB,"Berkshire Hills Bancorp, Inc.",17.18,Buy
76.57,1.9,3,2,1.7999999999999998,2,EA,Electronic Arts Inc.,10.15,Buy
76.55,1.8,3,1,1.5,8,ACHC,"Acadia Healthcare Company, Inc.",15.01,Buy
76.55,1.9,3,2,1.0,11,TSRO,"TESARO, Inc.",60.26,Buy
76.53,1.3,3,1,6,10,GZT,Gazit-Globe Ltd.,26.66,Buy
76.52,1.9,3,2,6,5,NCR,NCR Corporation,33.28,Buy
76.51,2.0,3,2,1.5,3,PCLN,The Priceline Group Inc. ,11.4,Buy
76.48,2.1,3,2,1.5,3,TMUS,"T-Mobile US, Inc.",13.67,Buy
76.42,2.0,3,2,6,3,ESE,ESCO Technologies Inc.,21.86,Buy
76.42,1.8,4,1,6,7,TPC,Tutor Perini Corporation,43.53,Buy
76.4,1.3,3,1,1.0,11,FGEN,"FibroGen, Inc",8.97,Buy
76.4,1.9,3,2,6,3,DLB,Dolby Laboratories,19.26,Buy
76.4,1.8,3,2,6,1,HON,Honeywell International Inc.,3.42,Buy
76.39,2.1,3,2,1.0,5,ENSG,"The Ensign Group, Inc.",13.92,Buy
76.39,1.8,4,1,6,8,PXD,Pioneer Natural Resources Company,50.56,Buy
76.38,1.6,3,1,6,6,DAR,Darling Ingredients Inc.,6.64,Buy
76.37,1.9,2,2,6,4,CTLT,"Catalent, Inc.",0.72,Buy
76.35,2.0,1,6,1.5999999999999996,10,LILAK,Liberty Global plc,8.12,Buy
76.33,1.7,4,1,1.7999999999999998,4,FLEX,Flex Ltd.,16.79,Buy
76.31,1.9,3,2,6,1,EFX,"Equifax, Inc.",5.38,Buy
76.27,6,3,2,1.5,5,CRTO,Criteo S.A.,21.81,Buy
76.25,2.0,3,2,6,5,PAG,"Penske Automotive Group, Inc.",34.18,Buy
76.23,1.6,3,1,1.0,10,GSM,Ferroglobe PLC,8.61,Buy
76.23,2.3,2,2,1.0,11,HALO,"Halozyme Therapeutics, Inc.",32.78,Buy
76.21,1.9,2,2,2.0,4,STE,STERIS plc,0.96,Buy
76.2,2.0,3,2,1.0,5,SUPN,"Supernus Pharmaceuticals, Inc.",10.07,Buy
76.15,1.6,3,1,6,6,FTAI,Fortress Transportation and Infrastructure Investors LLC,5.22,Buy
76.15,1.8,3,2,6,5,MSA,MSA Safety Incorporporated,28.56,Buy
76.14,2.0,2,2,6,4,EL,"Estee Lauder Companies, Inc. (The)",1.85,Buy
76.13,2.1,3,2,1.0,8,EGHT,8x8 Inc,32.08,Buy
76.12,2.6,1,2,3.0,3,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,11.16,Buy
76.12,2.1,3,2,6,1,DHI,"D.R. Horton, Inc.",9.23,Buy
76.12,2.2,2,2,6,5,DD,E.I. du Pont de Nemours and Company,13.37,Buy
76.12,1.5,3,1,6,7,VG,Vonage Holdings Corp.,9.22,Buy
76.1,1.9,3,1,6,7,TECK,Teck Resources Ltd,19.08,Buy
76.08,1.9,4,1,6,3,ASGN,"On Assignment, Inc.",17.33,Buy
76.06,2.1,3,1,6,5,TX,Ternium S.A.,10.53,Buy
76.02,1.6,3,2,2.2,3,LKQ,LKQ Corporation,15.45,Buy
76.0,1.9,4,2,1.0,5,OZRK,Bank of the Ozarks,31.17,Buy
76.0,1.6,3,2,6,5,SUM,"Summit Materials, Inc.",22.68,Buy
75.99,1.5,4,1,1.0,5,TVTY,"Tivity Health, Inc.",20.13,
75.97,2.0,3,2,6,1,CCL,Carnival Corporation,5.84,Buy
75.96,2.4,1,2,2.0,4,NVDA,NVIDIA Corporation,-13.3,Buy
75.95,2.5,2,2,6,6,FBP,First BanCorp.,26.53,Buy
75.93,2.2,2,2,1.7999999999999998,8,IMPV,"Imperva, Inc.",28.15,Buy
75.91,1.9,3,2,6,1,COO,"Cooper Companies, Inc. (The)",2.97,Buy
75.9,2.0,2,2,6,5,FCFS,"First Cash, Inc.",7.08,Buy
75.9,2.0,2,2,6,5,FCFS,"First Cash, Inc.",7.08,Buy
75.89,1.8,1,2,6,9,AJRD,"Aerojet Rocketdyne Holdings, Inc. ",3.7,Buy
75.88,1.8,3,1,6,10,HAL,Halliburton Company,35.3,Buy
75.86,1.9,3,2,1.7000000000000002,3,SNPS,"Synopsys, Inc.",9.34,Buy
75.86,1.8,4,1,6,2,HRS,Harris Corporation,6.81,Buy
75.85,1.5,3,1,1.0,12,FOLD,"Amicus Therapeutics, Inc.",16.75,Buy
75.84,2.1,2,2,2.3,5,FIVE,"Five Below, Inc.",17.54,Buy
75.84,1.5,2,2,6,5,HDB,HDFC Bank Limited,-5.78,Buy
75.79,2.2,2,2,6,4,AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",4.73,Buy
75.73,2.3,2,2,2.2,5,DLTR,"Dollar Tree, Inc.",19.27,Buy
75.7,2.3,2,2,6,4,LNC,Lincoln National Corporation,6.71,Buy
75.67,1.9,3,2,1.0,5,TECH,Bio-Techne Corp,3.86,Buy
75.67,1.7,3,2,6,3,A,"Agilent Technologies, Inc.",9.86,Buy
75.64,1.8,2,2,6,5,PVH,PVH Corp.,0.51,Buy
75.63,2.1,3,2,6,1,BLK,"BlackRock, Inc.",6.29,Buy
75.62,1.0,5,1,6,5,SNP,China Petroleum & Chemical Corporation,30.36,Buy
75.61,2.2,2,2,3.0,2,CSFL,"CenterState Banks, Inc.",15.91,Buy
75.6,2.2,3,2,1.5,9,PDCE,"PDC Energy, Inc.",56.41,Buy
75.6,1.9,3,2,6,1,HUM,Humana Inc.,1.1,Buy
75.57,1.7,3,2,6,2,RTN,Raytheon Company,2.58,Buy
75.56,6,3,1,3.0,8,TIVO,TiVo Corporation,62.16,Buy
75.54,2.3,1,2,1.0,4,BNCL,"Beneficial Bancorp, Inc.",6.31,Hold
75.54,2.2,3,2,1.7000000000000002,7,SAVE,"Spirit Airlines, Inc.",41.29,Buy
75.53,1.2,3,1,6,9,QUOT,Quotient Technology Inc.,11.5,Buy
75.52,2.0,3,2,1.7000000000000002,3,AAPL,Apple Inc.,9.48,Buy
75.52,2.1,2,2,2.7,2,ICLR,ICON plc,5.28,Buy
75.52,2.2,3,2,1.0,6,SMCI,"Super Micro Computer, Inc.",17.0,Buy
75.52,1.9,3,2,6,2,BDX,"Becton, Dickinson and Company",7.3,Buy
75.51,1.8,3,1,6,8,CUB,Cubic Corporation,19.73,Buy
75.5,2.0,3,2,6,5,CIEN,Ciena Corporation,29.66,Buy
75.5,2.5,3,2,6,6,MDR,"McDermott International, Inc.",48.83,Buy
75.49,1.8,3,1,1.0,11,PFPT,"Proofpoint, Inc.",15.12,Buy
75.49,1.8,3,2,6,5,FNB,F.N.B. Corporation,24.62,Buy
75.48,2.2,3,1,6,5,ARMK,Aramark,9.55,Buy
75.47,1.8,3,2,6,7,HHC,Howard Hughes Corporation (The),37.81,Buy
75.46,1.9,3,1,6,7,CRM,Salesforce.com Inc,15.24,Buy
75.42,2.0,2,2,6,5,WBC,Wabco Holdings Inc.,4.18,Buy
75.4,1.7,3,1,6,8,GLOG,GasLog LP.,16.56,Buy
75.37,1.8,3,2,6,3,FIS,"Fidelity National Information Services, Inc.",10.56,Buy
75.36,2.1,3,2,1.5999999999999996,4,BIIB,Biogen Inc.,15.01,Buy
75.36,2.1,2,2,1.7000000000000002,8,LITE,Lumentum Holdings Inc.,19.22,Buy
75.36,1.9,3,2,1.0,8,PTC,PTC Inc.,21.68,Buy
75.35,1.7,3,2,6,5,SXI,Standex International Corporation,21.24,Buy
75.34,2.1,2,2,1.0,7,ALRM,"Alarm.com Holdings, Inc.",-5.12,Buy
75.29,1.8,3,2,6,5,AER,Aercap Holdings N.V.,23.38,Buy
75.24,1.7,4,2,1.7000000000000002,3,GT,The Goodyear Tire & Rubber Company,25.04,Buy
75.23,1.5,3,1,6,10,NVRO,Nevro Corp.,23.88,Buy
75.21,2.0,1,2,2.0,3,MLHR,"Herman Miller, Inc.",14.8,Hold
75.21,2.2,3,2,6,2,IR,Ingersoll-Rand plc (Ireland),12.91,Buy
75.19,2.3,3,2,1.0,9,TRUE,"TrueCar, Inc.",37.16,Buy
75.17,1.4,4,1,1.0,8,TWOU,"2U, Inc.",7.84,Buy
75.16,2.2,3,2,1.0,6,MINI,"Mobile Mini, Inc.",14.47,Buy
75.16,1.8,3,2,6,5,CRI,"Carter&#39;s, Inc.",22.61,Buy
75.15,2.0,3,2,2.0,4,HPT,Hospitality Properties Trust,21.07,Buy
75.15,2.0,3,2,6,7,FL,"Foot Locker, Inc.",40.92,Buy
75.15,2.0,3,2,6,3,PH,Parker-Hannifin Corporation,14.21,Buy
75.14,2.0,4,2,1.0,7,BABY,Natus Medical Incorporated,40.97,Buy
75.13,2.1,3,2,6,4,TEP,"Tallgrass Energy Partners, LP",23.3,Buy
75.12,1.8,3,1,1.0,10,MIME,Mimecast Limited,5.82,Buy
75.1,2.0,3,2,1.9000000000000004,5,HOLX,"Hologic, Inc.",24.87,Buy
75.1,2.2,3,2,2.5,17,RARE,Ultragenyx Pharmaceutical Inc.,43.12,Buy
75.08,1.8,3,2,1.5,7,HMSY,HMS Holdings Corp,23.04,Buy
75.08,2.3,3,2,1.0,6,YNDX,Yandex N.V.,16.38,Buy
75.06,1.3,3,2,6,6,ASX,"Advanced Semiconductor Engineering, Inc.",16.18,Buy
75.04,2.1,2,2,6,7,ELY,Callaway Golf Company,17.76,Buy
75.03,2.2,3,2,1.7000000000000002,2,CTSH,Cognizant Technology Solutions Corporation,4.4,Buy
75.02,1.9,3,2,6,2,ROP,"Roper Technologies, Inc.",4.29,Buy
74.98,2.0,3,1,6,8,ARES,Ares Management L.P.,21.55,Buy
74.97,2.0,3,2,2.0,2,AMWD,American Woodmark Corporation,6.47,Buy
74.96,2.3,2,2,6,5,FBC,"Flagstar Bancorp, Inc.",8.93,Buy
74.95,2.0,2,2,6,6,TRU,TransUnion,8.01,Buy
74.92,2.3,3,2,6,2,SWK,"Stanley Black & Decker, Inc.",13.68,Buy
74.91,1.8,3,2,6,5,MEI,"Methode Electronics, Inc.",21.13,Buy
74.91,2.2,3,2,6,2,SHW,Sherwin-Williams Company (The),11.11,Buy
74.9,2.1,3,2,6,2,CB,D/B/A Chubb Limited New,8.55,Buy
74.88,2.3,2,2,6,5,APD,"Air Products and Chemicals, Inc.",8.43,Buy
74.87,1.7,4,1,1.0,8,BMCH,"BMC Stock Holdings, Inc.",13.25,Buy
74.87,2.1,3,2,1.5,5,FAST,Fastenal Company,15.79,Buy
74.86,1.9,4,1,6,9,ATKR,Atkore International Group Inc.,65.39,Buy
74.84,2.2,2,2,1.0,11,FIVN,"Five9, Inc.",20.57,Buy
74.84,2.6,3,2,1.0,7,SIR,Select Income REIT,28.87,Buy
74.84,2.4,2,2,1.5,8,ZNGA,Zynga Inc.,18.02,Buy
74.84,1.0,2,2,6,10,CHU,China Unicom (Hong Kong) Ltd,9.02,Buy
74.84,2.2,3,2,6,2,MDT,Medtronic plc,10.69,Buy
74.83,2.5,3,2,6,1,LEA,Lear Corporation,11.47,Buy
74.79,2.2,2,2,6,3,HEI,Heico Corporation,-7.9,Buy
74.71,1.9,3,2,6,3,DLPH,Delphi Automotive plc,9.1,Buy
74.71,2.3,2,2,6,5,SPR,"Spirit Aerosystems Holdings, Inc.",7.43,Buy
74.7,1.7,4,1,2.0,8,ACXM,Acxiom Corporation,37.1,Buy
74.69,1.0,1,3,1.0,5,SPIL,"Siliconware Precision Industries Company, Ltd.",-0.53,Hold
74.68,2.1,3,2,6,3,CNC,Centene Corporation,13.92,Buy
74.67,1.7,3,2,6,5,BX,The Blackstone Group L.P.,17.18,Buy
74.64,2.0,3,2,1.5999999999999996,4,MNST,Monster Beverage Corporation,7.51,Buy
74.64,1.8,3,1,3.7,7,PE,"Parsley Energy, Inc.",52.0,Buy
74.61,1.5,4,1,6,5,BGCP,"BGC Partners, Inc.",11.85,Buy
74.61,1.6,4,1,1.0,10,BPMC,Blueprint Medicines Corporation,22.27,Buy
74.61,2.1,3,2,2.2,5,ROST,"Ross Stores, Inc.",31.46,Buy
74.61,2.4,1,2,6,1,FAF,First American Corporation (The),7.68,Hold
74.6,2.2,3,2,6,2,LH,Laboratory Corporation of America Holdings,9.27,Buy
74.6,2.0,3,2,6,5,LUV,Southwest Airlines Company,24.27,Buy
74.57,2.5,1,3,6,3,TEO,Telecom Argentina Stet - France Telecom S.A.,-1.73,Buy
74.52,1.9,3,2,1.7000000000000002,5,IART,Integra LifeSciences Holdings Corporation,13.3,Buy
74.52,2.2,3,2,2.0,3,LTXB,"LegacyTexas Financial Group, Inc.",14.94,Buy
74.51,2.3,3,2,6,3,RS,Reliance Steel & Aluminum Co.,17.9,Buy
74.49,2.4,2,2,6,5,ARW,"Arrow Electronics, Inc.",8.6,Buy
74.48,2.1,2,2,6,6,REG,Regency Centers Corporation,7.71,Buy
74.47,2.0,4,2,1.5,3,SBUX,Starbucks Corporation,22.13,Buy
74.47,2.1,3,2,6,2,OSK,Oshkosh Corporation,5.97,Buy
74.46,2.5,2,2,6,4,CNS,Cohen & Steers Inc,4.25,Buy
74.45,2.0,3,1,6,9,ERF,Enerplus Corporation,25.02,Buy
74.43,6,4,2,1.4000000000000004,3,TTEK,"Tetra Tech, Inc.",19.9,Buy
74.42,1.9,3,2,6,4,JBT,John Bean Technologies Corporation,14.02,Buy
74.41,2.5,3,2,1.0,5,SCHL,Scholastic Corporation,10.06,Buy
74.39,2.2,3,2,1.5999999999999996,6,FOXA,"Twenty-First Century Fox, Inc.",24.07,Buy
74.33,2.0,2,2,6,8,HSC,Harsco Corporation,17.65,Buy
74.31,2.2,3,2,2.0,4,ADI,"Analog Devices, Inc.",20.15,Buy
74.31,2.3,3,2,6,8,IMAX,Imax Corporation,59.15,Buy
74.3,2.3,3,1,6,7,CX,Cemex S.A.B. de C.V.,18.28,Buy
74.28,2.0,3,2,6,3,EXC,Exelon Corporation,9.04,Buy
74.25,2.1,3,2,2.0,4,CSX,CSX Corporation,17.24,Buy
74.25,1.8,3,2,6,5,INGN,"Inogen, Inc",17.14,Buy
74.21,2.3,2,2,2.4,6,HDS,"HD Supply Holdings, Inc.",20.29,Buy
74.17,2.2,4,2,1.0,5,IDTI,"Integrated Device Technology, Inc.",25.84,Buy
74.16,1.0,4,2,6,6,KEP,Korea Electric Power Corporation,28.27,Buy
74.14,2.3,3,2,6,6,BWP,Boardwalk Pipeline Partners L.P.,35.66,Buy
74.14,2.2,3,2,6,2,PEP,"Pepsico, Inc.",6.5,Buy
74.11,2.1,3,2,6,8,VIPS,Vipshop Holdings Limited,43.8,Buy
74.1,2.6,1,2,6,7,MTOR,"Meritor, Inc.",-0.42,Buy
74.08,2.0,4,1,6,4,GPK,Graphic Packaging Holding Company,14.51,Buy
74.06,2.0,4,1,1.0,5,LBRDK,Liberty Broadband Corporation,-4.94,Buy
74.06,2.1,3,2,6,3,CLGX,"CoreLogic, Inc.",10.18,Buy
74.06,2.1,3,2,6,5,UHS,"Universal Health Services, Inc.",23.5,Buy
74.05,2.2,3,2,6,2,CRL,"Charles River Laboratories International, Inc.",5.96,Buy
74.05,2.0,3,1,6,8,LADR,Ladder Capital Corp,15.98,Buy
74.05,2.0,3,2,6,4,SCHW,The Charles Schwab Corporation,14.3,Buy
74.04,2.0,3,2,6,3,GD,General Dynamics Corporation,7.59,Buy
74.04,2.1,3,2,6,5,KKR,KKR & Co. L.P.,23.39,Buy
74.04,2.2,3,2,6,2,WM,"Waste Management, Inc.",5.89,Buy
74.0,1.9,3,2,6,5,SPG,"Simon Property Group, Inc.",18.19,Buy
73.99,1.9,3,2,6,5,SYF,Synchrony Financial,18.08,Buy
73.97,2.3,2,2,3.0,3,EWBC,"East West Bancorp, Inc.",13.64,Buy
73.96,1.0,4,2,6,5,LUK,Leucadia National Corporation,20.43,Buy
73.95,2.0,3,2,2.0,5,PACW,PacWest Bancorp,19.31,Buy
73.95,2.2,3,2,1.0,8,MIK,"The Michaels Companies, Inc.",19.34,Buy
73.94,2.4,3,2,6,1,AJG,Arthur J. Gallagher & Co.,3.64,Buy
73.93,2.2,3,2,1.7000000000000002,10,PTEN,"Patterson-UTI Energy, Inc.",50.24,Buy
73.93,1.9,3,2,6,5,HBI,Hanesbrands Inc.,17.72,Buy
73.92,2.0,3,2,6,5,BCC,"Boise Cascade, L.L.C.",20.2,Buy
73.91,1.8,3,1,6,9,NOW,"ServiceNow, Inc.",16.77,Buy
73.9,2.5,2,2,2.0,5,SAIA,"Saia, Inc.",6.48,Buy
73.89,1.6,2,1,4.0,5,CSGP,"CoStar Group, Inc.",8.91,Buy
73.89,1.8,5,1,1.4000000000000004,5,IAC,IAC/InterActiveCorp,23.88,Buy
73.86,2.2,3,2,6,2,ALL,Allstate Corporation (The),4.85,Buy
73.84,2.3,2,2,6,5,MGLN,"Magellan Health, Inc.",2.21,Buy
73.83,1.9,3,1,6,9,NGVT,Ingevity Corporation,18.84,Buy
73.82,2.0,3,1,6,8,GLPG,Galapagos NV,14.61,Buy
73.8,2.1,3,2,2.5,3,NTES,"NetEase, Inc.",19.95,Buy
73.78,2.2,3,2,6,3,MO,Altria Group,11.04,Buy
73.75,1.7,5,1,6,7,MXL,"MaxLinear, Inc",59.06,Buy
73.71,2.4,3,2,6,4,DIS,Walt Disney Company (The),22.29,Buy
73.69,2.0,3,2,1.7000000000000002,11,GPOR,Gulfport Energy Corporation,77.22,Buy
73.69,2.0,3,2,1.7000000000000002,11,LXRX,"Lexicon Pharmaceuticals, Inc.",61.18,Buy
73.67,2.3,3,2,6,4,WHR,Whirlpool Corporation,19.49,Buy
73.65,2.1,3,2,2.0,4,POOL,Pool Corporation,13.07,Buy
73.62,2.3,2,2,1.0,5,MASI,Masimo Corporation,24.5,Hold
73.59,2.0,3,2,6,5,PBH,"Prestige Brand Holdings, Inc.",18.22,Buy
73.57,2.0,4,2,1.0,10,DERM,"Dermira, Inc.",90.38,Buy
73.56,2.0,3,2,6,4,AL,Air Lease Corporation,11.39,Buy
73.56,1.8,3,2,6,7,SIX,Six Flags Entertainment Corporation New,26.37,Buy
73.55,2.0,5,1,1.0,5,MDSO,"Medidata Solutions, Inc.",16.54,Buy
73.55,1.8,4,1,1.7000000000000002,6,RP,"RealPage, Inc.",10.7,Buy
73.54,1.8,2,1,6,8,BZUN,Baozun Inc.,-17.1,Buy
73.53,1.9,3,2,2.3,5,STLD,"Steel Dynamics, Inc.",21.37,Buy
73.48,1.9,3,1,1.0,11,AGIO,"Agios Pharmaceuticals, Inc.",3.51,Buy
73.48,2.0,3,2,6,5,AYI,Acuity Brands Inc,17.57,Buy
73.48,2.3,3,2,6,1,PGR,Progressive Corporation (The),-1.61,Buy
73.47,3.0,1,2,6,8,EGL,"Engility Holdings, Inc.",12.48,Buy
73.42,1.8,3,1,1.7000000000000002,11,NVCR,NovoCure Limited,18.11,Buy
73.41,1.8,3,2,6,5,AMG,"Affiliated Managers Group, Inc.",12.11,Buy
73.34,2.0,3,2,1.0,9,CSII,"Cardiovascular Systems, Inc.",16.73,Buy
73.32,1.9,3,2,6,5,ABT,Abbott Laboratories,14.1,Buy
73.25,2.0,2,2,2.6,5,NCLH,Norwegian Cruise Line Holdings Ltd.,4.42,Buy
73.25,2.3,3,2,6,3,TXT,Textron Inc.,10.32,Buy
73.24,2.2,3,2,6,9,AR,Antero Resources Corporation,47.77,Buy
73.24,2.1,3,2,6,2,COL,"Rockwell Collins, Inc.",-1.38,Buy
73.22,2.1,3,2,6,5,LAZ,Lazard Ltd.,18.46,Buy
73.22,2.5,2,2,6,5,UGI,UGI Corporation,3.5,Buy
73.21,2.3,3,2,6,5,ADS,Alliance Data Systems Corporation,23.42,Buy
73.21,2.1,3,2,2.0,10,NBL,Noble Energy Inc.,50.47,Buy
73.19,2.2,3,2,1.0,8,KTOS,"Kratos Defense & Security Solutions, Inc.",13.99,Buy
73.19,2.3,3,2,6,9,AMC,"AMC Entertainment Holdings, Inc.",120.59,Buy
73.17,2.2,3,2,6,2,PCG,Pacific Gas & Electric Co.,0.66,Buy
73.15,1.9,3,2,6,8,CNNX,Cone Midstream Partners LP,33.08,Buy
73.14,1.8,3,1,6,8,NRZ,New Residential Investment Corp.,5.49,Buy
73.14,2.2,3,2,6,6,VLP,Valero Energy Partners LP,27.19,Buy
73.13,1.8,3,2,1.0,10,CDK,"CDK Global, Inc.",16.94,Buy
73.13,2.8,3,2,6,5,LPL,"LG Display Co., Ltd.",35.47,Buy
73.13,2.5,3,2,6,3,OSB,Norbord Inc.,14.61,Buy
73.11,1.9,3,2,6,6,HCA,"HCA Healthcare, Inc.",19.47,Buy
73.11,2.0,3,2,6,4,ZTS,Zoetis Inc.,8.66,Buy
73.1,2.2,5,2,1.0,6,ARLP,"Alliance Resource Partners, L.P.",53.42,Buy
73.1,2.1,3,2,1.0,8,ECPG,Encore Capital Group Inc,10.84,Buy
73.1,2.1,3,2,1.0,1,BUSE,First Busey Corporation,14.22,Hold
73.1,2.0,3,2,1.5999999999999996,6,PYPL,"PayPal Holdings, Inc.",10.06,Buy
73.08,2.0,3,2,6,5,DOC,Physicians Realty Trust,15.13,Buy
73.07,6,3,2,1.0,9,TEAM,Atlassian Corporation Plc,16.73,Buy
73.07,2.0,3,2,2.4,4,WBA,"Walgreens Boots Alliance, Inc.",16.52,Buy
73.07,1.9,3,2,6,8,CXO,Concho Resources Inc.,32.61,Buy
73.06,2.3,3,2,6,2,ACN,Accenture plc,2.55,Buy
73.06,2.2,3,2,6,3,MMC,"Marsh & McLennan Companies, Inc.",6.72,Buy
73.05,2.0,2,2,6,8,HPQ,HP Inc.,9.95,Buy
73.02,2.0,3,2,6,5,ORA,"Ormat Technologies, Inc.",14.79,Buy
73.02,2.3,3,2,6,6,PSXP,Phillips 66 Partners LP,28.98,Buy
73.01,2.1,3,2,6,4,BAC,Bank of America Corporation,10.57,Buy
72.98,2.4,3,2,6,4,MGA,"Magna International, Inc.",17.89,Buy
72.96,2.0,4,2,1.2000000000000002,8,SABR,Sabre Corporation,37.36,Buy
72.95,1.8,3,2,6,4,MRCY,Mercury Systems Inc,2.73,Buy
72.95,1.9,3,2,2.6,4,SIVB,SVB Financial Group,18.17,Buy
72.93,1.0,3,2,6,8,MON,Monsanto Company,9.27,Buy
72.92,2.1,3,2,6,10,OAS,Oasis Petroleum Inc.,54.64,Buy
72.91,2.1,3,2,2.0,8,CAVM,"Cavium, Inc.",34.54,Buy
72.88,2.2,3,2,2.0,4,BANR,Banner Corporation,10.16,Buy
72.88,1.5,4,1,6,7,BIO,"Bio-Rad Laboratories, Inc.",14.77,Buy
72.82,2.5,1,2,6,9,IVR,INVESCO MORTGAGE CAPITAL INC,2.76,Buy
72.81,2.5,3,2,6,5,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,26.03,Buy
72.8,1.8,2,2,3.0,6,RGEN,Repligen Corporation,12.95,Buy
72.8,1.9,3,1,6,7,BAP,Credicorp Ltd.,-0.69,Buy
72.76,2.1,3,2,2.0,5,TRMB,Trimble Inc.,13.51,Buy
72.73,1.8,3,2,2.0,7,VRTX,Vertex Pharmaceuticals Incorporated,19.1,Buy
72.68,1.6,4,2,6,5,DST,"DST Systems, Inc.",27.73,Buy
72.68,2.2,3,2,6,4,LLY,Eli Lilly and Company,11.06,Buy
72.66,1.8,4,2,6,5,EXP,Eagle Materials Inc,32.63,Buy
72.65,2.0,3,2,6,8,MCRN,Milacron Holdings Corp.,32.58,Buy
72.63,2.0,3,2,6,5,HELE,Helen of Troy Limited,12.44,Buy
72.62,2.3,3,2,6,3,CE,Celanese Corporation,6.56,Buy
72.62,2.1,2,2,6,8,CSRA,CSRA Inc.,9.89,Buy
72.61,2.0,3,2,6,5,LAD,"Lithia Motors, Inc.",12.33,Buy
72.6,6,3,2,1.2999999999999998,5,CHTR,"Charter Communications, Inc.",-5.26,Buy
72.6,2.2,3,2,6,5,KEY,KeyCorp,17.25,Buy
72.59,2.1,3,2,2.1,6,FTNT,"Fortinet, Inc.",21.46,Buy
72.59,2.0,3,2,6,5,CVS,CVS Health Corporation,12.23,Buy
72.59,2.1,3,2,6,3,SRE,Sempra Energy,1.35,Buy
72.58,2.2,3,2,6,8,MRC,MRC Global Inc.,37.16,Buy
72.57,2.8,2,2,6,8,CM,Canadian Imperial Bank of Commerce,27.08,Buy
72.56,1.9,3,2,6,6,BSX,Boston Scientific Corporation,16.19,Buy
72.56,2.4,2,2,6,8,AES,The AES Corporation,17.01,Buy
72.55,2.1,3,2,6,6,GRA,W.R. Grace & Co.,21.12,Buy
72.54,2.0,3,2,2.0,6,ULTI,"The Ultimate Software Group, Inc.",16.09,Buy
72.54,1.8,3,1,6,11,ZEN,"Zendesk, Inc.",21.91,Buy
72.52,2.4,3,2,6,5,AEM,Agnico Eagle Mines Limited,21.77,Buy
72.51,1.8,3,2,6,6,TPRE,Third Point Reinsurance Ltd.,13.4,Buy
72.5,2.2,3,1,6,8,TKC,Turkcell Iletisim Hizmetleri AS,11.65,Buy
72.49,2.0,3,2,6,5,GEF,Greif Bros. Corporation,11.6,Buy
72.49,2.1,3,2,6,6,ITT,ITT Inc.,20.78,Buy
72.49,2.2,3,2,6,5,KFY,Korn/Ferry International,16.63,Buy
72.48,2.2,3,2,6,5,IP,International Paper Company,16.52,Buy
72.47,2.5,3,2,1.7000000000000002,5,TILE,"Interface, Inc.",13.99,Buy
72.45,2.0,2,2,3.0,6,GRFS,"Grifols, S.A.",15.46,Buy
72.45,2.3,2,2,6,7,MSI,"Motorola Solutions, Inc.",7.22,Buy
72.44,1.8,4,2,6,3,FIX,"Comfort Systems USA, Inc.",18.0,Buy
