Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
72.26,1.9,3,2,1.4000000000000004,9,WMGI,Wright Medical Group N.V.,16.65,Buy
72.25,2.3,3,2,1.0,8,PENN,"Penn National Gaming, Inc.",9.89,Buy
72.24,2.2,3,2,6,5,IP,International Paper Company,15.1,Buy
72.24,3.0,1,2,6,8,WF,Woori Bank,5.12,Buy
72.23,2.1,3,2,1.0,8,ECPG,Encore Capital Group Inc,4.77,Buy
72.23,2.6,2,2,2.5,5,INTC,Intel Corporation,9.8,Buy
72.22,2.0,3,2,6,11,CPG,Crescent Point Energy Corporation,53.2,Buy
72.22,2.0,3,2,6,11,XON,Intrexon Corporation,67.44,Buy
72.22,2.1,3,2,6,6,GRA,W.R. Grace & Co.,19.17,Buy
72.21,2.1,3,2,6,3,TSLX,"TPG Specialty Lending, Inc.",-0.9,Buy
72.19,2.0,3,2,1.0,8,ALRM,"Alarm.com Holdings, Inc.",1.99,Buy
72.18,2.2,3,2,6,4,LVS,Las Vegas Sands Corp.,8.07,Buy
72.18,1.9,3,2,6,5,OXM,"Oxford Industries, Inc.",7.23,Buy
72.17,2.2,4,2,1.0,6,SMCI,"Super Micro Computer, Inc.",18.52,Buy
72.16,2.0,3,2,6,5,GEF,Greif Bros. Corporation,9.6,Buy
72.14,2.3,3,2,6,5,UNP,Union Pacific Corporation,16.99,Buy
72.13,1.6,4,1,1.0,10,BPMC,Blueprint Medicines Corporation,4.94,Buy
72.13,2.3,3,2,6,6,MET,"MetLife, Inc.",23.63,Buy
72.12,2.3,3,2,6,5,TAP,Molson Coors Brewing  Company,16.86,Buy
72.12,2.1,3,2,6,8,VIPS,Vipshop Holdings Limited,31.91,Buy
72.11,2.0,3,2,6,6,PBH,"Prestige Brand Holdings, Inc.",15.99,Buy
72.09,2.3,3,2,1.9000000000000004,7,PAAS,Pan American Silver Corp.,24.63,Buy
72.09,1.9,3,2,2.6,4,SIVB,SVB Financial Group,12.11,Buy
72.08,2.0,2,2,6,9,ENV,"Envestnet, Inc",10.82,Buy
72.08,2.1,3,2,6,6,ITT,ITT Inc.,18.33,Buy
72.06,1.9,4,2,1.5,7,NUAN,"Nuance Communications, Inc.",29.41,Buy
72.06,2.0,3,2,6,8,CUDA,"Barracuda Networks, Inc.",29.05,Buy
72.05,2.6,2,2,1.0,1,CHDN,"Churchill Downs, Incorporated",-5.68,Hold
72.04,2.0,3,2,2.4,5,WBA,"Walgreens Boots Alliance, Inc.",15.94,Buy
72.04,2.1,3,2,6,5,COH,"Coach, Inc.",11.41,Buy
72.03,2.2,3,2,2.0,9,PDCE,"PDC Energy, Inc.",37.56,Buy
72.02,2.0,3,2,6,9,ATKR,Atkore International Group Inc.,35.46,Buy
72.01,1.7,5,1,6,8,RSPP,"RSP Permian, Inc.",46.25,Buy
71.99,2.2,3,2,1.7000000000000002,10,PTEN,"Patterson-UTI Energy, Inc.",36.46,Buy
71.98,2.4,3,2,1.0,8,LBTYA,Liberty Global plc,10.56,Buy
71.98,2.2,3,2,6,8,XEC,Cimarex Energy Co,33.54,Buy
71.97,2.3,3,2,6,4,TXT,Textron Inc.,9.31,Buy
71.96,2.4,3,2,6,6,WES,"Western Gas Partners, LP",25.12,Buy
71.95,2.3,3,2,2.2,5,DLTR,"Dollar Tree, Inc.",17.83,Buy
71.93,2.2,3,2,6,4,EMN,Eastman Chemical Company,6.57,Buy
71.91,2.0,1,2,6,12,ENIC,Enel Chile S.A.,4.78,Buy
71.89,1.8,3,1,6,11,ZEN,"Zendesk, Inc.",18.03,Buy
71.88,1.8,3,2,1.0,11,EXAS,Exact Sciences Corporation,14.8,Buy
71.87,2.3,3,2,6,8,ENR,"Energizer Holdings, Inc.",35.39,Buy
71.87,2.0,3,2,6,5,LAD,"Lithia Motors, Inc.",7.87,Buy
71.81,2.1,3,2,6,11,QEP,"QEP Resources, Inc.",66.89,Buy
71.79,2.5,1,2,6,5,WGP,"Western Gas Equity Partners, LP",19.89,Hold
71.78,2.1,4,2,1.7000000000000002,6,THRM,Gentherm Inc,30.78,Buy
71.78,2.3,3,2,6,5,ADS,Alliance Data Systems Corporation,14.87,Buy
71.74,2.3,3,2,6,3,ATO,Atmos Energy Corporation,1.29,Buy
71.74,2.5,2,2,6,8,SPXC,SPX Corporation,14.59,Buy
71.73,2.4,3,2,6,5,CAG,"ConAgra Brands, Inc.",17.06,Buy
71.73,2.2,3,2,6,4,NKE,"Nike, Inc.",5.37,Buy
71.7,2.8,3,2,6,5,LPL,"LG Display Co., Ltd.",26.88,Buy
71.7,2.4,3,2,6,4,XL,XL Group Ltd.,10.19,Buy
71.68,2.1,3,2,6,5,CCK,"Crown Holdings, Inc.",9.24,Buy
71.68,2.0,3,1,6,8,TWO,Two Harbors Investments Corp,1.73,Buy
71.65,2.4,2,2,1.7000000000000002,1,TXN,Texas Instruments Incorporated,4.05,Hold
71.63,1.8,3,6,1.0,8,LVNTA,Liberty Interactive Corporation,-3.57,Buy
71.63,2.3,3,2,1.0,7,RGLD,"Royal Gold, Inc.",-1.12,Buy
71.61,2.6,3,2,1.7999999999999998,5,JBLU,JetBlue Airways Corporation,12.92,Buy
71.6,2.1,3,2,1.7000000000000002,8,COST,Costco Wholesale Corporation,17.87,Buy
71.59,1.8,3,2,6,8,BSM,"Black Stone Minerals, L.P.",21.21,Buy
71.59,1.9,3,1,6,11,OMAM,OM Asset Management plc,18.72,Buy
71.57,2.2,3,2,6,5,AMH,American Homes 4 Rent,11.11,Buy
71.57,1.9,3,2,6,5,APO,"Apollo Global Management, LLC",3.61,Buy
71.55,2.1,4,2,2.0,8,VECO,Veeco Instruments Inc.,64.5,Buy
71.53,2.1,3,2,6,6,MWA,MUELLER WATER PRODUCTS,15.04,Buy
71.52,2.0,3,2,6,5,CCI,Crown Castle International Corporation,5.78,Buy
71.5,2.1,3,2,6,5,BAC,Bank of America Corporation,8.17,Buy
71.5,1.8,3,1,6,11,QTWO,"Q2 Holdings, Inc.",15.69,Buy
71.48,2.1,3,2,6,7,OUT,OUTFRONT Media Inc.,21.4,Buy
71.47,2.3,3,2,6,5,BKU,"BankUnited, Inc.",13.01,Buy
71.46,2.0,3,2,1.0,6,YY,YY Inc.,-16.43,Buy
71.44,2.1,3,2,1.7999999999999998,12,WIX,Wix.com Ltd.,45.9,Buy
71.44,2.3,3,2,6,4,TSN,"Tyson Foods, Inc.",6.13,Buy
71.43,3.0,1,3,3.0,1,BANF,BancFirst Corporation,91.02,Hold
71.41,2.1,3,2,6,5,VEEV,Veeva Systems Inc.,7.63,Buy
71.4,2.5,2,2,6,8,GGB,Gerdau S.A.,12.59,Buy
71.38,2.2,2,2,3.0,7,ACIW,"ACI Worldwide, Inc.",19.65,Buy
71.35,2.1,3,2,6,6,ALLY,Ally Financial Inc.,13.94,Buy
71.33,2.1,3,2,6,5,VNTV,"Vantiv, Inc.",7.17,Buy
71.29,2.5,3,2,6,4,MUSA,Murphy USA Inc.,10.22,Buy
71.27,2.2,3,2,6,5,AIG,"American International Group, Inc.",9.26,Buy
71.23,2.0,2,2,3.0,6,GRFS,"Grifols, S.A.",6.97,Buy
71.23,2.4,3,2,6,8,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",34.03,Buy
71.22,1.8,3,1,3.0,8,CVLT,"Commvault Systems, Inc.",15.23,Buy
71.22,2.0,4,2,6,7,FL,"Foot Locker, Inc.",42.3,Buy
71.2,1.0,5,2,6,5,SNP,China Petroleum & Chemical Corporation,28.85,Buy
71.18,2.2,3,2,2.8,3,ISRG,"Intuitive Surgical, Inc.",11.57,Buy
71.16,2.7,3,2,1.5,6,KHC,The Kraft Heinz Company,11.47,Buy
71.15,2.4,3,2,6,5,MGA,"Magna International, Inc.",13.54,Buy
71.14,2.3,3,2,6,5,GBX,"Greenbrier Companies, Inc. (The)",10.99,Buy
71.14,2.0,3,2,6,10,WPX,"WPX Energy, Inc.",36.85,Buy
71.13,2.1,3,2,1.0,7,OMCL,"Omnicell, Inc.",-9.62,Buy
71.13,2.2,2,2,2.7,7,VIAV,Viavi Solutions Inc.,10.4,Buy
71.12,2.0,3,2,6,7,ASH,Ashland Global Holdings Inc.,16.7,Buy
71.11,2.4,3,2,6,5,COF,Capital One Financial Corporation,13.33,Buy
71.09,2.4,1,2,6,4,MAN,ManpowerGroup,6.56,Hold
71.06,2.4,2,2,6,8,TRN,"Trinity Industries, Inc.",8.05,Buy
71.03,2.3,3,2,1.0,11,HALO,"Halozyme Therapeutics, Inc.",21.4,Buy
71.02,2.7,1,2,1.0,8,SFLY,"Shutterfly, Inc.",11.3,Hold
71.02,2.5,3,2,6,3,OSB,Norbord Inc.,1.95,Buy
71.0,2.5,3,2,2.4,5,MRVL,Marvell Technology Group Ltd.,21.17,Buy
70.98,2.0,4,2,6,7,HNI,HNI Corporation,40.85,Buy
70.97,2.6,2,2,6,10,PBR,Petroleo Brasileiro S.A.- Petrobras,25.84,Buy
70.96,1.8,3,2,6,8,HTA,"Healthcare Trust of America, Inc.",17.41,Buy
70.95,2.2,3,2,2.0,12,ICPT,"Intercept Pharmaceuticals, Inc.",86.3,Buy
70.95,2.7,1,2,2.0,5,BPOP,"Popular, Inc.",15.83,Hold
70.93,2.3,3,2,3.0,2,SYKE,"Sykes Enterprises, Incorporated",10.68,Buy
70.92,2.3,2,2,1.0,2,PLUS,ePlus inc.,-14.4,Hold
70.92,1.9,3,2,6,8,HPP,"Hudson Pacific Properties, Inc.",19.67,Buy
70.83,2.3,5,2,1.0,8,EGRX,"Eagle Pharmaceuticals, Inc.",63.02,Buy
70.83,2.3,3,2,6,4,MS,Morgan Stanley,2.46,Buy
70.82,2.1,3,2,6,8,KMI,"Kinder Morgan, Inc.",24.07,Buy
70.81,2.6,3,2,3.0,3,GGAL,Grupo Financiero Galicia S.A.,23.99,Buy
70.78,2.2,3,2,6,4,ECL,Ecolab Inc.,-0.34,Buy
70.78,2.1,3,2,6,5,MAA,"Mid-America Apartment Communities, Inc.",3.83,Buy
70.77,2.2,3,2,6,5,STAY,"Extended Stay America, Inc.",6.28,Buy
70.76,2.3,3,2,6,5,BG,Bunge Limited,8.72,Buy
70.73,2.4,3,2,6,8,MBT,Mobile TeleSystems OJSC,31.03,Buy
70.7,2.1,3,2,6,6,WY,Weyerhaeuser Company,10.02,Buy
70.69,2.0,2,2,6,7,BNS,Bank of Nova Scotia (The),-10.86,Buy
70.66,2.2,5,2,1.4000000000000004,3,TTEK,"Tetra Tech, Inc.",22.93,Buy
70.63,2.5,3,2,6,9,SEAS,"SeaWorld Entertainment, Inc.",39.6,Buy
70.61,2.0,3,2,6,6,BKFS,"Black Knight Financial Services, Inc.",7.02,Buy
70.61,2.5,2,2,3.0,17,E,ENI S.p.A.,11.16,Buy
70.59,2.0,4,2,2.0,5,UBSH,Union Bankshares Corporation,20.8,Buy
70.57,2.1,3,2,2.5,5,XRAY,DENTSPLY SIRONA Inc.,10.68,Buy
70.53,2.1,3,2,6,5,NEP,"NextEra Energy Partners, LP",2.37,Buy
70.52,2.0,3,2,6,6,JLL,Jones Lang LaSalle Incorporated,6.43,Buy
70.51,2.0,4,1,6,8,THS,"Treehouse Foods, Inc.",19.73,Buy
70.5,1.9,5,1,1.0999999999999996,8,AMZN,"Amazon.com, Inc.",15.14,Buy
70.5,2.4,3,2,6,4,BMY,Bristol-Myers Squibb Company,3.02,Buy
70.48,2.1,2,2,6,2,ANTM,"Anthem, Inc.",7.02,Hold
70.48,2.0,3,2,6,8,COP,ConocoPhillips,19.55,Buy
70.48,2.0,3,2,6,11,DYN,Dynegy Inc.,39.53,Buy
70.47,1.9,3,2,2.0,6,WB,Weibo Corporation,-0.88,Buy
70.46,2.0,3,2,1.5999999999999996,8,PEGI,Pattern Energy Group Inc.,4.9,Buy
70.45,2.5,1,2,2.3,4,WTFC,Wintrust Financial Corporation,8.17,Hold
70.44,2.1,3,2,6,9,ECA,Encana Corporation,28.47,Buy
70.42,2.4,2,2,6,1,FAF,First American Corporation (The),7.55,Hold
70.4,2.0,3,2,6,10,CLR,"Continental Resources, Inc.",32.38,Buy
70.4,2.4,2,2,6,8,GIL,"Gildan Activewear, Inc.",4.06,Buy
70.37,2.1,3,2,6,8,ETE,"Energy Transfer Equity, L.P.",21.39,Buy
70.36,2.2,3,2,6,6,SEP,"Spectra Energy Partners, LP",10.5,Buy
70.34,2.2,3,2,6,7,RES,"RPC, Inc.",17.07,Buy
70.3,2.2,2,2,3.0,6,KLXI,KLX Inc.,5.42,Buy
70.29,1.5,5,1,6,5,BGCP,"BGC Partners, Inc.",10.89,Buy
70.29,2.0,4,1,6,8,LADR,Ladder Capital Corp,18.43,Buy
70.26,2.4,3,2,6,4,WTR,"Aqua America, Inc.",1.56,Buy
70.22,2.3,3,2,6,5,RXN,Rexnord Corporation,5.48,Buy
70.14,2.0,3,2,3.0,5,IRDM,Iridium Communications Inc,17.65,Buy
70.14,2.5,3,2,6,11,EGO,Eldorado Gold Corporation,108.55,Buy
70.13,2.1,3,2,6,6,GWRE,"Guidewire Software, Inc.",6.64,Buy
70.12,2.2,3,2,6,7,OLN,Olin Corporation,15.72,Buy
70.09,1.9,5,2,1.0,4,CDW,CDW Corporation,8.13,Buy
70.09,1.7,3,2,6,8,KEYS,Keysight Technologies Inc.,9.71,Buy
70.07,1.8,3,2,2.0,8,EQIX,"Equinix, Inc.",7.15,Buy
70.07,2.0,3,2,6,7,ESRT,"Empire State Realty Trust, Inc.",10.42,Buy
70.05,2.0,3,2,6,7,GWR,"Genesee & Wyoming, Inc.",10.3,Buy
70.0,2.0,3,2,1.0,11,ACIA,"Acacia Communications, Inc.",6.7,Buy
70.0,2.4,3,2,3.0,3,UCBI,"United Community Banks, Inc.",13.3,Buy
69.99,2.1,3,2,6,5,REXR,"Rexford Industrial Realty, Inc.",-0.87,Buy
69.96,2.0,2,2,6,3,NSP,"Insperity, Inc.",8.08,Hold
69.94,2.3,3,2,6,5,SMG,Scotts Miracle-Gro Company (The),3.83,Buy
69.94,2.0,3,2,6,7,WMB,"Williams Companies, Inc. (The)",9.61,Buy
69.92,2.1,3,2,6,5,TX,Ternium S.A.,-1.29,Buy
69.92,2.2,3,2,6,11,WFT,Weatherford International plc,41.18,Buy
69.91,2.7,3,2,6,8,DF,Dean Foods Company,33.6,Buy
69.9,2.0,3,2,6,8,SMI,Semiconductor  Manufacturing International Corporation,16.06,Buy
69.9,1.8,3,2,6,7,SUI,"Sun Communities, Inc.",4.39,Buy
69.88,2.3,3,2,6,5,LNC,Lincoln National Corporation,3.42,Buy
69.84,2.3,3,2,6,6,VIV,Telefonica Brasil S.A.,9.85,Buy
69.82,2.5,1,2,1.0,9,ABY,Atlantica Yield plc,4.59,Hold
69.82,2.1,4,2,1.0,7,PRAA,"PRA Group, Inc.",6.27,Buy
69.82,2.4,3,2,6,5,KMX,CarMax Inc,5.57,Buy
69.76,2.4,3,2,3.0,4,FMBI,"First Midwest Bancorp, Inc.",18.29,Buy
69.76,2.3,3,2,3.0,4,MATW,Matthews International Corporation,15.83,Buy
69.76,2.0,3,2,6,11,APC,Anadarko Petroleum Corporation,35.23,Buy
69.76,2.2,3,2,6,7,KS,KapStone Paper and Packaging Corporation,13.54,Buy
69.75,2.1,4,2,2.0,6,JACK,Jack In The Box Inc.,24.05,Buy
69.75,2.6,2,2,6,8,VER,VEREIT Inc.,5.14,Buy
69.73,2.4,3,2,6,6,CAA,"CalAtlantic Group, Inc.",11.74,Buy
69.69,2.0,3,2,6,8,CLNS,"Colony NorthStar, Inc.",14.81,Buy
69.67,2.1,3,2,6,8,SLB,Schlumberger N.V.,17.21,Buy
69.67,2.6,1,2,6,6,TKR,Timken Company (The),16.33,Hold
69.66,1.6,5,1,6,6,FUN,"Cedar Fair, L.P.",16.28,Buy
69.6,2.1,3,2,6,9,DVN,Devon Energy Corporation,23.46,Buy
69.58,2.4,2,2,6,3,SFNC,Simmons First National Corporation,15.82,Hold
69.58,2.4,3,2,1.5,8,ZNGA,Zynga Inc.,6.25,Buy
69.57,2.1,5,2,1.7000000000000002,4,BECN,"Beacon Roofing Supply, Inc.",26.96,Buy
69.56,2.2,3,2,6,8,COG,Cabot Oil & Gas Corporation,19.0,Buy
69.56,2.2,4,2,6,5,UHS,"Universal Health Services, Inc.",24.01,Buy
69.54,2.9,3,2,6,3,PLD,"Prologis, Inc.",3.05,Buy
69.53,2.2,3,2,6,5,TRNO,Terreno Realty Corporation,-1.13,Buy
69.49,2.4,2,2,6,1,APH,Amphenol Corporation,1.95,Hold
69.46,2.4,3,2,3.0,4,HOMB,"Home BancShares, Inc.",16.19,Buy
69.44,1.8,2,2,6,5,MSA,MSA Safety Incorporporated,13.28,Hold
69.44,2.2,4,2,6,9,NGL,NGL ENERGY PARTNERS LP,68.22,Buy
69.4,1.9,3,2,6,8,HLT,Hilton Worldwide Holdings Inc.,10.55,Buy
69.4,2.1,3,2,6,8,MTDR,Matador Resources Company,15.59,Buy
69.38,2.1,3,2,6,8,EOG,"EOG Resources, Inc.",15.42,Buy
69.34,2.0,4,2,6,5,WST,"West Pharmaceutical Services, Inc.",17.73,Buy
69.31,2.6,3,2,6,5,BWA,BorgWarner Inc.,7.53,Buy
69.3,2.3,3,2,6,7,CX,Cemex S.A.B. de C.V.,13.29,Buy
69.3,1.6,5,2,6,5,DST,"DST Systems, Inc.",32.45,Buy
69.27,2.4,3,2,1.7999999999999998,6,SIRI,Sirius XM Holdings Inc.,-1.79,Buy
69.26,2.5,3,2,6,8,ERJ,Embraer-Empresa Brasileira de Aeronautica,24.7,Buy
69.26,1.9,3,2,6,8,QTS,"QTS Realty Trust, Inc.",9.71,Buy
69.25,2.1,3,2,2.2,5,TTWO,"Take-Two Interactive Software, Inc.",-6.1,Buy
69.24,2.5,1,2,6,5,CAT,"Caterpillar, Inc.",4.61,Hold
69.23,2.2,3,2,2.5,6,OLED,Universal Display Corporation,10.45,Buy
69.23,2.0,4,2,6,5,BANC,"Banc of California, Inc.",17.07,Buy
69.22,2.7,3,2,6,5,FNV,Franco-Nevada Corporation,9.48,Buy
69.22,2.3,3,2,6,6,BLD,TopBuild Corp.,6.14,Buy
69.21,2.5,4,2,6,3,GMED,"Globus Medical, Inc.",16.12,Buy
69.2,1.9,4,2,6,6,HCA,"HCA Healthcare, Inc.",21.03,Buy
69.19,2.8,1,3,1.0,3,EXPO,"Exponent, Inc.",-7.32,Hold
69.18,2.4,3,2,2.5,4,VRSK,"Verisk Analytics, Inc.",1.79,Buy
69.16,2.0,3,2,1.0,11,AAAP,Advanced Accelerator Applications S.A.,0.79,Buy
69.15,2.4,1,3,2.3,1,LFUS,"Littelfuse, Inc.",1.53,Hold
69.15,2.4,3,2,6,5,ALB,Albemarle Corporation,1.56,Buy
69.14,3.0,2,2,6,6,KT,KT Corporation,-1.85,Buy
69.12,2.6,3,2,6,5,IRM,Iron Mountain Incorporated,6.41,Buy
69.12,3.0,2,2,6,8,SHG,Shinhan Financial Group Co Ltd,11.37,Buy
69.1,2.2,3,2,6,6,VLO,Valero Energy Corporation,2.94,Buy
69.09,2.2,3,2,2.2,7,NFLX,"Netflix, Inc.",8.64,Buy
69.05,2.0,3,2,6,8,ARCO,Arcos Dorados Holdings Inc.,10.99,Buy
69.05,2.0,3,2,6,4,GRUB,GrubHub Inc.,-15.73,Buy
69.03,1.9,3,2,6,8,MSG,MSG Networks Inc.,8.32,Buy
69.03,2.4,3,2,2.0,7,WEB,"Web.com Group, Inc.",8.23,Buy
69.03,1.9,3,2,6,8,MSG,MSG Networks Inc.,8.32,Buy
69.0,2.1,3,2,6,8,AGN,Allergan plc.,13.17,Buy
68.96,2.1,3,2,6,8,VOYA,"Voya Financial, Inc.",12.94,Buy
68.94,2.1,2,2,2.0,11,XLRN,Acceleron Pharma Inc.,1.72,Buy
68.94,2.3,3,2,6,6,ARE,"Alexandria Real Estate Equities, Inc.",4.49,Buy
68.94,2.3,3,2,6,6,NLSN,Nielsen N.V.,4.46,Buy
68.9,2.2,3,2,6,7,CIT,CIT Group Inc (DEL),8.4,Buy
68.88,2.1,3,2,6,7,RLGY,Realogy Holdings Corp.,5.77,Buy
68.87,2.2,3,2,6,9,EGN,Energen Corporation,21.56,Buy
68.87,2.0,4,2,6,5,HUN,Huntsman Corporation,14.9,Buy
68.85,3.0,3,2,1.0,9,VIRT,"Virtu Financial, Inc.",10.25,Buy
68.85,2.3,3,2,6,7,NEM,Newmont Mining Corporation,10.59,Buy
68.85,1.7,2,2,6,5,SNY,Sanofi,7.28,Hold
68.81,2.3,2,2,6,2,NOC,Northrop Grumman Corporation,2.01,Hold
68.81,2.4,3,2,6,11,P,"Pandora Media, Inc.",39.53,Buy
68.81,2.8,3,2,6,5,TOT,Total S.A.,9.52,Buy
68.8,2.0,1,2,2.0,8,AABA,Altaba Inc.,3.28,Hold
68.8,1.8,4,1,6,8,NRZ,New Residential Investment Corp.,4.48,Buy
68.79,2.3,3,2,3.0,6,NTGR,"NETGEAR, Inc.",22.36,Buy
68.78,1.9,3,2,6,9,NGVT,Ingevity Corporation,13.52,Buy
68.75,2.2,3,2,6,7,CVX,Chevron Corporation,7.49,Buy
68.74,2.3,3,2,6,8,IGT,International Game Technology,16.63,Buy
68.73,2.0,4,2,6,5,DFS,Discover Financial Services,14.03,Buy
68.72,2.3,1,2,6,5,RAVN,"Raven Industries, Inc.",-3.51,Hold
68.69,2.5,3,2,2.0,1,CCMP,Cabot Microelectronics Corporation,18.32,Hold
68.68,2.3,3,2,3.0,5,FIBK,"First Interstate BancSystem, Inc.",14.91,Buy
68.64,3.3,1,2,6,8,ELP,Companhia Paranaense de Energia (COPEL),40.99,Hold
68.61,2.3,2,2,6,3,AB,AllianceBernstein Holding L.P.,7.51,Hold
68.61,2.4,3,2,6,6,BYD,Boyd Gaming Corporation,4.99,Buy
68.61,2.2,4,2,6,5,IPG,"Interpublic Group of Companies, Inc. (The)",18.33,Buy
68.6,2.4,4,2,6,4,DIS,Walt Disney Company (The),16.6,Buy
68.59,2.6,2,3,6,5,MGLN,"Magellan Health, Inc.",3.21,Buy
68.58,2.1,3,2,6,8,USFD,US Foods Holding Corp.,10.64,Buy
68.57,2.1,4,2,1.7999999999999998,5,DSGX,The Descartes Systems Group Inc.,4.17,Buy
68.57,2.7,2,2,6,3,EIG,Employers Holdings Inc,17.23,Hold
68.56,2.5,3,2,6,5,QSR,Restaurant Brands International Inc.,0.55,Buy
68.53,2.5,3,2,6,6,PM,Philip Morris International Inc,7.03,Buy
68.53,2.2,4,2,6,5,POL,PolyOne Corporation,17.86,Buy
68.5,1.9,3,2,6,8,OA,"Orbital ATK, Inc.",5.19,Buy
68.46,2.0,3,6,2.2,10,BMRN,BioMarin Pharmaceutical Inc.,25.77,Buy
68.46,2.5,1,2,6,5,JBL,Jabil Inc.,-0.1,Hold
68.45,1.9,3,2,1.0,11,AGIO,"Agios Pharmaceuticals, Inc.",-6.65,Buy
68.44,2.5,3,2,2.2,8,SRCL,"Stericycle, Inc.",18.23,Buy
68.41,2.5,3,2,2.0,11,CSOD,"Cornerstone OnDemand, Inc.",33.01,Buy
68.38,1.7,5,1,1.0,11,AFSI,"AmTrust Financial Services, Inc.",12.85,Buy
68.37,2.3,3,2,6,8,SLG,SL Green Realty Corporation,14.38,Buy
68.36,2.5,1,2,1.7999999999999998,7,Z,"Zillow Group, Inc.",1.05,Hold
68.36,2.1,3,2,6,8,CPN,Calpine Corporation,9.31,Buy
68.36,2.0,4,2,6,8,KN,Knowles Corporation,31.84,Buy
68.33,1.9,4,2,2.3,11,CRZO,"Carrizo Oil & Gas, Inc.",126.63,Buy
68.18,2.2,3,2,6,10,EQT,EQT Corporation,24.07,Buy
68.17,2.1,3,2,6,8,COT,Cott Corporation,8.21,Buy
68.16,2.0,3,2,6,10,MCRN,Milacron Holdings Corp.,18.98,Buy
68.15,2.0,3,2,6,8,AGR,"Avangrid, Inc.",5.58,Buy
68.07,2.4,3,2,6,8,ENB,Enbridge Inc,15.07,Buy
68.05,1.0,3,2,6,5,TEF,Telefonica SA,9.94,Hold
68.04,1.6,4,1,6,10,RNG,"Ringcentral, Inc.",8.26,Buy
68.02,2.3,4,2,1.7999999999999998,8,CYBR,CyberArk Software Ltd.,25.28,Buy
68.02,2.2,3,2,6,9,PANW,"Palo Alto Networks, Inc.",16.43,Buy
68.02,2.2,3,2,6,8,TKC,Turkcell Iletisim Hizmetleri AS,9.79,Buy
67.99,3.0,2,3,1.0,1,INDB,Independent Bank Corp.,0.92,Hold
67.96,6,4,2,1.4000000000000004,8,MTCH,"Match Group, Inc.",14.42,Buy
67.96,2.7,1,3,6,2,CNI,Canadian National Railway Company,6.91,Hold
67.95,2.3,1,2,6,7,RCI,"Rogers Communication, Inc.",5.2,Hold
67.94,2.3,1,2,2.5,6,FSV,FirstService Corporation,3.91,Hold
67.93,1.8,3,2,3.0,7,RGEN,Repligen Corporation,10.51,Buy
67.93,2.2,2,2,2.5,3,AMTD,TD Ameritrade Holding Corporation,6.31,Hold
67.92,2.4,1,2,6,5,TEX,Terex Corporation,-5.83,Hold
67.91,1.8,4,2,6,5,AL,Air Lease Corporation,4.12,Buy
67.88,2.3,2,2,6,3,DE,Deere & Company,3.11,Hold
67.86,2.1,3,2,6,9,ZAYO,"Zayo Group Holdings, Inc.",13.01,Buy
67.83,1.0,3,2,6,4,PHG,Koninklijke Philips N.V.,1.99,Hold
67.8,2.2,3,2,3.0,5,WLTW,Willis Towers Watson Public Limited Company,6.3,Buy
67.79,2.2,2,2,2.3,3,HSIC,"Henry Schein, Inc.",0.39,Hold
67.79,1.9,4,2,6,5,BKH,Black Hills Corporation,5.93,Buy
67.78,2.0,3,2,6,9,FDC,First Data Corporation,10.01,Buy
67.77,1.8,4,1,6,11,TDOC,"Teladoc, Inc.",18.3,Buy
67.7,2.1,2,2,6,4,ALLE,Allegion plc,3.67,Hold
67.67,1.8,5,2,6,5,EXP,Eagle Materials Inc,27.71,Buy
67.67,1.7,4,2,6,8,GMS,GMS Inc.,20.16,Buy
67.64,2.2,2,2,6,5,DD,E.I. du Pont de Nemours and Company,12.48,Hold
67.64,2.1,4,2,6,11,NBR,Nabors Industries Ltd.,73.76,Buy
67.57,2.5,2,2,6,3,INGR,Ingredion Incorporated,6.24,Hold
67.53,2.3,4,2,6,3,ALE,"Allete, Inc.",1.04,Buy
67.49,2.6,2,2,6,3,CW,Curtiss-Wright Corporation,8.3,Hold
67.47,2.3,5,2,1.0,7,PSMT,"PriceSmart, Inc.",19.76,Buy
67.47,2.3,4,2,6,6,JCI,Johnson Controls International plc,20.66,Buy
67.47,2.2,3,2,6,8,SWFT,Swift Transportation Company,6.46,Buy
67.36,3.1,3,2,6,5,INFY,Infosys Limited,8.31,Buy
67.36,2.0,3,2,6,10,WBT,"Welbilt, Inc.",14.16,Buy
67.27,2.2,3,2,6,8,KBR,"KBR, Inc.",5.26,Buy
67.27,2.7,4,2,6,4,UGP,Ultrapar Participacoes S.A.,16.09,Buy
67.24,2.6,2,2,6,4,HLS,HealthSouth Corporation,13.45,Hold
67.22,2.3,2,2,1.0,8,GIII,"G-III Apparel Group, LTD.",-0.3,Hold
67.22,4.0,1,2,6,8,EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,121.0,Hold
67.21,2.3,4,2,1.0,9,CAR,"Avis Budget Group, Inc.",6.32,Buy
67.17,2.3,4,2,6,4,SAP,SAP SE,5.53,Buy
67.15,2.4,2,2,2.3,5,AMED,Amedisys Inc,14.19,Hold
67.11,2.1,2,2,2.7,3,DOX,Amdocs Limited,3.09,Hold
