Rating,Ticker,Company Name,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Projected Change % in 12 Months,CNN Recommendation
78.02,GGB,Gerdau S.A.,2.00,1,2,6,8,11.75,1
78.02,GDOT,Green Dot Corporation,2.20,2,2,6,2,-3.23,1
78.0,ALGN,"Align Technology, Inc.",1.80,2,2,1.5,5,7.14,1
78.0,VRSK,"Verisk Analytics, Inc.",2.20,2,6,2.3,2,4.18,1
78.0,EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,6,1,3,6,10,69.48,1
77.99,ETSY,"Etsy, Inc.",2.40,2,2,1.7000000000000002,6,18.75,1
77.99,PRIM,Primoris Services Corporation,1.70,3,2,1.0,5,19.58,1
77.99,HHC,Howard Hughes Corporation (The),1.70,3,1,6,6,23.29,1
77.96,HCSG,"Healthcare Services Group, Inc.",2.00,3,2,1.0,6,26.1,1
77.95,BMCH,"BMC Stock Holdings, Inc.",2.20,2,2,1.7000000000000002,5,11.89,1
77.86,STOR,STORE Capital Corporation,2.20,2,2,6,3,2.64,1
77.85,BRKS,"Brooks Automation, Inc.",1.70,2,2,3.0,3,30.45,1
77.85,MTG,MGIC Investment Corporation,2.20,2,2,6,6,22.59,1
77.81,ALLY,Ally Financial Inc.,2.00,2,2,6,6,22.4,1
77.8,KLIC,"Kulicke and Soffa Industries, Inc.",2.20,4,1,1.7000000000000002,4,29.33,1
77.8,TRP,TransCanada Corporation,1.70,3,1,6,5,15.68,1
77.79,MPLX,MPLX LP,1.50,3,1,6,5,15.64,1
77.76,GMED,"Globus Medical, Inc.",2.20,2,2,6,5,15.45,1
77.75,PPBI,Pacific Premier Bancorp Inc,1.90,5,1,1.0,3,29.82,1
77.73,NGVT,Ingevity Corporation,1.80,2,1,6,6,-3.01,1
77.64,USCR,"U S Concrete, Inc.",1.60,4,1,1.5,8,65.52,1
77.64,VG,Vonage Holdings Corp.,1.70,2,1,6,8,9.89,1
77.61,ATVI,"Activision Blizzard, Inc",2.00,2,2,1.7000000000000002,5,9.83,1
77.59,OXY,Occidental Petroleum Corporation,2.10,2,2,6,5,14.63,1
77.59,TJX,"TJX Companies, Inc. (The)",2.10,2,2,6,3,1.27,1
77.53,GOOGL,Alphabet Inc.,1.80,3,1,1.5,5,4.34,1
77.45,CSFL,"CenterState Banks, Inc.",2.00,3,2,2.0,1,14.72,1
77.42,EEFT,"Euronet Worldwide, Inc.",2.00,4,1,1.0,5,16.18,1
77.42,BP,BP p.l.c.,2.30,2,2,6,5,13.79,1
77.38,PACW,PacWest Bancorp,2.10,3,2,1.0,5,15.93,1
77.36,GLOB,Globant S.A.,2.00,2,2,6,5,13.49,1
77.36,KEY,KeyCorp,2.00,2,2,6,5,13.48,1
77.33,BUSE,First Busey Corporation,1.90,4,2,1.0,1,14.0,1
77.33,ADS,Alliance Data Systems Corporation,2.20,2,2,6,6,19.96,1
77.31,LGND,Ligand Pharmaceuticals Incorporated,1.70,3,1,2.0,3,2.22,1
77.27,GM,General Motors Company,2.30,3,2,6,5,38.04,1
77.27,IBA,"Industrias Bachoco, S.A. de C.V.",2.00,3,1,6,5,13.03,1
77.22,NNN,National Retail Properties,1.90,2,2,6,3,-0.56,1
77.2,ECA,Encana Corporation,1.80,3,1,6,7,26.02,1
77.19,UFPI,"Universal Forest Products, Inc.",1.70,4,2,1.0,3,26.48,1
77.15,TREX,"Trex Company, Inc.",2.30,2,2,6,2,-7.58,1
77.09,FCFS,"First Cash, Inc.",2.50,1,2,6,1,10.44,2
77.08,TSN,"Tyson Foods, Inc.",2.10,3,2,6,5,37.09,1
77.06,GILD,"Gilead Sciences, Inc.",2.10,1,2,2.2,8,14.04,1
77.06,JEC,Jacobs Engineering Group Inc.,2.10,2,2,6,5,11.97,1
77.04,PAG,"Penske Automotive Group, Inc.",1.30,2,2,6,5,11.86,1
77.03,FCFS,"First Cash, Inc.",2.50,1,2,6,1,10.17,2
77.02,SIMO,Silicon Motion Technology Corporation,2.40,3,2,1.0,5,13.79,1
77.02,GPK,Graphic Packaging Holding Company,1.80,3,1,6,7,25.09,1
77.02,IMAX,Imax Corporation,1.80,3,1,6,8,31.76,1
77.01,AIR,AAR Corp.,1.80,3,1,6,5,11.73,1
77.0,SATS,EchoStar Corporation,1.70,3,2,6,7,61.43,1
77.0,CPE,Callon Petroleum Company,1.90,3,2,6,7,62.45,1
77.0,NLSN,Nielsen N.V.,2.30,3,2,6,7,65.0,1
77.0,XRX,Xerox Corporation,2.80,3,2,6,7,51.57,1
76.98,CIEN,Ciena Corporation,1.90,3,1,6,6,18.25,1
76.94,HPP,"Hudson Pacific Properties, Inc.",1.80,2,2,6,5,11.38,1
76.93,PBA,Pembina Pipeline Corp.,2.00,3,1,6,5,11.34,1
76.92,MLM,"Martin Marietta Materials, Inc.",1.80,3,2,6,3,22.95,1
76.89,SSNC,"SS&C Technologies Holdings, Inc.",1.90,4,1,1.2999999999999998,4,13.87,1
76.87,TXT,Textron Inc.,1.90,2,2,6,5,11.04,1
76.86,HSC,Harsco Corporation,1.70,3,1,6,6,17.65,1
76.84,ARRS,ARRIS International plc,2.10,3,2,1.0,8,32.68,1
76.84,MINI,"Mobile Mini, Inc.",1.60,3,2,1.0,5,12.71,1
76.84,CRM,Salesforce.com Inc,1.70,3,1,6,5,10.85,1
76.8,MB,"MINDBODY, Inc.",2.10,3,1,1.5,8,19.95,1
76.78,CONE,CyrusOne Inc,1.90,3,1,1.0,8,7.37,1
76.77,ZION,Zions Bancorporation,2.20,3,2,1.7000000000000002,3,16.46,1
76.75,NVDA,NVIDIA Corporation,2.20,3,2,1.9000000000000004,2,14.67,1
76.73,UNIT,Uniti Group Inc.,2.50,3,2,2.0,17,33.64,1
76.72,ALB,Albemarle Corporation,2.00,3,2,6,5,35.25,1
76.72,TRTN,Triton International Limited,1.70,2,1,6,12,31.93,1
76.7,ENSG,"The Ensign Group, Inc.",2.10,3,2,1.0,3,-1.46,1
76.68,LNC,Lincoln National Corporation,2.30,2,2,6,6,16.72,1
76.67,LOGM,"LogMein, Inc.",2.50,3,2,2.0,7,72.1,1
76.67,YPF,YPF Sociedad Anonima,1.90,3,1,6,11,68.59,1
76.66,STZ,Constellation Brands Inc,2.00,3,2,6,3,21.62,1
76.64,BG,Bunge Limited,2.10,2,2,6,7,23.22,1
76.63,APOG,"Apogee Enterprises, Inc.",1.80,2,1,3.0,5,11.47,1
76.61,MGA,"Magna International, Inc.",2.40,3,2,6,3,21.36,1
76.59,BPY,Brookfield Property Partners L.P.,2.00,1,2,6,10,17.94,1
76.56,BURL,"Burlington Stores, Inc.",2.00,2,2,6,5,9.47,1
76.52,QUOT,Quotient Technology Inc.,1.10,3,1,6,8,29.25,1
76.48,SKYW,"SkyWest, Inc.",2.00,3,6,1.0,5,9.06,1
76.48,URI,"United Rentals, Inc.",2.10,3,2,6,5,34.07,1
76.46,LADR,Ladder Capital Corp,1.70,2,1,6,8,3.97,1
76.44,AVX,AVX Corporation,2.00,1,2,6,5,-16.13,1
76.43,TARO,Taro Pharmaceutical Industries Ltd.,2.50,3,1,6,6,15.47,1
76.4,XNCR,"Xencor, Inc.",1.70,3,1,1.0,8,5.07,1
76.4,DY,"Dycom Industries, Inc.",1.70,4,1,6,5,33.66,1
76.39,ARRY,Array BioPharma Inc.,1.60,4,1,1.0,11,54.26,1
76.39,OPK,"Opko Health, Inc.",2.20,3,2,1.0,11,93.24,1
76.39,PTLA,"Portola Pharmaceuticals, Inc.",1.70,4,1,1.0,11,74.89,1
76.39,TBPH,"Theravance Biopharma, Inc.",2.80,3,2,1.0,11,71.53,1
76.38,LH,Laboratory Corporation of America Holdings,2.00,3,2,6,2,13.56,1
76.37,BERY,"Berry Global Group, Inc.",1.70,4,1,6,5,33.5,1
76.37,IAG,Iamgold Corporation,2.20,3,2,6,5,33.54,1
76.33,ACN,Accenture plc,2.30,3,2,6,1,6.64,1
76.3,MLCO,Melco Resorts & Entertainment Limited,1.60,5,1,1.5,5,46.97,1
76.29,UCBI,"United Community Banks, Inc.",2.20,4,2,1.0,3,21.06,1
76.29,VLY,Valley National Bancorp,2.50,3,2,6,3,19.8,1
76.26,TILE,"Interface, Inc.",2.50,3,2,1.7000000000000002,5,26.7,1
76.26,MC,Moelis & Company,2.30,2,2,6,4,1.3,1
76.26,SPXC,SPX Corporation,2.50,2,2,6,6,14.64,1
76.26,TIF,Tiffany & Co.,2.20,2,2,6,4,1.28,1
76.21,CMCSA,Comcast Corporation,2.00,3,2,1.4000000000000004,5,18.95,1
76.2,CC,Chemours Company (The),2.00,3,2,6,5,32.68,1
76.2,X,United States Steel Corporation,2.10,2,2,6,8,27.68,1
76.17,ARCC,Ares Capital Corporation,1.90,3,2,1.0,5,8.66,1
76.15,ABT,Abbott Laboratories,1.80,2,2,6,5,7.41,1
76.12,WCN,"Waste Connections, Inc.",1.90,3,1,6,5,7.27,1
76.08,ELY,Callaway Golf Company,2.20,2,2,6,5,7.05,1
76.01,CXW,"CoreCivic, Inc.",2.50,2,2,6,6,13.37,1
76.0,GLPI,"Gaming and Leisure Properties, Inc.",2.40,3,2,1.7000000000000002,3,11.82,1
75.94,LEXEA,"Liberty Expedia Holdings, Inc.",2.00,1,1,6,12,3.01,1
75.93,CTSH,Cognizant Technology Solutions Corporation,2.00,3,2,1.7000000000000002,3,11.41,1
75.92,PLUS,ePlus inc.,2.00,2,2,6,2,-13.75,1
75.91,EL,"Estee Lauder Companies, Inc. (The)",2.10,3,2,6,3,17.86,1
75.89,CI,Cigna Corporation,1.90,3,2,6,4,24.43,1
75.88,PKX,POSCO,1.50,5,1,6,3,42.72,1
75.88,PHM,"PulteGroup, Inc.",2.60,1,2,6,4,24.38,2
75.88,TEL,TE Connectivity Ltd.,1.70,3,2,6,4,24.41,1
75.87,OMF,"OneMain Holdings, Inc.",1.80,2,2,6,7,19.33,1
75.86,NAVI,Navient Corporation,2.20,2,2,1.7000000000000002,8,19.31,1
75.85,HUBB,Hubbell Inc,2.00,2,2,6,6,12.56,1
75.84,CTRP,"Ctrip.com International, Ltd.",2.00,3,2,1.7999999999999998,5,26.7,1
75.82,LOPE,"Grand Canyon Education, Inc.",1.50,5,1,1.0,2,11.57,1
75.82,NTRI,NutriSystem Inc,1.90,2,2,2.3,6,20.78,1
75.82,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",1.90,3,1,6,8,25.77,1
75.82,LPX,Louisiana-Pacific Corporation,2.50,1,2,6,4,24.11,2
75.81,FLT,"FleetCor Technologies, Inc.",1.70,4,1,6,2,10.73,1
75.81,STT,State Street Corporation,2.30,3,2,6,5,30.7,1
75.79,RCL,Royal Caribbean Cruises Ltd.,1.80,3,2,6,5,30.6,1
75.78,PLCE,"Children&#39;s Place, Inc. (The)",2.00,4,2,1.0,4,24.69,1
75.77,TWOU,"2U, Inc.",1.50,3,6,1.0,9,32.17,1
75.75,PE,"Parsley Energy, Inc.",1.90,3,1,3.0,5,31.17,1
75.74,AMTD,TD Ameritrade Holding Corporation,2.10,3,2,1.7000000000000002,4,16.92,1
75.74,ICE,Intercontinental Exchange Inc.,1.80,3,2,6,2,10.38,1
75.67,ELP,Companhia Paranaense de Energia (COPEL),3.00,1,2,6,8,60.99,2
75.67,IRS,IRSA Inversiones Y Representaciones S.A.,2.50,3,2,6,8,60.88,1
75.67,VIPS,Vipshop Holdings Limited,2.30,3,2,6,8,76.17,1
75.65,VFC,V.F. Corporation,2.00,2,2,6,4,-1.75,1
75.64,ICLR,ICON plc,2.10,2,2,2.7,2,3.03,1
75.63,AMN,AMN Healthcare Services Inc,1.80,3,2,6,3,16.47,1
75.62,RGLD,"Royal Gold, Inc.",2.10,3,2,1.0,7,18.75,1
75.61,EBAY,eBay Inc.,2.20,3,6,1.5,7,30.56,1
75.61,PAYC,"Paycom Software, Inc.",2.10,3,2,6,3,16.37,1
75.6,CSOD,"Cornerstone OnDemand, Inc.",2.20,2,2,1.0,10,13.59,1
75.57,BWA,BorgWarner Inc.,2.40,3,2,6,5,29.5,1
75.56,SNPS,"Synopsys, Inc.",2.00,3,2,1.5,5,17.54,1
75.56,BMO,Bank Of Montreal,2.60,2,2,6,7,17.81,1
75.53,LVS,Las Vegas Sands Corp.,2.30,3,2,6,3,16.0,1
75.51,PLD,"Prologis, Inc.",1.80,3,2,6,2,9.23,1
75.49,HESM,Hess Midstream Partners LP,1.70,2,1,6,10,12.46,1
75.46,FIVE,"Five Below, Inc.",2.20,2,2,2.4,4,7.74,1
75.42,EBS,"Emergent Biosolutions, Inc.",2.10,2,2,6,5,3.79,1
75.42,ES,Eversource Energy,2.10,2,2,6,5,3.75,1
75.41,CBS,CBS Corporation,2.10,3,2,6,5,28.71,1
75.41,GD,General Dynamics Corporation,2.00,3,2,6,4,22.03,1
75.41,TYL,"Tyler Technologies, Inc.",2.30,2,2,6,5,3.72,1
75.4,HQY,"HealthEquity, Inc.",1.80,4,1,1.7000000000000002,4,14.9,1
75.39,BNCL,"Beneficial Bancorp, Inc.",2.30,1,2,1.0,5,3.98,2
75.39,SABR,Sabre Corporation,2.10,2,2,2.0,5,4.03,1
75.38,HPQ,HP Inc.,2.10,2,2,6,7,16.88,1
75.31,MLHR,"Herman Miller, Inc.",1.80,3,2,2.0,3,15.2,1
75.29,FNF,"Fidelity National Financial, Inc.",2.00,3,2,6,3,14.77,1
75.28,ACAD,ACADIA Pharmaceuticals Inc.,2.00,4,1,1.0,12,236.7,1
75.28,EQIX,"Equinix, Inc.",1.80,4,1,1.2000000000000002,6,14.99,1
75.28,THG,"The Hanover Insurance Group, Inc.",2.40,3,2,6,2,8.08,1
75.25,EPAM,"EPAM Systems, Inc.",2.00,4,1,6,2,7.9,1
75.22,CSL,Carlisle Companies Incorporated,2.10,2,2,6,5,2.78,1
75.22,WES,"Western Gas Partners, LP",2.10,2,2,6,6,9.43,1
75.2,EVH,"Evolent Health, Inc",1.50,3,1,6,9,29.35,1
75.19,BSM,"Black Stone Minerals, L.P.",1.60,4,1,6,5,27.61,1
75.19,ERF,Enerplus Corporation,2.00,3,1,6,8,22.61,1
75.18,FLEX,Flex Ltd.,1.80,4,1,1.5,7,28.57,1
75.16,RDN,Radian Group Inc.,2.20,2,2,6,7,15.8,1
75.13,NNI,"Nelnet, Inc.",2.00,1,2,6,9,3.99,1
75.12,SGMS,Scientific Games Corp,2.40,2,2,2.0,9,29.03,1
74.99,AIMC,Altra Industrial Motion Corp.,2.30,1,2,6,4,19.95,2
74.99,FOE,Ferro Corporation,2.00,4,1,6,5,26.64,1
74.98,PLYA,Playa Hotels & Resorts N.V.,2.00,4,1,1.0,10,34.87,1
74.98,GWR,"Genesee & Wyoming, Inc.",1.90,2,2,6,5,1.56,1
74.95,XPO,"XPO Logistics, Inc.",2.00,3,2,6,5,26.42,1
74.94,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,2.30,3,2,6,3,13.04,1
74.92,PRAH,"PRA Health Sciences, Inc.",1.80,2,2,2.5,3,0.35,1
74.91,EA,Electronic Arts Inc.,1.90,3,2,1.7000000000000002,5,18.6,1
74.89,NCLH,Norwegian Cruise Line Holdings Ltd.,1.80,3,2,6,6,32.8,1
74.87,CCL,Carnival Corporation,2.00,3,2,6,5,26.0,1
74.87,WAB,Westinghouse Air Brake Technologies Corporation,2.00,3,1,6,5,1.01,1
74.86,WPX,"WPX Energy, Inc.",1.70,3,1,6,8,20.99,1
74.84,OKE,"ONEOK, Inc.",2.30,3,2,6,1,-0.82,1
74.83,NGHC,National General Holdings Corp,2.20,3,2,6,3,12.46,1
74.83,RRR,"Red Rock Resorts, Inc.",2.30,2,2,2.0,6,7.29,1
74.74,EMR,Emerson Electric Company,2.40,3,2,6,3,12.01,1
74.72,BGS,"B&G Foods, Inc.",2.30,2,2,6,6,6.92,1
74.7,MNST,Monster Beverage Corporation,2.10,3,2,1.2999999999999998,5,7.36,1
74.67,THO,"Thor Industries, Inc.",1.60,5,1,6,5,52.45,1
74.58,VAC,Marriot Vacations Worldwide Corporation,1.70,4,1,6,5,24.56,1
74.57,SPGI,S&P Global Inc.,2.20,3,2,6,2,4.54,1
74.56,FMC,FMC Corporation,2.00,3,2,6,4,17.78,1
74.55,CBM,Cambrex Corporation,1.60,3,1,6,5,-0.57,1
74.55,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,2.70,3,2,6,6,31.08,1
74.51,AINV,Apollo Investment Corporation,2.30,3,2,1.0,6,5.4,1
74.5,CVGW,"Calavo Growers, Inc.",1.50,4,1,6,2,4.16,1
74.49,AVGO,Broadcom Limited,2.10,3,2,1.4000000000000004,4,27.43,4
74.49,SWK,"Stanley Black & Decker, Inc.",2.20,3,2,6,5,24.1,1
74.48,LHCG,LHC Group,1.60,4,1,1.0,5,-1.44,1
74.48,PVH,PVH Corp.,2.00,3,2,6,4,17.42,1
74.46,NTAP,"NetApp, Inc.",2.30,2,2,2.2,5,3.44,1
74.45,ORLY,"O&#39;Reilly Automotive, Inc.",1.90,2,2,2.0,5,-1.61,1
74.38,COST,Costco Wholesale Corporation,2.00,3,2,1.9000000000000004,2,0.47,1
74.37,WM,"Waste Management, Inc.",2.00,3,2,6,2,3.52,1
74.36,BIDU,"Baidu, Inc.",2.00,4,2,1.4000000000000004,3,19.49,1
74.35,PYPL,"PayPal Holdings, Inc.",1.90,3,2,1.5999999999999996,5,12.78,1
74.34,DG,Dollar General Corporation,2.10,3,2,6,3,10.05,1
74.33,HBM,Hudbay Minerals Inc.,2.00,3,2,6,9,82.56,1
74.27,MDLZ,"Mondelez International, Inc.",2.00,4,1,1.4000000000000004,6,13.93,1
74.27,HRS,Harris Corporation,1.80,4,1,6,4,16.36,1
74.23,PTEN,"Patterson-UTI Energy, Inc.",2.00,3,2,1.9000000000000004,9,46.24,1
74.23,FIS,"Fidelity National Information Services, Inc.",1.80,3,2,6,3,9.46,1
74.22,CCMP,Cabot Microelectronics Corporation,2.40,3,2,2.0,2,1.96,1
74.22,GLOG,GasLog LP.,2.00,3,2,6,7,36.09,1
74.21,CRI,"Carter&#39;s, Inc.",2.00,3,2,6,5,22.72,1
74.19,AJG,Arthur J. Gallagher & Co.,2.30,3,2,6,2,2.61,1
74.17,SGYP,"Synergy Pharmaceuticals, Inc.",2.00,3,2,1.0,13,326.83,1
74.17,NEM,Newmont Mining Corporation,2.40,3,2,6,5,22.52,1
74.16,NSP,"Insperity, Inc.",2.00,3,2,6,1,-4.19,1
74.14,EW,Edwards Lifesciences Corporation,2.00,3,2,6,3,9.02,1
74.11,DLTR,"Dollar Tree, Inc.",2.00,3,2,1.5999999999999996,5,11.32,1
74.11,VRTX,Vertex Pharmaceuticals Incorporated,1.80,3,2,1.7000000000000002,5,13.81,1
74.09,TTMI,"TTM Technologies, Inc.",1.70,3,1,3.0,5,21.18,1
74.05,LLY,Eli Lilly and Company,2.40,2,2,6,5,-3.08,1
74.04,TECK,Teck Resources Ltd,2.20,3,2,6,7,35.22,1
74.03,TSRO,"TESARO, Inc.",2.00,3,2,1.2999999999999998,12,100.35,1
73.99,MYL,Mylan N.V.,2.10,3,2,2.1,7,36.46,1
73.99,TRU,TransUnion,1.90,3,2,6,3,8.28,1
73.98,TLND,Talend S.A.,1.90,3,1,1.0,11,10.56,1
73.96,ASML,ASML Holding N.V.,2.30,3,2,2.3,2,7.93,1
73.96,HRI,Herc Holdings Inc.,2.40,1,2,6,12,18.11,1
73.92,GT,The Goodyear Tire & Rubber Company,2.20,3,2,1.7000000000000002,8,32.67,1
73.91,QEP,"QEP Resources, Inc.",2.20,3,2,6,9,47.9,1
73.9,NOAH,Noah Holdings Ltd.,2.00,3,2,6,4,14.52,1
73.89,NUAN,"Nuance Communications, Inc.",2.00,3,2,1.0,9,21.7,1
73.89,VMC,Vulcan Materials Company,1.80,3,2,6,5,21.13,1
73.87,RMBS,"Rambus, Inc.",2.20,3,2,1.5,8,27.39,1
73.87,AMH,American Homes 4 Rent,1.90,3,1,6,7,9.34,1
73.86,HLT,Hilton Worldwide Holdings Inc.,2.00,3,2,6,5,20.99,1
73.85,AA,Alcoa Corporation,2.10,3,2,6,8,40.91,1
73.84,RNG,"Ringcentral, Inc.",1.80,2,2,6,8,15.85,1
73.83,DLB,Dolby Laboratories,1.80,3,2,6,4,14.17,1
73.81,RHT,"Red Hat, Inc.",2.30,3,2,6,5,20.7,1
73.8,CXO,Concho Resources Inc.,2.00,3,2,6,5,20.68,1
73.79,ESE,ESCO Technologies Inc.,2.30,3,2,6,4,13.93,1
73.79,TOT,Total S.A.,2.00,3,2,6,3,7.28,1
73.78,TTEK,"Tetra Tech, Inc.",2.10,4,2,1.0,2,-0.67,1
73.77,SXI,Standex International Corporation,2.20,3,2,6,4,13.87,1
73.75,SLCA,"U.S. Silica Holdings, Inc.",2.30,3,2,6,7,33.73,1
73.73,APC,Anadarko Petroleum Corporation,1.90,3,1,6,8,15.32,1
73.68,HZNP,Horizon Pharma plc,2.00,3,1,1.0,11,8.73,1
73.68,MTOR,"Meritor, Inc.",2.20,3,2,6,7,33.4,1
73.67,VZ,Verizon Communications Inc.,2.40,3,2,6,3,6.69,1
73.66,ENS,Enersys,1.80,3,2,6,4,13.31,1
73.64,CRZO,"Carrizo Oil & Gas, Inc.",2.00,3,2,1.0,9,20.16,1
73.64,TSLX,"TPG Specialty Lending, Inc.",1.60,3,1,6,7,8.19,1
73.63,ATI,Allegheny Technologies Incorporated,2.20,2,2,6,8,14.82,1
73.62,PX,"Praxair, Inc.",2.20,3,2,6,3,6.45,1
73.61,CLVS,"Clovis Oncology, Inc.",2.10,4,1,1.4000000000000004,12,67.16,1
73.61,GGAL,Grupo Financiero Galicia S.A.,2.50,5,2,1.0,6,50.59,1
73.61,EME,"EMCOR Group, Inc.",1.80,3,2,6,4,13.07,1
73.59,DFS,Discover Financial Services,2.00,3,2,6,5,19.61,1
73.57,YELP,Yelp Inc.,2.50,3,2,6,8,39.52,1
73.55,LAD,"Lithia Motors, Inc.",2.20,4,2,6,5,44.4,1
73.53,SHPG,Shire plc,1.70,3,2,1.2000000000000002,8,17.86,1
73.45,CVX,Chevron Corporation,2.00,3,2,6,4,12.26,1
73.42,FGEN,"FibroGen, Inc",1.50,3,1,6,9,20.42,1
73.37,AEM,Agnico Eagle Mines Limited,2.20,3,2,6,6,25.17,1
73.36,FAST,Fastenal Company,2.40,2,2,1.5,1,2.67,2
73.33,GSM,Ferroglobe PLC,1.40,5,1,1.0,10,85.07,1
73.33,DOOR,Masonite International Corporation,2.20,3,2,6,5,18.34,1
73.32,IBKC,IBERIABANK Corporation,2.10,2,2,3.0,4,9.92,1
73.32,SBNY,Signature Bank,2.00,3,2,1.7000000000000002,8,29.11,1
73.32,FBP,First BanCorp.,1.80,2,2,6,7,6.58,1
73.3,CENT,Central Garden & Pet Company,2.00,3,2,2.0,4,9.79,1
73.29,WLK,Westlake Chemical Corporation,2.50,3,2,6,5,18.1,1
73.27,VRNS,"Varonis Systems, Inc.",1.90,3,2,1.0,8,11.27,1
73.27,ADC,Agree Realty Corporation,1.70,3,2,6,3,4.7,1
73.24,AXL,"American Axle & Manufacturing Holdings, Inc.",2.30,3,2,6,7,31.19,1
73.24,SCHW,The Charles Schwab Corporation,2.30,3,2,6,5,17.89,1
73.23,APD,"Air Products and Chemicals, Inc.",2.00,3,2,6,5,17.84,1
73.22,PBI,Pitney Bowes Inc.,2.40,3,2,6,8,37.77,1
73.21,GLPG,Galapagos NV,1.70,2,1,3.0,8,10.94,1
73.21,NTNX,"Nutanix, Inc.",2.00,4,1,1.0,11,30.91,1
73.2,CSII,"Cardiovascular Systems, Inc.",2.00,3,2,1.0,9,17.56,1
73.2,JD,"JD.com, Inc.",2.10,3,2,1.7999999999999998,8,30.87,1
73.2,OSB,Norbord Inc.,3.00,1,3,6,2,22.65,2
73.16,KTOS,"Kratos Defense & Security Solutions, Inc.",2.30,3,2,1.0,8,10.63,1
73.16,PDCE,"PDC Energy, Inc.",2.00,3,1,2.3,8,18.15,1
73.14,MCRN,Milacron Holdings Corp.,1.80,3,2,6,5,17.36,1
73.13,UNVR,Univar Inc.,2.00,3,2,6,6,23.98,1
73.12,PAAS,Pan American Silver Corp.,2.30,4,2,1.2999999999999998,5,22.89,1
72.99,CZZ,Cosan Limited,2.20,3,2,6,8,36.63,1
72.98,ALGT,Allegiant Travel Company,2.10,4,2,2.0,5,39.52,1
72.98,PTC,PTC Inc.,2.10,3,2,1.7000000000000002,7,20.4,1
72.98,BSX,Boston Scientific Corporation,1.60,3,2,6,3,3.25,1
72.95,SNX,Synnex Corporation,2.00,4,2,6,5,41.44,1
72.93,MO,Altria Group,2.00,3,2,6,5,16.34,1
72.92,MWA,MUELLER WATER PRODUCTS,2.20,3,2,6,5,16.28,1
72.92,NEP,"NextEra Energy Partners, LP",2.10,2,2,6,6,-2.05,1
72.9,BMRN,BioMarin Pharmaceutical Inc.,1.80,3,1,1.7000000000000002,10,14.89,1
72.86,BAX,Baxter International Inc.,2.30,3,2,6,4,9.3,1
72.84,FOXF,Fox Factory Holding Corp.,2.30,2,2,1.0,2,-6.31,2
72.81,TM,Toyota Motor Corp Ltd Ord,3.00,3,2,6,5,15.73,1
72.79,INFY,Infosys Limited,2.90,3,2,6,3,2.29,1
72.79,MHK,"Mohawk Industries, Inc.",1.90,4,2,6,6,47.27,1
72.77,SFM,"Sprouts Farmers Market, Inc.",2.20,3,2,1.7000000000000002,7,19.1,1
72.73,CSGS,"CSG Systems International, Inc.",1.50,3,2,3.0,3,24.69,1
72.72,CNK,Cinemark Holdings Inc,2.10,3,2,6,6,21.92,1
72.69,HEI,Heico Corporation,1.90,3,2,6,4,8.47,1
72.69,VEEV,Veeva Systems Inc.,2.10,3,2,6,4,8.44,1
72.67,ACXM,Acxiom Corporation,1.60,3,1,3.0,5,12.69,1
72.67,HON,Honeywell International Inc.,1.80,3,2,6,4,8.34,1
72.67,KBR,"KBR, Inc.",2.20,2,2,6,7,3.36,1
72.66,OSIS,"OSI Systems, Inc.",2.30,3,2,1.0,8,7.6,1
72.65,PFPT,"Proofpoint, Inc.",1.80,4,1,1.2999999999999998,9,21.76,1
72.62,TXN,Texas Instruments Incorporated,2.40,2,2,1.9000000000000004,1,8.2,2
72.6,WBT,"Welbilt, Inc.",2.10,2,2,6,8,9.65,1
72.57,AKAM,"Akamai Technologies, Inc.",2.30,3,2,1.7000000000000002,6,11.24,1
72.55,CB,D/B/A Chubb Limited New,2.10,3,2,6,5,14.41,1
72.52,EGL,"Engility Holdings, Inc.",2.30,2,2,6,8,9.27,1
72.51,EQT,EQT Corporation,2.00,3,2,6,9,40.87,1
72.49,SEM,Select Medical Holdings Corporation,2.00,3,2,6,5,14.14,1
72.47,CNDT,Conduent Incorporated,2.20,3,2,6,8,34.0,1
72.47,OXM,"Oxford Industries, Inc.",2.10,3,2,6,3,0.67,1
72.46,FOLD,"Amicus Therapeutics, Inc.",1.70,2,2,6,12,35.61,1
72.44,PODD,Insulet Corporation,1.90,2,2,2.4,9,23.0,1
72.44,UMPQ,Umpqua Holdings Corporation,2.60,3,2,1.0,2,16.28,2
72.41,MSA,MSA Safety Incorporporated,1.70,3,2,6,3,0.38,1
72.4,ALLE,Allegion plc,2.10,3,2,6,5,13.68,1
72.39,MET,"MetLife, Inc.",2.40,3,2,6,5,13.64,1
72.38,SNA,Snap-On Incorporated,2.00,3,2,6,5,13.55,1
72.37,GRUB,GrubHub Inc.,2.30,2,2,6,5,-11.49,1
72.36,ORI,Old Republic International Corporation,2.00,3,2,6,5,13.48,1
72.34,ABC,AmerisourceBergen Corporation (Holding Co),2.30,3,2,6,6,20.01,1
72.33,MDT,Medtronic plc,2.30,3,2,6,4,6.65,1
