Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
72.68,2.3,2,2,6,7,MSI,"Motorola Solutions, Inc.",8.6,Buy
72.67,2.1,3,2,6,6,GRA,W.R. Grace & Co.,21.86,Buy
72.65,2.3,2,2,2.5,7,SPSC,"SPS Commerce, Inc.",18.53,Buy
72.65,2.4,3,2,6,6,WES,"Western Gas Partners, LP",29.24,Buy
72.64,3.0,3,2,6,4,AMN,AMN Healthcare Services Inc,30.82,Buy
72.64,1.8,3,2,6,6,TPRE,Third Point Reinsurance Ltd.,14.19,Buy
72.63,2.6,2,2,6,5,MGLN,"Magellan Health, Inc.",2.47,Buy
72.63,1.9,3,2,6,8,CXO,Concho Resources Inc.,29.97,Buy
72.62,2.0,3,2,6,8,MCRN,Milacron Holdings Corp.,32.41,Buy
72.61,2.2,3,2,6,4,LVS,Las Vegas Sands Corp.,10.63,Buy
72.6,2.2,3,2,2.0,7,AMBA,"Ambarella, Inc.",28.21,Buy
72.6,2.0,3,2,2.0,6,ULTI,"The Ultimate Software Group, Inc.",16.5,Buy
72.6,2.0,3,2,6,5,LAD,"Lithia Motors, Inc.",12.25,Buy
72.58,2.4,2,2,6,8,AES,The AES Corporation,17.12,Buy
72.57,2.0,3,2,6,5,CVS,CVS Health Corporation,12.08,Buy
72.57,1.8,4,1,6,8,IPHI,Inphi Corporation,27.11,Buy
72.55,1.9,3,2,1.4000000000000004,9,WMGI,Wright Medical Group N.V.,18.71,Buy
72.51,2.0,1,3,6,8,NNI,"Nelnet, Inc.",6.75,Buy
72.51,2.3,3,2,6,3,SMG,Scotts Miracle-Gro Company (The),5.89,Buy
72.5,1.8,3,2,1.0,11,EXAS,Exact Sciences Corporation,19.17,Buy
72.49,2.2,3,2,6,4,EMN,Eastman Chemical Company,9.96,Buy
72.49,2.1,3,2,6,3,TSLX,"TPG Specialty Lending, Inc.",0.8,Buy
72.48,2.6,2,2,2.5,5,INTC,Intel Corporation,11.51,Buy
72.48,1.9,3,2,6,5,OXM,"Oxford Industries, Inc.",9.05,Buy
72.46,2.0,2,2,3.0,6,GRFS,"Grifols, S.A.",15.57,Buy
72.45,2.4,3,2,6,5,AEM,Agnico Eagle Mines Limited,21.34,Buy
72.45,1.9,3,2,6,5,APO,"Apollo Global Management, LLC",8.88,Buy
72.45,2.3,3,2,6,4,MRK,"Merck & Company, Inc.",12.22,Buy
72.44,2.3,3,2,6,5,BKU,"BankUnited, Inc.",18.83,Buy
72.44,1.6,3,1,6,10,RNG,"Ringcentral, Inc.",9.66,Buy
72.41,2.2,3,2,6,5,TPH,"TRI Pointe Group, Inc.",16.11,Buy
72.38,2.4,3,2,6,4,ALB,Albemarle Corporation,14.3,Buy
72.37,2.5,2,2,6,8,GGB,Gerdau S.A.,18.39,Buy
72.34,2.2,2,2,3.0,7,ACIW,"ACI Worldwide, Inc.",26.35,Buy
72.34,2.2,3,2,6,6,HTH,Hilltop Holdings Inc.,22.38,Buy
72.34,2.1,3,2,6,6,MWA,MUELLER WATER PRODUCTS,19.86,Buy
72.34,1.9,3,1,6,11,OMAM,OM Asset Management plc,23.19,Buy
72.33,2.1,3,2,6,5,BAC,Bank of America Corporation,13.16,Buy
72.32,2.0,4,1,6,5,TYL,"Tyler Technologies, Inc.",10.6,Buy
72.27,1.9,3,2,6,6,MAS,Masco Corporation,14.47,Buy
72.25,1.9,4,2,1.7000000000000002,8,NUAN,"Nuance Communications, Inc.",42.41,Buy
72.24,2.4,2,2,1.7000000000000002,1,TXN,Texas Instruments Incorporated,8.17,Hold
72.23,2.0,3,2,3.0,3,IBKC,IBERIABANK Corporation,18.94,Buy
72.23,2.6,3,2,1.7999999999999998,5,JBLU,JetBlue Airways Corporation,17.26,Buy
72.22,2.5,1,2,6,5,JOBS,"51job, Inc.",-27.54,Buy
72.22,2.0,3,2,6,11,CPG,Crescent Point Energy Corporation,60.98,Buy
72.22,2.0,3,2,6,11,XON,Intrexon Corporation,83.21,Buy
72.21,2.2,3,2,6,5,AIG,"American International Group, Inc.",14.92,Buy
72.2,2.2,3,2,6,6,MT,ArcelorMittal,21.54,Buy
72.2,2.3,3,2,6,7,UNVR,Univar Inc.,30.71,Buy
72.17,2.3,2,2,1.0,2,PLUS,ePlus inc.,-5.65,Hold
72.17,2.5,2,2,6,8,SPXC,SPX Corporation,17.19,Buy
72.14,2.3,3,2,6,3,ALE,"Allete, Inc.",3.68,Buy
72.14,1.8,3,1,6,11,HUBS,"HubSpot, Inc.",19.52,Buy
72.11,2.5,3,2,6,3,STM,STMicroelectronics N.V.,8.49,Buy
72.1,2.5,3,2,6,5,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,21.79,Buy
72.1,2.1,3,2,6,5,CCK,"Crown Holdings, Inc.",11.76,Buy
72.09,1.7,5,1,2.0,5,SINA,Sina Corporation,23.83,Buy
72.08,2.0,1,2,6,12,ENIC,Enel Chile S.A.,5.84,Buy
72.05,2.1,3,2,6,6,ALLY,Ally Financial Inc.,18.13,Buy
72.04,2.1,3,2,1.0,7,OMCL,"Omnicell, Inc.",-3.19,Buy
72.02,1.8,2,2,3.0,7,RGEN,Repligen Corporation,14.13,Buy
72.02,1.9,4,2,1.0,12,SGRY,"Surgery Partners, Inc.",120.72,Buy
72.0,2.0,2,2,3.0,5,GOLD,Randgold Resources Limited,5.64,Buy
72.0,1.8,3,1,6,11,QTWO,"Q2 Holdings, Inc.",18.67,Buy
71.99,2.1,3,2,6,8,KMI,"Kinder Morgan, Inc.",31.1,Buy
71.98,2.7,1,2,6,2,TDY,Teledyne Technologies Incorporated,6.03,Hold
71.97,2.3,3,2,6,3,ATO,Atmos Energy Corporation,2.68,Buy
71.97,2.2,3,2,6,4,NKE,"Nike, Inc.",6.83,Buy
71.95,2.0,3,2,6,7,ASH,Ashland Global Holdings Inc.,21.67,Buy
71.91,2.6,2,2,1.0,1,CHDN,"Churchill Downs, Incorporated",-6.64,Hold
71.91,2.5,3,2,6,6,TEN,Tenneco Inc.,27.29,Buy
71.9,1.9,3,2,2.3,11,CRZO,"Carrizo Oil & Gas, Inc.",130.88,Buy
71.87,2.1,3,2,6,5,COH,"Coach, Inc.",10.41,Buy
71.81,2.1,3,2,6,11,QEP,"QEP Resources, Inc.",64.38,Buy
71.81,2.0,3,2,6,6,SKX,"Skechers U.S.A., Inc.",14.22,Buy
71.8,2.1,3,2,6,5,VEEV,Veeva Systems Inc.,9.94,Buy
71.79,1.9,3,2,2.0,11,MDCO,The Medicines Company,41.71,Buy
71.75,2.2,3,2,6,5,AMH,American Homes 4 Rent,12.19,Buy
71.72,1.8,3,1,3.0,8,CVLT,"Commvault Systems, Inc.",18.74,Buy
71.72,2.2,3,2,6,5,STAY,"Extended Stay America, Inc.",12.0,Buy
71.72,2.4,3,2,6,4,XL,XL Group Ltd.,10.34,Buy
71.68,2.2,3,2,6,6,HTGC,"Hercules Capital, Inc.",18.39,Buy
71.67,2.1,3,2,6,5,RLGY,Realogy Holdings Corp.,9.21,Buy
71.66,2.0,3,2,6,11,NFX,Newfield Exploration Company,46.6,Buy
71.65,2.2,2,2,2.7,7,VIAV,Viavi Solutions Inc.,14.07,Buy
71.65,2.4,3,2,6,5,COF,Capital One Financial Corporation,16.55,Buy
71.64,2.0,3,2,1.7000000000000002,7,PEGI,Pattern Energy Group Inc.,8.97,Buy
71.62,2.7,1,2,1.0,8,SFLY,"Shutterfly, Inc.",15.49,Hold
71.57,2.0,3,2,6,5,CCI,Crown Castle International Corporation,6.1,Buy
71.56,2.2,4,1,1.0,8,ERI,"Eldorado Resorts, Inc.",2.56,Buy
71.56,2.0,3,2,6,6,JLL,Jones Lang LaSalle Incorporated,12.69,Buy
71.55,2.3,3,2,2.0,11,GWPH,GW Pharmaceuticals Plc,57.25,Buy
71.55,2.1,4,2,2.0,8,VECO,Veeco Instruments Inc.,70.32,Buy
71.54,2.0,3,1,6,11,NOMD,Nomad Foods Limited,20.93,Buy
71.53,2.4,3,2,6,5,UNP,Union Pacific Corporation,15.86,Buy
71.52,2.1,3,2,1.7999999999999998,12,WIX,Wix.com Ltd.,46.45,Buy
71.51,2.1,3,2,2.2,5,TTWO,"Take-Two Interactive Software, Inc.",9.74,Buy
71.48,2.0,2,2,6,10,WBT,"Welbilt, Inc.",13.87,Buy
71.46,2.0,3,2,1.5,8,CONE,CyrusOne Inc,9.42,Buy
71.46,2.0,4,2,6,7,HNI,HNI Corporation,43.78,Buy
71.46,1.9,3,2,6,8,HPP,"Hudson Pacific Properties, Inc.",22.91,Buy
71.46,2.5,3,2,6,4,PFE,"Pfizer, Inc.",11.28,Buy
71.44,2.2,3,2,6,4,ECL,Ecolab Inc.,3.61,Buy
71.41,2.9,1,3,6,6,KOF,Coca Cola Femsa S.A.B. de C.V.,9.27,Buy
71.41,2.0,3,1,6,8,TWO,Two Harbors Investments Corp,0.1,Buy
71.4,1.7,3,2,6,8,NRG,"NRG Energy, Inc.",17.55,Buy
71.39,1.8,5,2,6,5,TTMI,"TTM Technologies, Inc.",56.25,Buy
71.39,2.2,3,2,6,7,OLN,Olin Corporation,23.37,Buy
71.39,2.2,3,2,6,11,WFT,Weatherford International plc,51.9,Buy
71.38,1.8,3,6,1.0,8,LVNTA,Liberty Interactive Corporation,-5.08,Buy
71.38,2.4,3,2,6,5,CAG,"ConAgra Brands, Inc.",14.94,Buy
71.36,2.0,3,2,6,8,CUDA,"Barracuda Networks, Inc.",24.84,Buy
71.34,2.3,3,2,1.9000000000000004,7,PAAS,Pan American Silver Corp.,19.39,Buy
71.33,2.5,3,2,2.4,5,MRVL,Marvell Technology Group Ltd.,23.46,Buy
71.31,1.8,3,2,1.7000000000000002,11,BNFT,"Benefitfocus, Inc.",28.34,Buy
71.31,2.4,3,2,2.0,10,INFN,Infinera Corporation,44.18,Buy
71.31,2.1,3,2,6,5,NEP,"NextEra Energy Partners, LP",7.05,Buy
71.3,2.0,3,2,6,10,WPX,"WPX Energy, Inc.",37.8,Buy
71.26,1.8,3,2,6,8,HTA,"Healthcare Trust of America, Inc.",19.21,Buy
71.26,1.4,3,2,6,10,HBM,Hudbay Minerals Inc.,22.56,Buy
71.23,2.1,3,2,1.7999999999999998,8,COST,Costco Wholesale Corporation,17.78,Buy
71.23,2.1,3,2,6,7,OUT,OUTFRONT Media Inc.,19.91,Buy
71.19,2.3,3,2,6,5,RXN,Rexnord Corporation,11.3,Buy
71.16,2.3,3,2,6,5,GBX,"Greenbrier Companies, Inc. (The)",11.11,Buy
71.14,2.2,3,2,6,7,RES,"RPC, Inc.",21.83,Buy
71.13,2.4,2,2,6,8,TRN,"Trinity Industries, Inc.",8.47,Buy
71.1,2.5,3,2,6,7,KMT,Kennametal Inc.,29.11,Buy
71.1,2.1,3,2,6,5,MAA,"Mid-America Apartment Communities, Inc.",5.75,Buy
71.09,2.2,3,2,2.0,9,PNK,"Pinnacle Entertainment, Inc.",30.96,Buy
71.08,2.2,3,2,2.8,3,ISRG,"Intuitive Surgical, Inc.",10.9,Buy
71.06,2.0,3,2,1.0,11,ACIA,"Acacia Communications, Inc.",14.08,Buy
71.06,2.2,3,2,6,6,SEP,"Spectra Energy Partners, LP",14.68,Buy
71.04,2.3,1,2,1.9000000000000004,5,REGN,"Regeneron Pharmaceuticals, Inc.",3.95,Hold
71.03,2.1,3,2,1.5,8,PCTY,Paylocity Holding Corporation,8.89,Buy
71.03,2.5,1,2,2.3,4,WTFC,Wintrust Financial Corporation,12.2,Hold
71.02,1.9,5,1,1.0999999999999996,8,AMZN,"Amazon.com, Inc.",18.8,Buy
71.02,2.5,3,2,6,6,ENBL,"Enable Midstream Partners, LP",21.95,Buy
71.02,1.9,3,2,6,4,GRUB,GrubHub Inc.,-6.35,Buy
71.01,2.0,2,2,6,7,BNS,Bank of Nova Scotia (The),-8.94,Buy
71.0,2.0,4,2,2.0,5,UBSH,Union Bankshares Corporation,23.67,Buy
71.0,1.8,3,2,6,8,BSM,"Black Stone Minerals, L.P.",17.65,Buy
70.98,2.4,3,2,3.0,3,UCBI,"United Community Banks, Inc.",20.16,Buy
70.98,2.1,3,2,6,6,WY,Weyerhaeuser Company,11.73,Buy
70.97,2.3,3,2,6,5,BG,Bunge Limited,10.0,Buy
70.95,2.2,3,2,2.0,12,ICPT,"Intercept Pharmaceuticals, Inc.",94.79,Buy
70.93,2.5,3,2,6,6,ERJ,Embraer-Empresa Brasileira de Aeronautica,21.44,Buy
70.92,2.2,3,2,2.0,6,SFM,"Sprouts Farmers Market, Inc.",9.78,Buy
70.92,1.9,3,2,6,7,WMB,"Williams Companies, Inc. (The)",13.03,Buy
70.89,2.0,3,2,6,6,BKFS,"Black Knight Financial Services, Inc.",8.7,Buy
70.89,2.3,3,2,6,5,MS,Morgan Stanley,9.53,Buy
70.85,2.0,3,2,6,8,CLNS,"Colony NorthStar, Inc.",21.79,Buy
70.83,2.3,3,2,2.0,8,VRNT,Verint Systems Inc.,25.0,Buy
70.83,2.2,3,2,6,8,XEC,Cimarex Energy Co,26.64,Buy
70.81,1.8,3,2,2.0,8,EQIX,"Equinix, Inc.",12.34,Buy
70.81,2.0,3,2,6,11,DYN,Dynegy Inc.,41.51,Buy
70.81,2.2,3,2,6,7,KS,KapStone Paper and Packaging Corporation,19.87,Buy
70.81,2.5,3,2,6,5,QSR,Restaurant Brands International Inc.,14.0,Buy
70.78,2.0,4,2,2.0,5,COMM,"CommScope Holding Company, Inc.",22.14,Buy
70.77,2.4,3,2,6,8,MBT,Mobile TeleSystems OJSC,31.3,Buy
70.75,2.1,3,2,1.0,6,YY,YY Inc.,-18.91,Buy
70.74,2.1,3,2,6,8,ETE,"Energy Transfer Equity, L.P.",23.6,Buy
70.69,1.7,3,2,6,8,KEYS,Keysight Technologies Inc.,13.28,Buy
70.69,2.2,3,2,6,5,VLO,Valero Energy Corporation,5.82,Buy
70.67,2.5,1,2,1.7999999999999998,7,Z,"Zillow Group, Inc.",17.16,Hold
70.67,2.3,3,2,6,5,WLK,Westlake Chemical Corporation,8.16,Buy
70.66,2.0,3,6,2.2,10,BMRN,BioMarin Pharmaceutical Inc.,38.96,Buy
70.65,2.0,3,2,6,8,COP,ConocoPhillips,20.56,Buy
70.64,2.0,3,2,6,7,ESRT,"Empire State Realty Trust, Inc.",13.81,Buy
70.63,2.6,2,2,2.0,2,CATY,Cathay General Bancorp,16.11,Hold
70.61,2.2,4,2,6,5,GEO,Geo Group Inc (The),30.31,Buy
70.59,2.1,2,2,6,2,ANTM,"Anthem, Inc.",7.69,Hold
70.59,2.4,3,2,6,5,KMX,CarMax Inc,10.21,Buy
70.59,3.0,3,2,6,4,DCM,"NTT DOCOMO, Inc",18.55,Buy
70.58,2.1,3,2,6,5,GXP,Great Plains Energy Inc,2.62,Buy
70.58,1.8,3,2,6,7,SUI,"Sun Communities, Inc.",8.48,Buy
70.57,2.4,3,2,3.0,4,FMBI,"First Midwest Bancorp, Inc.",23.99,Buy
70.52,1.7,5,1,1.0,11,AFSI,"AmTrust Financial Services, Inc.",27.84,Buy
70.52,2.6,3,2,3.0,3,GGAL,Grupo Financiero Galicia S.A.,22.0,Buy
70.52,2.1,3,2,6,6,GWRE,"Guidewire Software, Inc.",8.93,Buy
70.51,2.1,3,2,6,8,SLB,Schlumberger N.V.,22.2,Buy
70.46,2.3,1,2,6,3,GDOT,Green Dot Corporation,-6.42,Hold
70.45,2.5,3,2,2.2,8,SRCL,"Stericycle, Inc.",32.34,Buy
70.45,2.0,3,2,6,3,ABM,ABM Industries Incorporated,15.58,Outperform
70.45,2.4,3,2,6,4,WTR,"Aqua America, Inc.",2.68,Buy
70.45,2.1,3,2,6,8,VOYA,"Voya Financial, Inc.",21.89,Buy
70.39,2.4,3,2,3.0,4,HOMB,"Home BancShares, Inc.",22.73,Buy
70.39,2.4,3,2,6,8,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",28.98,Buy
70.38,2.1,4,2,1.0,7,ATSG,"Air Transport Services Group, Inc",10.13,Buy
70.37,2.2,3,2,6,9,AGI,Alamos Gold Inc.,30.55,Buy
70.37,2.4,3,2,6,4,BMY,Bristol-Myers Squibb Company,2.24,Buy
70.36,2.4,3,2,1.5,8,LBTYA,Liberty Global plc,11.7,Buy
70.34,3.0,1,2,6,8,ELP,Companhia Paranaense de Energia (COPEL),43.7,Hold
70.32,3.0,2,2,6,6,KT,KT Corporation,5.28,Buy
70.26,2.1,4,2,1.5999999999999996,7,CIGI,Colliers International Group Inc. ,24.33,Buy
70.24,2.4,2,2,6,3,SFNC,Simmons First National Corporation,19.77,Hold
70.23,2.4,1,3,2.3,1,LFUS,"Littelfuse, Inc.",9.1,Hold
70.21,2.3,3,2,3.0,4,MATW,Matthews International Corporation,18.95,Buy
70.19,2.0,3,2,6,11,APC,Anadarko Petroleum Corporation,37.8,Buy
70.17,2.4,4,2,6,5,MTX,Minerals Technologies Inc.,32.71,Buy
70.17,2.2,3,2,6,6,TDG,Transdigm Group Incorporated,9.35,Buy
70.14,2.3,3,2,3.0,4,FIBK,"First Interstate BancSystem, Inc.",18.48,Buy
70.14,2.0,3,2,3.0,5,IRDM,Iridium Communications Inc,17.65,Buy
70.14,2.5,3,2,6,11,EGO,Eldorado Gold Corporation,75.0,Buy
70.14,2.7,2,2,6,8,YRD,Yirendai Ltd.,9.99,Buy
70.12,2.7,4,2,1.0,11,TBPH,"Theravance Biopharma, Inc.",78.42,Buy
70.12,2.1,3,2,6,9,DVN,Devon Energy Corporation,26.54,Buy
70.11,2.3,3,2,6,5,DXC,DXC Technology Company,4.81,Buy
70.1,2.5,1,2,1.0,9,ABY,Atlantica Yield plc,6.53,Hold
70.08,2.4,3,2,6,6,CAA,"CalAtlantic Group, Inc.",13.83,Buy
70.05,2.6,3,2,6,5,BWA,BorgWarner Inc.,11.96,Buy
70.03,2.2,3,2,2.2,7,NFLX,"Netflix, Inc.",15.23,Buy
70.03,2.1,3,2,6,8,AGN,Allergan plc.,19.37,Buy
70.01,2.0,3,2,6,7,GWR,"Genesee & Wyoming, Inc.",10.06,Buy
70.01,2.1,3,2,6,11,YPF,YPF Sociedad Anonima,39.23,Buy
70.0,1.9,3,2,6,8,HLT,Hilton Worldwide Holdings Inc.,14.19,Buy
69.99,2.4,3,2,1.7999999999999998,6,SIRI,Sirius XM Holdings Inc.,3.23,Buy
69.98,2.3,3,2,6,8,PAH,Platform Specialty Products Corporation,24.03,Buy
69.96,2.1,3,2,6,5,REXR,"Rexford Industrial Realty, Inc.",-1.05,Buy
69.92,2.5,1,2,6,5,JBL,Jabil Inc.,8.66,Hold
69.91,2.3,3,2,6,8,ENR,"Energizer Holdings, Inc.",23.65,Buy
69.91,2.3,3,2,6,6,NLSN,Nielsen N.V.,10.32,Buy
69.89,3.0,2,2,6,8,SHG,Shinhan Financial Group Co Ltd,16.01,Buy
69.84,2.3,3,2,6,8,IGT,International Game Technology,23.2,Buy
69.84,2.0,4,2,6,5,WST,"West Pharmaceutical Services, Inc.",20.69,Buy
69.81,1.9,5,1,6,3,IBP,"Installed Building Products, Inc.",4.67,Buy
69.81,2.9,3,2,6,3,PLD,"Prologis, Inc.",4.67,Buy
69.79,1.8,3,2,2.2,9,INCY,Incyte Corporation,16.84,Buy
69.74,2.4,3,2,6,8,ENB,Enbridge Inc,25.09,Buy
69.73,2.3,3,2,1.7000000000000002,7,CCOI,"Cogent Communications Holdings, Inc.",3.09,Buy
69.72,2.7,1,3,6,5,SEM,Select Medical Holdings Corporation,-12.54,Buy
69.68,2.5,1,2,6,5,CAT,"Caterpillar, Inc.",7.22,Hold
69.64,2.3,2,2,6,3,AB,AllianceBernstein Holding L.P.,13.68,Hold
69.63,2.4,3,2,6,6,NCS,"NCI Building Systems, Inc.",11.11,Buy
69.62,2.1,3,2,6,8,EOG,"EOG Resources, Inc.",16.91,Buy
69.58,2.8,1,3,1.0,3,EXPO,"Exponent, Inc.",-4.62,Hold
69.55,2.2,3,2,6,7,CIT,CIT Group Inc (DEL),12.31,Buy
69.55,2.4,3,2,6,5,FMC,FMC Corporation,3.95,Buy
69.52,2.6,1,3,6,2,AEIS,"Advanced Energy Industries, Inc.",13.81,Hold
69.52,2.8,3,2,6,5,TOT,Total S.A.,13.8,Buy
69.5,2.1,3,2,6,7,IT,"Gartner, Inc.",9.48,Buy
69.49,2.4,2,2,6,1,APH,Amphenol Corporation,1.96,Hold
69.49,2.5,4,2,6,3,GMED,"Globus Medical, Inc.",17.75,Buy
69.47,1.7,2,2,6,5,SNY,Sanofi,10.96,Hold
69.45,2.1,3,2,6,8,CPN,Calpine Corporation,15.86,Buy
69.45,2.2,4,2,6,5,IPG,"Interpublic Group of Companies, Inc. (The)",23.37,Buy
69.45,2.2,3,2,6,5,TRNO,Terreno Realty Corporation,-1.62,Buy
69.43,1.6,5,1,6,6,FUN,"Cedar Fair, L.P.",14.94,Buy
69.39,2.3,3,2,2.2,5,BIDU,"Baidu, Inc.",-0.09,Buy
69.38,2.1,3,2,6,8,MTDR,Matador Resources Company,15.46,Buy
69.38,2.0,3,2,6,9,TRGP,"Targa Resources, Inc.",19.64,Buy
69.37,2.0,3,2,1.0,11,AAAP,Advanced Accelerator Applications S.A.,2.23,Buy
69.36,2.2,3,2,6,8,COG,Cabot Oil & Gas Corporation,17.84,Buy
69.35,2.1,3,2,6,8,COT,Cott Corporation,15.28,Buy
69.35,1.9,3,2,6,8,QTS,"QTS Realty Trust, Inc.",10.28,Buy
69.34,2.0,1,2,2.0,8,AABA,Altaba Inc.,7.04,Hold
69.33,2.0,1,3,6,5,SNHY,Sun Hydraulics Corporation,-1.69,Outperform
69.33,2.2,4,2,2.5,5,ULTA,"Ulta Beauty, Inc.",29.46,Buy
69.32,2.0,3,2,6,10,CLR,"Continental Resources, Inc.",25.94,Buy
69.32,2.2,3,2,6,8,KBR,"KBR, Inc.",17.57,Buy
69.28,2.3,3,2,3.0,6,NTGR,"NETGEAR, Inc.",25.81,Buy
69.28,2.0,4,2,6,5,DFS,Discover Financial Services,17.37,Buy
69.27,2.3,3,2,1.0,6,YNDX,Yandex N.V.,6.47,
69.2,1.8,4,1,6,11,TDOC,"Teladoc, Inc.",26.85,Buy
69.17,1.0,5,2,6,10,BKD,Brookdale Senior Living Inc.,51.76,Buy
69.16,2.0,3,2,6,8,ARCO,Arcos Dorados Holdings Inc.,11.6,Buy
69.13,1.9,3,2,6,8,MSG,MSG Networks Inc.,8.97,Buy
69.13,1.9,3,2,6,8,MSG,MSG Networks Inc.,8.97,Buy
69.08,2.0,4,2,1.7999999999999998,6,ORLY,"O&#39;Reilly Automotive, Inc.",11.86,Buy
69.07,2.4,1,2,6,5,TEX,Terex Corporation,1.1,Hold
69.05,2.1,5,2,1.7000000000000002,8,MYL,Mylan N.V.,61.92,Buy
69.05,2.0,4,2,6,8,KN,Knowles Corporation,35.96,Buy
69.03,1.9,3,2,6,8,OA,"Orbital ATK, Inc.",8.37,Buy
69.01,1.0,3,2,6,5,TEF,Telefonica SA,15.7,Hold
69.01,3.0,2,2,6,8,WF,Woori Bank,10.7,Buy
69.0,2.3,3,2,6,8,SLG,SL Green Realty Corporation,18.18,Buy
68.98,2.3,1,2,6,5,RAVN,"Raven Industries, Inc.",-1.93,Hold
68.97,2.7,2,2,6,3,NSIT,"Insight Enterprises, Inc.",19.68,Hold
68.94,2.3,3,2,6,6,ARE,"Alexandria Real Estate Equities, Inc.",4.46,Buy
68.93,2.2,3,2,6,9,EGN,Energen Corporation,21.9,Buy
68.92,2.4,3,2,6,6,BYD,Boyd Gaming Corporation,6.87,Buy
68.89,2.3,3,2,6,7,NEM,Newmont Mining Corporation,10.87,Buy
68.84,2.2,3,2,6,7,CVX,Chevron Corporation,8.03,Buy
68.83,2.1,5,2,1.7000000000000002,4,BECN,"Beacon Roofing Supply, Inc.",21.83,Buy
68.8,2.7,2,2,6,3,EIG,Employers Holdings Inc,18.62,Hold
68.77,2.4,3,2,2.0,7,WEB,"Web.com Group, Inc.",6.38,Buy
68.72,1.4,4,1,6,10,PEN,"Penumbra, Inc.",7.33,Buy
68.71,2.1,3,2,6,9,OMF,"OneMain Holdings, Inc.",18.12,Buy
68.68,2.5,3,2,6,6,PM,Philip Morris International Inc,7.94,Buy
68.64,1.0,3,2,6,4,PHG,Koninklijke Philips N.V.,6.82,Hold
68.62,2.2,4,2,6,5,POL,PolyOne Corporation,18.38,Buy
68.61,2.1,3,2,2.2,9,CG,The Carlyle Group L.P.,16.11,Buy
68.59,3.0,2,3,1.0,1,INDB,Independent Bank Corp.,5.11,Hold
68.58,2.4,3,2,6,7,ACC,American Campus Communities Inc,11.45,Buy
68.56,2.1,5,2,1.0,8,PRAA,"PRA Group, Inc.",29.08,Buy
68.56,2.6,3,2,6,9,PBR,Petroleo Brasileiro S.A.- Petrobras,29.72,Buy
68.52,2.0,3,2,6,9,FDC,First Data Corporation,14.48,Buy
68.43,6,4,2,1.4000000000000004,8,MTCH,"Match Group, Inc.",17.27,Buy
68.41,2.4,2,2,6,2,NOC,Northrop Grumman Corporation,2.12,Hold
68.35,2.4,4,2,6,8,CDE,"Coeur Mining, Inc.",41.75,Buy
68.34,2.2,3,2,6,9,PANW,"Palo Alto Networks, Inc.",18.36,Buy
68.32,2.3,2,2,6,3,DE,Deere & Company,5.76,Hold
68.32,2.0,3,2,6,10,SHOP,Shopify Inc.,19.94,Buy
68.29,2.1,5,2,1.7000000000000002,6,THRM,Gentherm Inc,31.36,Buy
68.29,6,1,3,2.0,6,RUSHB,"Rush Enterprises, Inc.",18.05,Hold
68.29,2.1,2,2,6,4,ALLE,Allegion plc,7.21,Hold
68.19,2.5,2,2,6,3,DG,Dollar General Corporation,9.95,Hold
68.13,1.8,3,2,6,8,LYV,"Live Nation Entertainment, Inc.",0.42,Buy
68.11,2.7,2,2,2.0,5,BPOP,"Popular, Inc.",20.97,Hold
68.1,2.1,4,2,1.9000000000000004,5,DSGX,The Descartes Systems Group Inc.,3.38,Buy
68.08,2.5,2,2,6,5,WGP,"Western Gas Equity Partners, LP",22.65,Hold
68.06,2.5,3,2,2.0,2,CCMP,Cabot Microelectronics Corporation,20.62,Hold
68.06,2.3,1,2,2.5,6,FSV,FirstService Corporation,4.76,Hold
68.04,2.7,1,3,6,2,CNI,Canadian National Railway Company,7.38,Hold
68.02,2.7,3,2,6,5,FNV,Franco-Nevada Corporation,2.29,Buy
68.0,1.9,4,2,6,5,BKH,Black Hills Corporation,7.16,Buy
68.0,2.5,3,2,6,8,NOK,Nokia Corporation,17.19,Buy
67.99,1.8,5,2,6,7,CORE,"Core-Mark Holding Company, Inc.",42.96,Buy
67.99,2.6,2,2,6,3,CW,Curtiss-Wright Corporation,11.25,Hold
67.97,1.7,5,2,6,5,VMC,Vulcan Materials Company,26.97,Buy
67.94,2.2,3,2,3.0,5,WLTW,Willis Towers Watson Public Limited Company,7.28,Buy
67.94,1.7,4,2,6,8,GMS,GMS Inc.,21.79,Buy
67.9,2.2,4,2,6,8,PBI,Pitney Bowes Inc.,34.07,Buy
67.89,2.2,4,2,6,9,NGL,NGL ENERGY PARTNERS LP,40.7,Buy
67.83,2.3,4,2,6,6,JCI,Johnson Controls International plc,22.83,Buy
67.79,2.5,3,2,6,10,CVE,Cenovus Energy Inc,29.25,Buy
67.79,2.5,2,2,6,3,INGR,Ingredion Incorporated,7.56,Hold
67.77,1.7,5,1,6,8,CNQ,Canadian Natural Resources Limited,20.78,Buy
67.76,2.3,5,2,1.0,7,PSMT,"PriceSmart, Inc.",21.8,Buy
67.76,2.2,3,2,6,10,EQT,EQT Corporation,21.56,Buy
