Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
72.36,2.0,3,2,3.0,3,CSGS,"CSG Systems International, Inc.",19.87,Buy
72.35,2.0,3,2,1.0,8,ALRM,"Alarm.com Holdings, Inc.",3.12,Buy
72.35,2.0,3,2,3.0,3,PLCE,"Children&#39;s Place, Inc. (The)",19.76,Buy
72.34,2.2,5,2,1.0,6,ARLP,"Alliance Resource Partners, L.P.",44.7,Buy
72.34,2.1,3,2,1.5,7,PCTY,Paylocity Holding Corporation,11.41,Buy
72.33,2.1,3,2,1.0,8,ECPG,Encore Capital Group Inc,5.51,Buy
72.33,2.0,3,2,6,5,HELE,Helen of Troy Limited,10.62,Buy
72.3,1.9,3,2,6,5,OXM,"Oxford Industries, Inc.",7.94,Buy
72.29,2.6,2,2,2.5,5,INTC,Intel Corporation,10.19,Buy
72.27,2.3,3,2,2.2,5,DLTR,"Dollar Tree, Inc.",20.09,Buy
72.27,2.1,3,2,6,5,KRC,Kilroy Realty Corporation,12.77,Buy
72.27,2.1,3,2,6,3,TSLX,"TPG Specialty Lending, Inc.",-0.57,Buy
72.26,2.1,3,2,6,5,COH,"Coach, Inc.",12.74,Buy
72.26,2.1,3,2,6,5,KKR,KKR & Co. L.P.,12.7,Buy
72.25,2.0,3,1,2.0,8,LGND,Ligand Pharmaceuticals Incorporated,2.41,Buy
72.25,2.0,3,2,6,5,GEF,Greif Bros. Corporation,10.16,Buy
72.24,2.3,3,2,6,4,MRK,"Merck & Company, Inc.",10.94,Buy
72.23,3.0,1,2,6,8,WF,Woori Bank,5.04,Buy
72.22,1.9,4,2,1.5,7,NUAN,"Nuance Communications, Inc.",30.56,Buy
72.22,2.0,3,2,6,11,XON,Intrexon Corporation,66.28,Buy
72.21,2.0,3,2,6,8,CUDA,"Barracuda Networks, Inc.",29.9,Buy
72.21,2.2,3,2,6,4,LVS,Las Vegas Sands Corp.,8.25,Buy
72.21,2.0,4,1,6,5,TYL,"Tyler Technologies, Inc.",9.95,Buy
72.19,2.0,3,2,6,5,AYI,Acuity Brands Inc,9.82,Buy
72.18,2.0,3,2,6,11,CPG,Crescent Point Energy Corporation,49.73,Buy
72.18,2.2,3,2,6,5,KFY,Korn/Ferry International,14.75,Buy
72.18,2.1,3,2,2.0,10,NBL,Noble Energy Inc.,42.75,Buy
72.17,1.9,3,2,6,8,CXO,Concho Resources Inc.,27.18,Buy
72.17,2.3,3,2,6,8,ENR,"Energizer Holdings, Inc.",37.17,Buy
72.16,2.0,3,2,6,5,LAD,"Lithia Motors, Inc.",9.63,Buy
72.16,2.3,3,2,6,5,UNP,Union Pacific Corporation,17.1,Buy
72.13,2.0,3,2,2.4,5,WBA,"Walgreens Boots Alliance, Inc.",16.58,Buy
72.12,1.9,3,2,6,5,APO,"Apollo Global Management, LLC",6.9,Buy
72.11,2.2,4,2,1.0,6,SMCI,"Super Micro Computer, Inc.",18.08,Buy
72.09,1.8,3,2,1.0,11,EXAS,Exact Sciences Corporation,16.31,Buy
72.08,2.3,3,2,6,4,MUSA,Murphy USA Inc.,9.99,Buy
72.06,2.1,3,2,6,6,GRA,W.R. Grace & Co.,18.18,Buy
72.02,1.9,3,2,1.0,12,SGRY,"Surgery Partners, Inc.",25.0,Buy
72.02,2.0,2,2,6,9,HSC,Harsco Corporation,10.45,Buy
72.01,2.2,3,2,6,4,EMN,Eastman Chemical Company,7.05,Buy
72.01,2.0,2,2,6,9,ENV,"Envestnet, Inc",10.4,Buy
72.0,2.3,3,2,6,4,PPG,"PPG Industries, Inc.",9.51,Buy
72.0,2.3,3,2,6,4,TXT,Textron Inc.,9.51,Buy
71.97,2.0,3,2,1.0,6,YY,YY Inc.,-12.91,Buy
71.97,2.3,3,2,6,5,TAP,Molson Coors Brewing  Company,16.01,Buy
71.96,2.0,3,2,6,6,PBH,"Prestige Brand Holdings, Inc.",15.07,Buy
71.92,2.0,3,2,6,9,ATKR,Atkore International Group Inc.,34.87,Buy
71.91,1.9,3,2,2.6,4,SIVB,SVB Financial Group,10.88,Buy
71.9,2.0,4,2,2.0,8,VECO,Veeco Instruments Inc.,73.91,Buy
71.88,2.0,1,2,6,12,ENIC,Enel Chile S.A.,4.59,Buy
71.88,2.5,1,2,6,5,WGP,"Western Gas Equity Partners, LP",20.42,Hold
71.87,2.6,2,2,1.0,1,CHDN,"Churchill Downs, Incorporated",-6.88,Hold
71.87,2.4,3,2,1.0,8,LBTYA,Liberty Global plc,9.79,Buy
71.84,2.4,3,2,6,5,CAG,"ConAgra Brands, Inc.",17.72,Buy
71.82,1.9,3,2,2.0,6,WB,Weibo Corporation,8.54,Buy
71.81,2.1,3,2,6,6,ITT,ITT Inc.,16.72,Buy
71.81,2.1,3,2,6,11,QEP,"QEP Resources, Inc.",57.63,Buy
71.79,2.4,2,2,1.7000000000000002,1,TXN,Texas Instruments Incorporated,5.0,Hold
71.79,2.1,3,2,6,5,CCK,"Crown Holdings, Inc.",9.93,Buy
71.78,1.8,3,2,6,8,BSM,"Black Stone Minerals, L.P.",22.32,Buy
71.76,2.3,3,2,6,5,ADS,Alliance Data Systems Corporation,14.72,Buy
71.75,1.7,5,1,6,8,RSPP,"RSP Permian, Inc.",44.65,Buy
71.74,2.2,3,2,6,4,NKE,"Nike, Inc.",5.42,Buy
71.73,2.0,3,1,6,8,TWO,Two Harbors Investments Corp,2.04,Buy
71.72,2.1,3,2,6,5,VEEV,Veeva Systems Inc.,9.47,Buy
71.69,2.1,4,2,1.7000000000000002,6,THRM,Gentherm Inc,30.16,Buy
71.68,1.8,3,6,1.0,8,LVNTA,Liberty Interactive Corporation,-3.26,Buy
71.68,2.3,3,2,6,3,ATO,Atmos Energy Corporation,0.93,Buy
71.68,2.5,3,2,6,6,TEN,Tenneco Inc.,25.93,Buy
71.68,2.4,3,2,6,6,WES,"Western Gas Partners, LP",23.43,Buy
71.66,2.1,3,2,1.7000000000000002,8,COST,Costco Wholesale Corporation,18.26,Buy
71.66,2.8,3,2,6,5,LPL,"LG Display Co., Ltd.",26.6,Buy
71.63,1.9,3,1,6,11,OMAM,OM Asset Management plc,18.96,Buy
71.62,2.2,3,2,6,8,XEC,Cimarex Energy Co,31.38,Buy
71.57,2.3,3,2,1.0,7,RGLD,"Royal Gold, Inc.",-1.49,Buy
71.56,2.2,2,2,2.7,7,VIAV,Viavi Solutions Inc.,13.42,Buy
71.56,2.1,3,2,6,5,VNTV,"Vantiv, Inc.",8.53,Buy
71.53,2.2,3,2,2.0,9,PDCE,"PDC Energy, Inc.",34.03,Buy
71.53,2.4,3,2,6,8,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",35.85,Buy
71.53,2.3,3,2,6,5,GBX,"Greenbrier Companies, Inc. (The)",13.33,Buy
71.53,1.8,3,1,6,11,QTWO,"Q2 Holdings, Inc.",15.85,Buy
71.49,2.1,3,2,6,5,BAC,Bank of America Corporation,8.13,Buy
71.43,3.0,1,3,3.0,1,BANF,BancFirst Corporation,89.93,Hold
71.43,2.1,3,2,6,6,ALLY,Ally Financial Inc.,14.44,Buy
71.4,2.6,3,2,1.7999999999999998,5,JBLU,JetBlue Airways Corporation,11.46,Buy
71.37,2.0,3,2,6,5,CCI,Crown Castle International Corporation,4.88,Buy
71.36,2.4,2,2,6,8,TRN,"Trinity Industries, Inc.",9.85,Buy
71.32,1.8,3,1,3.0,8,CVLT,"Commvault Systems, Inc.",15.89,Buy
71.3,2.0,1,3,2.0,3,MLHR,"Herman Miller, Inc.",12.43,Hold
71.28,2.4,3,2,6,5,COF,Capital One Financial Corporation,14.32,Buy
71.27,2.2,3,2,2.8,3,ISRG,"Intuitive Surgical, Inc.",12.24,Buy
71.27,2.4,3,2,6,5,MGA,"Magna International, Inc.",14.3,Buy
71.25,2.5,2,2,6,8,SPXC,SPX Corporation,11.65,Buy
71.24,2.2,3,2,6,5,AIG,"American International Group, Inc.",9.1,Buy
71.23,2.1,3,2,1.0,7,OMCL,"Omnicell, Inc.",-8.91,Buy
71.23,2.7,3,2,1.5,6,KHC,The Kraft Heinz Company,11.93,Buy
71.21,2.2,3,2,1.7000000000000002,10,PTEN,"Patterson-UTI Energy, Inc.",30.96,Buy
71.21,2.1,3,2,6,6,MWA,MUELLER WATER PRODUCTS,13.09,Buy
71.19,2.3,3,2,1.0,11,HALO,"Halozyme Therapeutics, Inc.",22.51,Buy
71.17,2.1,3,2,6,7,OUT,OUTFRONT Media Inc.,19.52,Buy
71.16,2.6,2,2,6,10,PBR,Petroleo Brasileiro S.A.- Petrobras,26.98,Buy
71.15,2.2,2,2,3.0,7,ACIW,"ACI Worldwide, Inc.",18.07,Buy
71.15,2.0,2,2,3.0,6,GRFS,"Grifols, S.A.",6.36,Buy
71.15,2.5,3,2,2.4,5,MRVL,Marvell Technology Group Ltd.,22.19,Buy
71.15,2.2,3,2,6,5,STAY,"Extended Stay America, Inc.",8.58,Buy
71.15,2.5,2,2,6,9,GGB,Gerdau S.A.,17.71,Buy
71.14,2.3,3,2,6,5,BKU,"BankUnited, Inc.",10.98,Buy
71.14,1.0,5,2,6,5,SNP,China Petroleum & Chemical Corporation,28.52,Buy
71.14,2.0,4,2,6,7,FL,"Foot Locker, Inc.",41.84,Buy
71.11,1.9,4,1,6,8,THS,"Treehouse Foods, Inc.",20.84,Buy
71.09,2.0,3,2,6,7,ASH,Ashland Global Holdings Inc.,16.57,Buy
71.08,2.5,3,2,6,3,OSB,Norbord Inc.,2.29,Buy
71.06,1.8,3,1,6,11,ZEN,"Zendesk, Inc.",13.05,Buy
71.04,2.2,5,2,1.4000000000000004,3,TTEK,"Tetra Tech, Inc.",25.6,Buy
71.04,2.4,1,2,6,4,MAN,ManpowerGroup,6.21,Hold
70.98,2.7,1,2,1.0,8,SFLY,"Shutterfly, Inc.",11.04,Hold
70.98,2.3,3,2,6,5,BG,Bunge Limited,10.03,Buy
70.98,2.3,2,2,6,8,GIL,"Gildan Activewear, Inc.",5.04,Buy
70.95,2.6,3,2,3.0,3,GGAL,Grupo Financiero Galicia S.A.,24.99,Buy
70.95,2.2,3,2,2.0,12,ICPT,"Intercept Pharmaceuticals, Inc.",87.14,Buy
70.93,2.3,3,2,3.0,2,SYKE,"Sykes Enterprises, Incorporated",10.68,Buy
70.91,2.3,3,2,6,4,MS,Morgan Stanley,2.95,Buy
70.87,2.1,3,2,1.7999999999999998,12,WIX,Wix.com Ltd.,41.91,Buy
70.83,2.3,5,2,1.0,8,EGRX,"Eagle Pharmaceuticals, Inc.",59.0,Buy
70.82,2.1,3,2,6,5,MAA,"Mid-America Apartment Communities, Inc.",4.09,Buy
70.8,1.8,3,2,6,8,HTA,"Healthcare Trust of America, Inc.",16.47,Buy
70.8,2.0,4,2,6,7,HNI,HNI Corporation,39.8,Buy
70.78,2.0,3,2,6,11,DYN,Dynegy Inc.,41.34,Buy
70.77,2.1,3,2,2.5,5,XRAY,DENTSPLY SIRONA Inc.,12.03,Buy
70.77,2.1,3,2,6,8,KMI,"Kinder Morgan, Inc.",23.76,Buy
70.75,2.0,3,2,6,10,WPX,"WPX Energy, Inc.",34.49,Buy
70.73,2.3,2,2,1.0,2,PLUS,ePlus inc.,-15.75,Hold
70.73,2.4,3,2,6,8,MBT,Mobile TeleSystems OJSC,31.03,Buy
70.66,2.2,3,2,6,4,ECL,Ecolab Inc.,-1.05,Buy
70.66,1.9,3,2,6,8,HPP,"Hudson Pacific Properties, Inc.",18.15,Buy
70.66,2.1,3,2,6,6,WY,Weyerhaeuser Company,9.82,Buy
70.65,2.0,4,2,2.0,5,UBSH,Union Bankshares Corporation,21.22,Buy
70.61,2.7,1,2,2.0,5,BPOP,"Popular, Inc.",13.45,Hold
70.61,2.4,3,2,6,4,BMY,Bristol-Myers Squibb Company,3.66,Buy
70.57,1.9,5,1,1.0999999999999996,8,AMZN,"Amazon.com, Inc.",15.69,Buy
70.56,2.5,2,2,3.0,17,E,ENI S.p.A.,10.89,Buy
70.54,2.1,3,2,6,5,TX,Ternium S.A.,2.38,Buy
70.53,2.0,3,2,6,6,BKFS,"Black Knight Financial Services, Inc.",6.51,Buy
70.51,2.0,3,2,1.0,11,ACIA,"Acacia Communications, Inc.",10.25,Buy
70.51,1.7,3,2,6,8,KEYS,Keysight Technologies Inc.,12.23,Buy
70.5,2.0,3,2,6,6,JLL,Jones Lang LaSalle Incorporated,6.33,Buy
70.48,1.5,5,1,6,5,BGCP,"BGC Partners, Inc.",12.03,Buy
70.44,2.1,3,2,6,9,ECA,Encana Corporation,28.47,Buy
70.4,2.1,3,2,6,5,NEP,"NextEra Energy Partners, LP",1.59,Buy
70.39,2.4,3,2,6,4,WTR,"Aqua America, Inc.",2.34,Buy
70.39,2.0,3,2,6,8,COP,ConocoPhillips,19.02,Buy
70.36,2.5,1,2,2.3,4,WTFC,Wintrust Financial Corporation,7.5,Hold
70.34,2.1,3,2,6,8,ETE,"Energy Transfer Equity, L.P.",21.18,Buy
70.31,2.2,2,2,3.0,6,KLXI,KLX Inc.,5.47,Buy
70.29,2.4,2,2,6,1,FAF,First American Corporation (The),6.75,Hold
70.24,2.2,3,2,6,6,SEP,"Spectra Energy Partners, LP",9.76,Buy
70.21,1.9,5,2,1.0,4,CDW,CDW Corporation,9.0,Buy
70.21,2.0,3,2,1.5999999999999996,8,PEGI,Pattern Energy Group Inc.,3.17,Buy
70.2,2.0,3,2,6,4,GRUB,GrubHub Inc.,-8.78,Buy
70.14,2.5,3,2,6,11,EGO,Eldorado Gold Corporation,119.95,Buy
70.11,2.1,4,2,2.0,6,JACK,Jack In The Box Inc.,26.62,Buy
70.09,2.0,3,2,6,7,GWR,"Genesee & Wyoming, Inc.",10.53,Buy
70.09,2.1,3,2,6,6,GWRE,"Guidewire Software, Inc.",6.35,Buy
70.09,2.0,4,1,6,8,LADR,Ladder Capital Corp,17.22,Buy
70.07,2.3,3,2,6,6,MET,"MetLife, Inc.",11.28,Buy
70.04,2.7,3,2,6,8,DF,Dean Foods Company,34.41,Buy
70.03,2.3,3,2,6,6,VIV,Telefonica Brasil S.A.,11.01,Buy
70.02,1.8,3,2,2.0,8,EQIX,"Equinix, Inc.",6.83,Buy
70.01,2.2,3,2,6,7,OLN,Olin Corporation,15.05,Buy
70.0,2.3,3,2,6,5,RXN,Rexnord Corporation,4.17,Buy
70.0,2.3,3,2,6,5,SMG,Scotts Miracle-Gro Company (The),4.19,Buy
69.98,2.0,3,2,3.0,5,IRDM,Iridium Communications Inc,16.5,Buy
69.96,2.1,4,2,1.0,7,PRAA,"PRA Group, Inc.",7.24,Buy
69.96,2.0,3,2,6,7,WMB,"Williams Companies, Inc. (The)",9.75,Buy
69.95,2.0,2,2,6,3,NSP,"Insperity, Inc.",8.01,Hold
69.88,2.0,3,2,6,10,CLR,"Continental Resources, Inc.",29.27,Buy
69.86,2.0,3,2,6,7,ESRT,"Empire State Realty Trust, Inc.",9.16,Buy
69.85,2.4,3,2,6,5,KMX,CarMax Inc,5.75,Buy
69.84,2.4,3,2,3.0,3,UCBI,"United Community Banks, Inc.",12.2,Buy
69.84,1.8,3,2,6,7,SUI,"Sun Communities, Inc.",4.04,Buy
69.81,2.3,3,2,6,5,LNC,Lincoln National Corporation,3.03,Buy
69.77,2.5,1,2,1.0,9,ABY,Atlantica Yield plc,4.21,Hold
69.77,2.4,3,2,6,6,CAA,"CalAtlantic Group, Inc.",11.93,Buy
69.76,2.2,3,2,6,7,KS,KapStone Paper and Packaging Corporation,13.54,Buy
69.71,2.4,3,2,1.5,8,ZNGA,Zynga Inc.,7.14,Buy
69.71,2.1,3,2,6,8,MTDR,Matador Resources Company,17.42,Buy
69.7,2.1,5,2,1.7000000000000002,4,BECN,"Beacon Roofing Supply, Inc.",27.88,Buy
69.68,2.1,3,2,2.2,5,TTWO,"Take-Two Interactive Software, Inc.",-3.09,Buy
69.67,2.6,1,2,6,6,TKR,Timken Company (The),16.33,Hold
69.66,2.6,2,2,6,8,VER,VEREIT Inc.,4.65,Buy
69.65,2.5,3,2,6,9,SEAS,"SeaWorld Entertainment, Inc.",33.71,Buy
69.64,2.4,3,2,6,5,ALB,Albemarle Corporation,4.52,Buy
69.64,2.1,3,2,6,5,REXR,"Rexford Industrial Realty, Inc.",-2.99,Buy
69.63,1.9,3,2,6,8,HLT,Hilton Worldwide Holdings Inc.,11.94,Buy
69.59,1.6,5,1,6,6,FUN,"Cedar Fair, L.P.",15.86,Buy
69.59,2.0,3,2,6,8,CLNS,"Colony NorthStar, Inc.",14.18,Buy
69.57,2.4,3,2,3.0,4,FMBI,"First Midwest Bancorp, Inc.",17.01,Buy
69.56,2.4,2,2,6,1,APH,Amphenol Corporation,2.37,Hold
69.54,2.5,3,2,6,8,ERJ,Embraer-Empresa Brasileira de Aeronautica,26.4,Buy
69.52,2.2,3,2,6,7,RES,"RPC, Inc.",12.15,Buy
69.5,2.0,3,2,6,11,APC,Anadarko Petroleum Corporation,33.66,Buy
69.49,2.3,3,2,3.0,4,MATW,Matthews International Corporation,13.9,Buy
69.49,2.0,4,2,6,5,WST,"West Pharmaceutical Services, Inc.",18.63,Buy
69.47,2.4,3,2,3.0,4,HOMB,"Home BancShares, Inc.",16.28,Buy
69.44,2.2,4,2,6,9,NGL,NGL ENERGY PARTNERS LP,79.1,Buy
69.42,2.4,2,2,6,3,SFNC,Simmons First National Corporation,14.85,Hold
69.42,1.8,2,2,6,5,MSA,MSA Safety Incorporporated,13.21,Hold
69.4,2.3,3,2,6,6,BLD,TopBuild Corp.,7.25,Buy
69.4,2.2,4,2,6,5,UHS,"Universal Health Services, Inc.",23.05,Buy
69.39,2.1,3,2,6,8,SLB,Schlumberger N.V.,15.49,Buy
69.38,2.2,3,2,6,11,WFT,Weatherford International plc,37.93,Buy
69.37,2.4,3,2,1.7999999999999998,6,SIRI,Sirius XM Holdings Inc.,-1.08,Buy
69.34,2.9,3,2,6,3,PLD,"Prologis, Inc.",1.86,Buy
69.34,2.2,3,2,6,5,TRNO,Terreno Realty Corporation,-2.3,Buy
69.3,2.0,3,2,1.0,11,AAAP,Advanced Accelerator Applications S.A.,1.79,Buy
69.3,2.5,1,2,6,5,CAT,"Caterpillar, Inc.",4.94,Hold
69.29,2.5,4,2,6,3,GMED,"Globus Medical, Inc.",16.59,Buy
69.29,3.0,2,2,6,8,SHG,Shinhan Financial Group Co Ltd,12.41,Buy
69.28,2.0,4,2,6,5,BANC,"Banc of California, Inc.",17.36,Buy
69.28,2.2,3,2,6,8,COG,Cabot Oil & Gas Corporation,17.36,Buy
69.26,1.9,3,2,6,8,QTS,"QTS Realty Trust, Inc.",9.73,Buy
69.25,2.2,3,2,2.5,6,OLED,Universal Display Corporation,10.59,Buy
69.24,2.8,1,3,1.0,3,EXPO,"Exponent, Inc.",-6.98,Hold
69.24,2.6,2,3,6,5,MGLN,"Magellan Health, Inc.",7.12,Buy
69.24,2.6,3,2,6,5,BWA,BorgWarner Inc.,7.11,Buy
69.23,2.3,3,2,6,6,NLSN,Nielsen N.V.,6.21,Buy
69.21,2.1,3,2,6,8,EOG,"EOG Resources, Inc.",14.43,Buy
69.2,3.3,1,2,6,8,ELP,Companhia Paranaense de Energia (COPEL),44.39,Hold
69.18,2.0,1,2,2.0,8,AABA,Altaba Inc.,5.96,Hold
69.18,2.2,3,2,2.2,7,NFLX,"Netflix, Inc.",9.28,Buy
69.18,2.6,3,2,6,5,IRM,Iron Mountain Incorporated,6.76,Buy
69.15,2.3,3,2,3.0,6,NTGR,"NETGEAR, Inc.",24.87,Buy
69.14,2.4,1,3,2.3,1,LFUS,"Littelfuse, Inc.",1.45,Hold
69.14,2.3,3,2,6,7,CX,Cemex S.A.B. de C.V.,12.36,Buy
69.14,1.6,5,2,6,5,DST,"DST Systems, Inc.",31.53,Buy
69.14,3.0,2,2,6,6,KT,KT Corporation,-1.8,Buy
69.14,2.4,3,2,6,11,P,"Pandora Media, Inc.",41.51,Buy
69.12,2.4,3,2,2.5,4,VRSK,"Verisk Analytics, Inc.",1.35,Buy
69.12,2.0,4,2,6,5,HUN,Huntsman Corporation,16.41,Buy
69.12,2.1,3,2,6,7,RLGY,Realogy Holdings Corp.,7.22,Buy
69.1,1.9,4,2,6,6,HCA,"HCA Healthcare, Inc.",20.45,Buy
69.09,2.5,1,2,1.7999999999999998,7,Z,"Zillow Group, Inc.",6.1,Hold
69.07,2.7,3,2,6,5,FNV,Franco-Nevada Corporation,8.59,Buy
69.05,1.9,3,2,6,8,MSG,MSG Networks Inc.,8.46,Buy
69.05,2.4,3,2,6,6,BYD,Boyd Gaming Corporation,7.61,Buy
69.05,1.9,3,2,6,8,MSG,MSG Networks Inc.,8.46,Buy
68.97,2.2,3,2,6,6,VLO,Valero Energy Corporation,2.15,Buy
68.95,2.0,3,2,6,8,ARCO,Arcos Dorados Holdings Inc.,10.38,Buy
68.94,2.3,3,2,6,6,ARE,"Alexandria Real Estate Equities, Inc.",4.47,Buy
68.91,2.2,3,2,6,7,CIT,CIT Group Inc (DEL),8.47,Buy
68.9,2.3,4,2,6,5,JCI,Johnson Controls International plc,22.54,Buy
68.89,2.1,3,2,6,8,AGN,Allergan plc.,12.51,Buy
68.88,2.1,3,2,6,8,VOYA,"Voya Financial, Inc.",12.47,Buy
68.87,2.3,2,2,6,3,AB,AllianceBernstein Holding L.P.,9.05,Hold
68.86,2.3,3,2,6,7,NEM,Newmont Mining Corporation,10.65,Buy
68.84,2.0,4,2,6,5,DFS,Discover Financial Services,14.68,Buy
68.83,2.1,3,2,6,9,DVN,Devon Energy Corporation,18.84,Buy
68.83,2.2,4,2,6,5,IPG,"Interpublic Group of Companies, Inc. (The)",19.66,Buy
68.83,2.3,2,2,6,2,NOC,Northrop Grumman Corporation,2.14,Hold
68.81,2.1,2,2,2.0,11,XLRN,Acceleron Pharma Inc.,0.87,Buy
68.81,1.7,2,2,6,5,SNY,Sanofi,7.03,Hold
68.8,3.0,3,2,1.0,9,VIRT,"Virtu Financial, Inc.",9.91,Buy
68.8,2.4,3,2,2.0,7,WEB,"Web.com Group, Inc.",6.61,Buy
68.79,2.3,3,2,6,8,SMI,Semiconductor  Manufacturing International Corporation,16.92,Buy
68.77,2.5,3,2,2.0,1,CCMP,Cabot Microelectronics Corporation,18.86,Hold
68.74,2.3,1,2,6,5,RAVN,"Raven Industries, Inc.",-3.37,Hold
68.74,2.8,3,2,6,5,TOT,Total S.A.,9.1,Buy
68.72,2.3,3,2,6,8,IGT,International Game Technology,16.46,Buy
68.72,1.8,4,1,6,8,NRZ,New Residential Investment Corp.,3.98,Buy
68.7,2.2,3,2,6,7,CVX,Chevron Corporation,7.17,Buy
68.7,2.5,3,2,6,6,PM,Philip Morris International Inc,8.05,Buy
68.63,2.2,3,2,6,9,EGN,Energen Corporation,20.12,Buy
68.63,2.1,3,2,6,8,USFD,US Foods Holding Corp.,10.95,Buy
68.62,2.5,1,2,6,5,JBL,Jabil Inc.,0.91,Hold
68.6,2.1,4,2,1.7999999999999998,5,DSGX,The Descartes Systems Group Inc.,4.36,Buy
68.59,2.3,3,2,3.0,5,FIBK,"First Interstate BancSystem, Inc.",14.29,Buy
68.58,2.5,3,2,6,5,QSR,Restaurant Brands International Inc.,0.63,Buy
68.49,1.9,3,2,6,8,OA,"Orbital ATK, Inc.",5.11,Buy
68.48,2.5,3,2,2.2,8,SRCL,"Stericycle, Inc.",18.55,Buy
68.46,1.7,5,1,1.0,11,AFSI,"AmTrust Financial Services, Inc.",13.42,Buy
68.39,2.2,4,2,6,5,POL,PolyOne Corporation,16.98,Buy
68.37,1.9,3,2,1.0,11,AGIO,"Agios Pharmaceuticals, Inc.",-7.26,Buy
68.36,2.4,4,2,6,4,DIS,Walt Disney Company (The),15.15,Buy
68.33,1.9,4,2,2.3,11,CRZO,"Carrizo Oil & Gas, Inc.",116.36,Buy
68.31,2.0,3,6,2.2,10,BMRN,BioMarin Pharmaceutical Inc.,24.86,Buy
68.31,1.8,3,2,3.0,7,RGEN,Repligen Corporation,13.17,Buy
68.31,2.0,3,2,6,8,AGR,"Avangrid, Inc.",6.5,Buy
68.31,2.3,3,2,6,8,SLG,SL Green Realty Corporation,14.05,Buy
68.28,1.8,4,1,6,11,TDOC,"Teladoc, Inc.",21.36,Buy
68.27,2.1,2,2,6,4,ANTM,"Anthem, Inc.",7.1,Hold
68.25,2.7,2,2,6,3,EIG,Employers Holdings Inc,15.34,Hold
68.24,2.2,3,2,6,8,AMH,American Homes 4 Rent,11.11,Buy
68.22,2.1,3,2,6,8,CPN,Calpine Corporation,8.47,Buy
68.21,2.5,3,2,2.0,11,CSOD,"Cornerstone OnDemand, Inc.",31.67,Buy
68.2,2.2,2,2,2.3,3,HSIC,"Henry Schein, Inc.",3.24,Hold
68.2,2.7,2,2,6,8,YRD,Yirendai Ltd.,-1.66,Buy
68.1,1.6,3,2,5.0,6,EFII,"Electronics for Imaging, Inc.",103.45,Buy
68.09,2.2,3,2,6,9,PANW,"Palo Alto Networks, Inc.",16.89,Buy
68.08,2.7,1,3,6,2,CNI,Canadian National Railway Company,7.62,Hold
68.07,1.6,4,1,6,10,RNG,"Ringcentral, Inc.",8.42,Buy
68.06,2.4,3,2,6,8,ENB,Enbridge Inc,15.01,Buy
68.05,1.0,3,2,6,5,TEF,Telefonica SA,9.94,Hold
68.03,2.3,4,2,1.7999999999999998,8,CYBR,CyberArk Software Ltd.,25.37,Buy
68.03,2.3,1,2,6,7,RCI,"Rogers Communication, Inc.",5.69,Hold
68.0,1.9,4,2,6,5,BKH,Black Hills Corporation,7.18,Buy
67.99,2.0,4,2,6,8,KN,Knowles Corporation,29.62,Buy
67.98,1.8,4,2,6,5,AL,Air Lease Corporation,4.56,Buy
67.98,2.2,3,2,6,8,TKC,Turkcell Iletisim Hizmetleri AS,9.55,Buy
67.95,2.1,3,2,6,8,COT,Cott Corporation,6.85,Buy
67.95,2.0,3,2,6,10,MCRN,Milacron Holdings Corp.,17.71,Buy
67.93,6,4,2,1.4000000000000004,8,MTCH,"Match Group, Inc.",14.24,Buy
67.93,1.0,3,2,6,4,PHG,Koninklijke Philips N.V.,2.6,Hold
67.91,2.3,2,2,6,3,DE,Deere & Company,3.28,Hold
67.91,2.2,3,2,6,10,EQT,EQT Corporation,22.48,Buy
67.9,2.0,3,2,6,9,NGVT,Ingevity Corporation,10.75,Buy
67.89,2.3,1,2,2.5,6,FSV,FirstService Corporation,3.57,Hold
67.89,2.1,3,2,6,9,ZAYO,"Zayo Group Holdings, Inc.",13.15,Buy
67.88,2.2,2,2,2.5,3,AMTD,TD Ameritrade Holding Corporation,5.98,Hold
67.86,2.4,1,2,6,5,TEX,Terex Corporation,-6.19,Hold
67.84,2.1,2,2,6,4,ALLE,Allegion plc,4.53,Hold
67.82,3.0,2,3,1.0,1,INDB,Independent Bank Corp.,-0.28,Hold
67.8,2.2,3,2,3.0,5,WLTW,Willis Towers Watson Public Limited Company,6.26,Buy
67.77,2.3,4,2,1.0,9,CAR,"Avis Budget Group, Inc.",10.21,Buy
67.76,2.1,4,2,6,6,HTGC,"Hercules Capital, Inc.",17.37,Buy
67.68,2.6,2,2,6,4,HLS,HealthSouth Corporation,16.06,Hold
67.66,2.6,2,2,6,3,CW,Curtiss-Wright Corporation,9.28,Hold
67.64,2.1,4,2,6,11,NBR,Nabors Industries Ltd.,61.82,Buy
67.64,2.2,3,2,6,8,SWFT,Swift Transportation Company,7.53,Buy
67.63,2.5,2,2,6,3,INGR,Ingredion Incorporated,6.61,Hold
67.59,2.3,4,2,6,3,ALE,"Allete, Inc.",1.38,Buy
67.59,2.2,2,2,6,5,DD,E.I. du Pont de Nemours and Company,12.18,Hold
